Gene,Median_Conservation,Max_Conservation
RNU5A-1,1.5520000457763672,3.5280001163482666
RNU5A-2P,-0.01699999975971877,0.9670000076293944
RNU5A-3P,0.30799999833106995,0.574999988079071
RNU5A-4P,0.00999999977648258,2.203000068664551
RNU5A-5P,0.1939999982714653,1.2419999837875366
RNU5A-6P,-0.10900000110268593,1.722000002861023
RNU5A-7P,0.3400000035762787,0.6980000138282776
RNU5A-8P,0.6834999918937683,3.441999912261963
RNU5B-1,2.5200001001358032,3.697999954223633
RNU5B-2P,0.21400000154972076,0.47200000286102295
RNU5B-3P,0.3050000071525574,1.3179999589920044
RNU5B-4P,0.28299999237060547,1.0369999408721924
RNU5B-5P,1.593000054359436,3.617000102996826
RNU5B-6P,0.14000000059604645,0.1459999978542328
RNU5D-1,2.700500011444092,4.234000205993652
RNU5D-2P,0.02300000004470348,0.4410000145435333
RNU5E-1,1.0239999890327454,2.740000009536743
RNU5E-10P,0.3109999895095825,0.6269999742507935
RNU5E-2P,-0.3230000138282776,0.5899999737739563
RNU5E-3P,-0.2374999970197678,1.7309999465942385
RNU5E-4P,0.3840000033378601,1.725000023841858
RNU5E-5P,0.20600000023841855,0.24300000071525577
RNU5E-6P,0.7250000238418579,3.312000036239624
RNU5E-7P,0.35499998927116394,0.6119999885559082
RNU5E-8P,0.19499999284744263,0.2290000021457672
RNU5E-9P,-0.14550000429153442,0.878000020980835
RNU5F-1,-0.4230000078678131,1.741000056266785
RNU5F-2P,-0.283500000834465,1.3910000324249268
RNU5F-3P,0.08299999684095383,1.3899999856948853
RNU5F-4P,0.2840000092983246,0.7110000252723694
RNU5F-5P,-0.12199999764561653,0.8920000195503235
RNU5F-6P,0.08500000089406967,0.1459999978542328
RNU5F-7P,-0.08100000023841858,0.8330000042915344
RNU5F-8P,0.2840000092983246,0.8199999928474426
