Gene,Chromosome,Position,Score
RNU1-1,chr1,16514122,0.31299999356269836
RNU1-1,chr1,16514123,0.32899999618530273
RNU1-1,chr1,16514124,0.32899999618530273
RNU1-1,chr1,16514125,0.32899999618530273
RNU1-1,chr1,16514126,0.32899999618530273
RNU1-1,chr1,16514127,0.31299999356269836
RNU1-1,chr1,16514128,0.31299999356269836
RNU1-1,chr1,16514129,0.31299999356269836
RNU1-1,chr1,16514130,0.32899999618530273
RNU1-1,chr1,16514131,0.2759999930858612
RNU1-1,chr1,16514132,0.32899999618530273
RNU1-1,chr1,16514133,0.2759999930858612
RNU1-1,chr1,16514134,0.32899999618530273
RNU1-1,chr1,16514135,0.31299999356269836
RNU1-1,chr1,16514136,0.31299999356269836
RNU1-1,chr1,16514137,0.2759999930858612
RNU1-1,chr1,16514138,0.32899999618530273
RNU1-1,chr1,16514139,0.2759999930858612
RNU1-1,chr1,16514140,0.31299999356269836
RNU1-1,chr1,16514141,0.32899999618530273
RNU1-1,chr1,16514142,0.27900001406669617
RNU1-1,chr1,16514143,0.2759999930858612
RNU1-1,chr1,16514144,0.2759999930858612
RNU1-1,chr1,16514145,0.2759999930858612
RNU1-1,chr1,16514146,0.2759999930858612
RNU1-1,chr1,16514147,0.2759999930858612
RNU1-1,chr1,16514148,0.31299999356269836
RNU1-1,chr1,16514149,0.2759999930858612
RNU1-1,chr1,16514150,0.27900001406669617
RNU1-1,chr1,16514151,0.31299999356269836
RNU1-1,chr1,16514152,0.2759999930858612
RNU1-1,chr1,16514153,0.2759999930858612
RNU1-1,chr1,16514154,0.31299999356269836
RNU1-1,chr1,16514155,0.2759999930858612
RNU1-1,chr1,16514156,0.31299999356269836
RNU1-1,chr1,16514157,0.31299999356269836
RNU1-1,chr1,16514158,0.31299999356269836
RNU1-1,chr1,16514159,0.27900001406669617
RNU1-1,chr1,16514160,0.27900001406669617
RNU1-1,chr1,16514161,0.31299999356269836
RNU1-1,chr1,16514162,0.27900001406669617
RNU1-1,chr1,16514163,0.32899999618530273
RNU1-1,chr1,16514164,0.2759999930858612
RNU1-1,chr1,16514165,0.31299999356269836
RNU1-1,chr1,16514166,0.32899999618530273
RNU1-1,chr1,16514167,0.27900001406669617
RNU1-1,chr1,16514168,0.2759999930858612
RNU1-1,chr1,16514169,0.32899999618530273
RNU1-1,chr1,16514170,0.5630000233650208
RNU1-1,chr1,16514171,0.593999981880188
RNU1-1,chr1,16514172,-0.3230000138282776
RNU1-1,chr1,16514173,0.5019999742507935
RNU1-1,chr1,16514174,0.5019999742507935
RNU1-1,chr1,16514175,0.4970000088214874
RNU1-1,chr1,16514176,-0.32600000500679016
RNU1-1,chr1,16514177,0.4970000088214874
RNU1-1,chr1,16514178,-0.4189999997615814
RNU1-1,chr1,16514179,0.4970000088214874
RNU1-1,chr1,16514180,-0.25699999928474426
RNU1-1,chr1,16514181,-0.3230000138282776
RNU1-1,chr1,16514182,0.5019999742507935
RNU1-1,chr1,16514183,0.5019999742507935
RNU1-1,chr1,16514184,0.593999981880188
RNU1-1,chr1,16514185,0.593999981880188
RNU1-1,chr1,16514186,0.593999981880188
RNU1-1,chr1,16514187,-0.19900000095367432
RNU1-1,chr1,16514188,0.5630000233650208
RNU1-1,chr1,16514189,0.5630000233650208
RNU1-1,chr1,16514190,0.5630000233650208
RNU1-1,chr1,16514191,0.5019999742507935
RNU1-1,chr1,16514192,-0.32600000500679016
RNU1-1,chr1,16514193,0.593999981880188
RNU1-1,chr1,16514194,0.4970000088214874
RNU1-1,chr1,16514195,0.5630000233650208
RNU1-1,chr1,16514196,0.593999981880188
RNU1-1,chr1,16514197,-0.19900000095367432
RNU1-1,chr1,16514198,0.593999981880188
RNU1-1,chr1,16514199,0.593999981880188
RNU1-1,chr1,16514200,0.5019999742507935
RNU1-1,chr1,16514201,-0.32600000500679016
RNU1-1,chr1,16514202,0.5630000233650208
RNU1-1,chr1,16514203,0.593999981880188
RNU1-1,chr1,16514204,0.4970000088214874
RNU1-1,chr1,16514205,0.5630000233650208
RNU1-1,chr1,16514206,-0.32600000500679016
RNU1-1,chr1,16514207,0.5630000233650208
RNU1-1,chr1,16514208,0.27900001406669617
RNU1-1,chr1,16514209,0.2759999930858612
RNU1-1,chr1,16514210,0.2759999930858612
RNU1-1,chr1,16514211,0.32899999618530273
RNU1-1,chr1,16514212,0.32899999618530273
RNU1-1,chr1,16514213,0.31299999356269836
RNU1-1,chr1,16514214,0.32899999618530273
RNU1-1,chr1,16514215,0.27900001406669617
RNU1-1,chr1,16514216,0.32899999618530273
RNU1-1,chr1,16514217,0.2759999930858612
RNU1-1,chr1,16514218,-0.6309999823570251
RNU1-1,chr1,16514219,0.31299999356269836
RNU1-1,chr1,16514220,0.27900001406669617
RNU1-1,chr1,16514221,0.32899999618530273
RNU1-1,chr1,16514222,0.32899999618530273
RNU1-1,chr1,16514223,0.31299999356269836
RNU1-1,chr1,16514224,0.27900001406669617
RNU1-1,chr1,16514225,0.31299999356269836
RNU1-1,chr1,16514226,0.31299999356269836
RNU1-1,chr1,16514227,0.32899999618530273
RNU1-1,chr1,16514228,0.2759999930858612
RNU1-1,chr1,16514229,0.2759999930858612
RNU1-1,chr1,16514230,0.5019999742507935
RNU1-1,chr1,16514231,0.4970000088214874
RNU1-1,chr1,16514232,-0.19900000095367432
RNU1-1,chr1,16514233,0.4970000088214874
RNU1-1,chr1,16514234,-0.32600000500679016
RNU1-1,chr1,16514235,-0.32600000500679016
RNU1-1,chr1,16514236,0.5019999742507935
RNU1-1,chr1,16514237,0.593999981880188
RNU1-1,chr1,16514238,0.593999981880188
RNU1-1,chr1,16514239,-0.19900000095367432
RNU1-1,chr1,16514240,-0.21299999952316284
RNU1-1,chr1,16514241,0.5630000233650208
RNU1-1,chr1,16514242,-0.4339999854564667
RNU1-1,chr1,16514243,0.5630000233650208
RNU1-1,chr1,16514244,0.4970000088214874
RNU1-1,chr1,16514245,0.4970000088214874
RNU1-1,chr1,16514246,0.5630000233650208
RNU1-1,chr1,16514247,0.4970000088214874
RNU1-1,chr1,16514248,0.4970000088214874
RNU1-1,chr1,16514249,0.5019999742507935
RNU1-1,chr1,16514250,-0.3230000138282776
RNU1-1,chr1,16514251,0.4970000088214874
RNU1-1,chr1,16514252,-0.19900000095367432
RNU1-1,chr1,16514253,0.5019999742507935
RNU1-1,chr1,16514254,0.593999981880188
RNU1-1,chr1,16514255,0.5630000233650208
