Gene,Chromosome,Position,Score
RNU4-1,chr12,120293097,2.7320001125335693
RNU4-1,chr12,120293098,2.765000104904175
RNU4-1,chr12,120293099,2.7320001125335693
RNU4-1,chr12,120293100,2.7320001125335693
RNU4-1,chr12,120293101,3.4560000896453857
RNU4-1,chr12,120293102,-0.07100000232458115
RNU4-1,chr12,120293103,0.3540000021457672
RNU4-1,chr12,120293104,2.0910000801086426
RNU4-1,chr12,120293105,3.2290000915527344
RNU4-1,chr12,120293106,3.4560000896453857
RNU4-1,chr12,120293107,3.2290000915527344
RNU4-1,chr12,120293108,2.7320001125335693
RNU4-1,chr12,120293109,0.1289999932050705
RNU4-1,chr12,120293110,3.4560000896453857
RNU4-1,chr12,120293111,2.765000104904175
RNU4-1,chr12,120293112,2.7320001125335693
RNU4-1,chr12,120293113,3.2290000915527344
RNU4-1,chr12,120293114,3.2290000915527344
RNU4-1,chr12,120293115,3.2290000915527344
RNU4-1,chr12,120293116,3.2290000915527344
RNU4-1,chr12,120293117,3.2290000915527344
RNU4-1,chr12,120293118,2.765000104904175
RNU4-1,chr12,120293119,2.765000104904175
RNU4-1,chr12,120293120,3.4560000896453857
RNU4-1,chr12,120293121,2.7320001125335693
RNU4-1,chr12,120293122,2.7320001125335693
RNU4-1,chr12,120293123,3.2290000915527344
RNU4-1,chr12,120293124,-0.5799999833106995
RNU4-1,chr12,120293125,0.1420000046491623
RNU4-1,chr12,120293126,3.4560000896453857
RNU4-1,chr12,120293127,2.7320001125335693
RNU4-1,chr12,120293128,2.7320001125335693
RNU4-1,chr12,120293129,3.4560000896453857
RNU4-1,chr12,120293130,3.2290000915527344
RNU4-1,chr12,120293131,2.7320001125335693
RNU4-1,chr12,120293132,2.765000104904175
RNU4-1,chr12,120293133,-0.0689999982714653
RNU4-1,chr12,120293134,2.765000104904175
RNU4-1,chr12,120293135,1.8940000534057617
RNU4-1,chr12,120293136,1.496999979019165
RNU4-1,chr12,120293137,2.765000104904175
RNU4-1,chr12,120293138,0.8410000205039978
RNU4-1,chr12,120293139,2.7320001125335693
RNU4-1,chr12,120293140,3.2290000915527344
RNU4-1,chr12,120293141,3.2290000915527344
RNU4-1,chr12,120293142,3.4560000896453857
RNU4-1,chr12,120293143,2.765000104904175
RNU4-1,chr12,120293144,2.806999921798706
RNU4-1,chr12,120293145,3.552999973297119
RNU4-1,chr12,120293146,2.8410000801086426
RNU4-1,chr12,120293147,2.806999921798706
RNU4-1,chr12,120293148,3.319999933242798
RNU4-1,chr12,120293149,1.5269999504089355
RNU4-1,chr12,120293150,3.552999973297119
RNU4-1,chr12,120293151,3.552999973297119
RNU4-1,chr12,120293152,2.806999921798706
RNU4-1,chr12,120293153,3.552999973297119
RNU4-1,chr12,120293154,3.552999973297119
RNU4-1,chr12,120293155,3.552999973297119
RNU4-1,chr12,120293156,3.552999973297119
RNU4-1,chr12,120293157,1.559999942779541
RNU4-1,chr12,120293158,3.369999885559082
RNU4-1,chr12,120293159,2.884000062942505
RNU4-1,chr12,120293160,2.884000062942505
RNU4-1,chr12,120293161,3.6080000400543213
RNU4-1,chr12,120293162,3.6080000400543213
RNU4-1,chr12,120293163,3.6080000400543213
RNU4-1,chr12,120293164,2.0190000534057617
RNU4-1,chr12,120293165,3.369999885559082
RNU4-1,chr12,120293166,3.369999885559082
RNU4-1,chr12,120293167,3.369999885559082
RNU4-1,chr12,120293168,3.6080000400543213
RNU4-1,chr12,120293169,2.884000062942505
RNU4-1,chr12,120293170,2.884000062942505
RNU4-1,chr12,120293171,2.884000062942505
RNU4-1,chr12,120293172,2.884000062942505
RNU4-1,chr12,120293173,2.8489999771118164
RNU4-1,chr12,120293174,3.369999885559082
RNU4-1,chr12,120293175,3.369999885559082
RNU4-1,chr12,120293176,1.5609999895095825
RNU4-1,chr12,120293177,2.884000062942505
RNU4-1,chr12,120293178,3.369999885559082
RNU4-1,chr12,120293179,3.6080000400543213
RNU4-1,chr12,120293180,2.8489999771118164
RNU4-1,chr12,120293181,3.369999885559082
RNU4-1,chr12,120293182,3.369999885559082
RNU4-1,chr12,120293183,2.884000062942505
RNU4-1,chr12,120293184,3.369999885559082
RNU4-1,chr12,120293185,3.369999885559082
RNU4-1,chr12,120293186,0.9039999842643738
RNU4-1,chr12,120293187,2.8489999771118164
RNU4-1,chr12,120293188,3.6080000400543213
RNU4-1,chr12,120293189,2.8489999771118164
RNU4-1,chr12,120293190,3.6080000400543213
RNU4-1,chr12,120293191,2.8489999771118164
RNU4-1,chr12,120293192,2.8489999771118164
RNU4-1,chr12,120293193,2.884000062942505
RNU4-1,chr12,120293194,2.8489999771118164
RNU4-1,chr12,120293195,3.6080000400543213
RNU4-1,chr12,120293196,3.6080000400543213
RNU4-1,chr12,120293197,1.2899999618530273
RNU4-1,chr12,120293198,2.884000062942505
RNU4-1,chr12,120293199,3.369999885559082
RNU4-1,chr12,120293200,0.7020000219345093
RNU4-1,chr12,120293201,3.369999885559082
RNU4-1,chr12,120293202,2.8489999771118164
RNU4-1,chr12,120293203,2.8489999771118164
RNU4-1,chr12,120293204,2.884000062942505
RNU4-1,chr12,120293205,2.8489999771118164
RNU4-1,chr12,120293206,3.369999885559082
RNU4-1,chr12,120293207,2.884000062942505
RNU4-1,chr12,120293208,2.884000062942505
RNU4-1,chr12,120293209,3.6080000400543213
RNU4-1,chr12,120293210,3.6080000400543213
RNU4-1,chr12,120293211,2.8489999771118164
RNU4-1,chr12,120293212,2.884000062942505
RNU4-1,chr12,120293213,3.369999885559082
RNU4-1,chr12,120293214,2.8489999771118164
RNU4-1,chr12,120293215,2.2090001106262207
RNU4-1,chr12,120293216,3.369999885559082
RNU4-1,chr12,120293217,2.884000062942505
RNU4-1,chr12,120293218,3.369999885559082
RNU4-1,chr12,120293219,1.5549999475479126
RNU4-1,chr12,120293220,2.884000062942505
RNU4-1,chr12,120293221,3.6080000400543213
RNU4-1,chr12,120293222,2.8489999771118164
RNU4-1,chr12,120293223,2.8489999771118164
RNU4-1,chr12,120293224,3.369999885559082
RNU4-1,chr12,120293225,2.8489999771118164
RNU4-1,chr12,120293226,2.884000062942505
RNU4-1,chr12,120293227,3.6080000400543213
RNU4-1,chr12,120293228,2.8489999771118164
RNU4-1,chr12,120293229,3.6080000400543213
RNU4-1,chr12,120293230,2.8489999771118164
RNU4-1,chr12,120293231,3.369999885559082
RNU4-1,chr12,120293232,3.369999885559082
RNU4-1,chr12,120293233,3.369999885559082
RNU4-1,chr12,120293234,3.6080000400543213
RNU4-1,chr12,120293235,2.8489999771118164
RNU4-1,chr12,120293236,2.884000062942505
RNU4-1,chr12,120293237,-1.4140000343322754
RNU4-2,chr12,120291763,2.7920000553131104
RNU4-2,chr12,120291764,2.8259999752044678
RNU4-2,chr12,120291765,2.7920000553131104
RNU4-2,chr12,120291766,2.7920000553131104
RNU4-2,chr12,120291767,3.5239999294281006
RNU4-2,chr12,120291768,1.5210000276565552
RNU4-2,chr12,120291769,1.9420000314712524
RNU4-2,chr12,120291770,3.5360000133514404
RNU4-2,chr12,120291771,3.303999900817871
RNU4-2,chr12,120291772,3.5360000133514404
RNU4-2,chr12,120291773,3.303999900817871
RNU4-2,chr12,120291774,2.8010001182556152
RNU4-2,chr12,120291775,0.43299999833106995
RNU4-2,chr12,120291776,3.5360000133514404
RNU4-2,chr12,120291777,2.8350000381469727
RNU4-2,chr12,120291778,2.8010001182556152
RNU4-2,chr12,120291779,3.303999900817871
RNU4-2,chr12,120291780,3.303999900817871
RNU4-2,chr12,120291781,3.303999900817871
RNU4-2,chr12,120291782,3.303999900817871
RNU4-2,chr12,120291783,3.303999900817871
RNU4-2,chr12,120291784,2.8259999752044678
RNU4-2,chr12,120291785,2.8350000381469727
RNU4-2,chr12,120291786,3.5360000133514404
RNU4-2,chr12,120291787,2.8010001182556152
RNU4-2,chr12,120291788,2.8010001182556152
RNU4-2,chr12,120291789,3.303999900817871
RNU4-2,chr12,120291790,1.2209999561309814
RNU4-2,chr12,120291791,2.8350000381469727
RNU4-2,chr12,120291792,3.5360000133514404
RNU4-2,chr12,120291793,2.8010001182556152
RNU4-2,chr12,120291794,2.8010001182556152
RNU4-2,chr12,120291795,3.5360000133514404
RNU4-2,chr12,120291796,3.303999900817871
RNU4-2,chr12,120291797,2.8010001182556152
RNU4-2,chr12,120291798,2.8350000381469727
RNU4-2,chr12,120291799,1.1990000009536743
RNU4-2,chr12,120291800,2.8350000381469727
RNU4-2,chr12,120291801,3.303999900817871
RNU4-2,chr12,120291802,2.8350000381469727
RNU4-2,chr12,120291803,2.8350000381469727
RNU4-2,chr12,120291804,2.8350000381469727
RNU4-2,chr12,120291805,2.8010001182556152
RNU4-2,chr12,120291806,3.303999900817871
RNU4-2,chr12,120291807,3.303999900817871
RNU4-2,chr12,120291808,2.1570000648498535
RNU4-2,chr12,120291809,2.8350000381469727
RNU4-2,chr12,120291810,2.8010001182556152
RNU4-2,chr12,120291811,3.5360000133514404
RNU4-2,chr12,120291812,2.8350000381469727
RNU4-2,chr12,120291813,2.8010001182556152
RNU4-2,chr12,120291814,3.303999900817871
RNU4-2,chr12,120291815,-0.7279999852180481
RNU4-2,chr12,120291816,3.5360000133514404
RNU4-2,chr12,120291817,3.5420000553131104
RNU4-2,chr12,120291818,2.805999994277954
RNU4-2,chr12,120291819,2.1630001068115234
RNU4-2,chr12,120291820,3.5420000553131104
RNU4-2,chr12,120291821,3.5420000553131104
RNU4-2,chr12,120291822,2.1630001068115234
RNU4-2,chr12,120291823,0.45500001311302185
RNU4-2,chr12,120291824,3.311000108718872
RNU4-2,chr12,120291825,2.8399999141693115
RNU4-2,chr12,120291826,2.8399999141693115
RNU4-2,chr12,120291827,2.1649999618530273
RNU4-2,chr12,120291828,3.5420000553131104
RNU4-2,chr12,120291829,3.5420000553131104
RNU4-2,chr12,120291830,3.311000108718872
RNU4-2,chr12,120291831,3.311000108718872
RNU4-2,chr12,120291832,3.311000108718872
RNU4-2,chr12,120291833,3.311000108718872
RNU4-2,chr12,120291834,3.5420000553131104
RNU4-2,chr12,120291835,2.8399999141693115
RNU4-2,chr12,120291836,2.8399999141693115
RNU4-2,chr12,120291837,2.8399999141693115
RNU4-2,chr12,120291838,2.8399999141693115
RNU4-2,chr12,120291839,2.805999994277954
RNU4-2,chr12,120291840,3.311000108718872
RNU4-2,chr12,120291841,3.311000108718872
RNU4-2,chr12,120291842,2.8399999141693115
RNU4-2,chr12,120291843,2.8399999141693115
RNU4-2,chr12,120291844,3.311000108718872
RNU4-2,chr12,120291845,3.5420000553131104
RNU4-2,chr12,120291846,2.805999994277954
RNU4-2,chr12,120291847,3.311000108718872
RNU4-2,chr12,120291848,3.311000108718872
RNU4-2,chr12,120291849,2.8399999141693115
RNU4-2,chr12,120291850,3.311000108718872
RNU4-2,chr12,120291851,3.311000108718872
RNU4-2,chr12,120291852,2.8399999141693115
RNU4-2,chr12,120291853,2.805999994277954
RNU4-2,chr12,120291854,3.5420000553131104
RNU4-2,chr12,120291855,2.805999994277954
RNU4-2,chr12,120291856,3.5420000553131104
RNU4-2,chr12,120291857,2.805999994277954
RNU4-2,chr12,120291858,2.805999994277954
RNU4-2,chr12,120291859,2.8399999141693115
RNU4-2,chr12,120291860,2.805999994277954
RNU4-2,chr12,120291861,3.5420000553131104
RNU4-2,chr12,120291862,3.5420000553131104
RNU4-2,chr12,120291863,3.311000108718872
RNU4-2,chr12,120291864,2.8399999141693115
RNU4-2,chr12,120291865,3.311000108718872
RNU4-2,chr12,120291866,1.944000005722046
RNU4-2,chr12,120291867,3.311000108718872
RNU4-2,chr12,120291868,2.805999994277954
RNU4-2,chr12,120291869,2.805999994277954
RNU4-2,chr12,120291870,2.8399999141693115
RNU4-2,chr12,120291871,2.805999994277954
RNU4-2,chr12,120291872,3.311000108718872
RNU4-2,chr12,120291873,0.8899999856948853
RNU4-2,chr12,120291874,2.8399999141693115
RNU4-2,chr12,120291875,3.5420000553131104
RNU4-2,chr12,120291876,3.5420000553131104
RNU4-2,chr12,120291877,2.805999994277954
RNU4-2,chr12,120291878,2.8399999141693115
RNU4-2,chr12,120291879,3.311000108718872
RNU4-2,chr12,120291880,2.805999994277954
RNU4-2,chr12,120291881,2.1429998874664307
RNU4-2,chr12,120291882,3.311000108718872
RNU4-2,chr12,120291883,2.8399999141693115
RNU4-2,chr12,120291884,3.311000108718872
RNU4-2,chr12,120291885,1.5160000324249268
RNU4-2,chr12,120291886,2.8399999141693115
RNU4-2,chr12,120291887,3.5420000553131104
RNU4-2,chr12,120291888,2.805999994277954
RNU4-2,chr12,120291889,2.805999994277954
RNU4-2,chr12,120291890,3.311000108718872
RNU4-2,chr12,120291891,2.805999994277954
RNU4-2,chr12,120291892,2.8399999141693115
RNU4-2,chr12,120291893,3.5420000553131104
RNU4-2,chr12,120291894,2.805999994277954
RNU4-2,chr12,120291895,3.5420000553131104
RNU4-2,chr12,120291896,2.805999994277954
RNU4-2,chr12,120291897,3.311000108718872
RNU4-2,chr12,120291898,3.311000108718872
RNU4-2,chr12,120291899,3.311000108718872
RNU4-2,chr12,120291900,3.5420000553131104
RNU4-2,chr12,120291901,2.805999994277954
RNU4-2,chr12,120291902,2.8399999141693115
RNU4-2,chr12,120291903,0.36500000953674316
RNU4-3P,chr18,36264737,0.29100000858306885
RNU4-3P,chr18,36264738,-0.11500000208616257
RNU4-3P,chr18,36264739,-0.48899999260902405
RNU4-3P,chr18,36264740,0.5559999942779541
RNU4-3P,chr18,36264741,0.12200000137090683
RNU4-3P,chr18,36264742,-0.9440000057220459
RNU4-3P,chr18,36264743,-0.19499999284744263
RNU4-3P,chr18,36264744,0.18199999630451202
RNU4-3P,chr18,36264745,0.09099999815225601
RNU4-3P,chr18,36264746,-0.32600000500679016
RNU4-3P,chr18,36264747,1.690000057220459
RNU4-3P,chr18,36264748,-0.03999999910593033
RNU4-3P,chr18,36264749,-1.2369999885559082
RNU4-3P,chr18,36264750,-1.1449999809265137
RNU4-3P,chr18,36264751,-0.22200000286102295
RNU4-3P,chr18,36264752,-0.8090000152587891
RNU4-3P,chr18,36264753,0.41600000858306885
RNU4-3P,chr18,36264754,1.6740000247955322
RNU4-3P,chr18,36264755,0.20900000631809235
RNU4-3P,chr18,36264756,0.6549999713897705
RNU4-3P,chr18,36264757,1.753000020980835
RNU4-3P,chr18,36264758,0.4950000047683716
RNU4-3P,chr18,36264759,0.7360000014305115
RNU4-3P,chr18,36264760,-1.6710000038146973
RNU4-3P,chr18,36264761,0.7540000081062317
RNU4-3P,chr18,36264762,1.565000057220459
RNU4-3P,chr18,36264763,0.09799999743700027
RNU4-3P,chr18,36264764,-1.5019999742507935
RNU4-3P,chr18,36264765,0.041999999433755875
RNU4-3P,chr18,36264766,0.6959999799728394
RNU4-3P,chr18,36264767,-0.23000000417232513
RNU4-3P,chr18,36264768,0.5040000081062317
RNU4-3P,chr18,36264769,0.5040000081062317
RNU4-3P,chr18,36264770,0.44200000166893005
RNU4-3P,chr18,36264771,0.44200000166893005
RNU4-3P,chr18,36264772,0.44600000977516174
RNU4-3P,chr18,36264773,0.0
RNU4-3P,chr18,36264774,-1.1660000085830688
RNU4-3P,chr18,36264775,0.5040000081062317
RNU4-3P,chr18,36264776,0.5040000081062317
