Gene,Median_Conservation,Max_Conservation
RNU6ATAC,7.108500003814697,9.553000450134276
RNU6ATAC2P,4.3445000648498535,7.22100019454956
RNU6ATAC3P,5.246000051498413,6.822000026702881
RNU6ATAC4P,4.605499982833862,6.7789998054504395
RNU6ATAC5P,4.047500133514404,6.859000205993652
RNU6ATAC6P,3.9329999685287476,6.88700008392334
RNU6ATAC7P,3.928999900817871,6.660999774932861
RNU6ATAC8P,4.301000118255615,6.85099983215332
RNU6ATAC9P,-0.05400000140070915,1.4769999980926514
RNU6ATAC10P,3.586999893188477,6.834000110626221
RNU6ATAC11P,4.9629998207092285,6.670000076293945
RNU6ATAC12P,-0.119999997317791,1.7510000467300415
RNU6ATAC13P,0.07500000298023224,1.5950000286102295
RNU6ATAC14P,-0.03599999845027923,2.3919999599456787
RNU6ATAC15P,3.109999895095825,6.978000164031982
RNU6ATAC16P,1.5645000338554382,4.418000221252441
RNU6ATAC17P,0.22200000286102295,0.2669999897480011
RNU6ATAC18P,2.109999895095825,3.5460000038146973
RNU6ATAC19P,0.4050000011920929,0.8930000066757202
RNU6ATAC20P,3.8310000896453857,6.636000156402588
RNU6ATAC21P,3.2335000038146973,7.201000213623047
RNU6ATAC22P,0.28299999237060547,1.121000051498413
RNU6ATAC23P,0.8809999823570251,4.785999774932861
RNU6ATAC24P,0.2980000078678131,3.9140000343322754
RNU6ATAC25P,2.0320000648498535,4.607999801635742
RNU6ATAC26P,5.067999839782715,6.7779998779296875
RNU6ATAC27P,4.584000110626221,6.703999996185303
RNU6ATAC28P,0.23999999463558197,0.8889999985694885
RNU6ATAC29P,3.9769999980926514,6.942999839782715
RNU6ATAC30P,3.9945000410079956,7.23799991607666
RNU6ATAC31P,3.0840001106262207,7.314000129699707
RNU6ATAC32P,0.2770000100135803,1.4010000228881836
RNU6ATAC33P,4.0355000495910645,6.9629998207092285
RNU6ATAC34P,5.073999881744385,6.783999919891357
RNU6ATAC35P,0.07200000062584877,7.36899995803833
RNU6ATAC36P,0.28299999237060547,0.33500000834465027
RNU6ATAC37P,3.8469998836517334,6.789999961853027
RNU6ATAC38P,4.138499975204468,7.105000019073486
RNU6ATAC39P,0.21299999952316284,3.4000000953674316
RNU6ATAC40P,0.33000001311302185,2.2839999198913574
RNU6ATAC41P,3.6454999446868896,6.810999870300293
RNU6ATAC42P,-0.125,1.7339999675750732
