Gene,Median_Conservation,Max_Conservation
RNU6-1,1,1
RNU6-2,0.99099999666214,1
RNU6-3P,0.01099999994039535,0.02800000086426735
RNU6-4P,0.12600000202655792,0.2809999883174896
RNU6-5P,0.01899999938905239,0.1770000010728836
RNU6-7,1,1
RNU6-8,0.9980000257492064,1
RNU6-9,1,1
RNU6-10P,0.125,0.2849999964237213
RNU6-11P,0.0089999996125698,0.0089999996125698
RNU6-12P,0.04500000178813934,0.3149999976158142
RNU6-13P,0.1710000038146973,0.23399999737739563
RNU6-14P,0.00700000021606683,0.35199999809265137
RNU6-16P,0.11400000005960464,0.2080000042915344
RNU6-17P,0.1290000006556511,0.4970000088214874
RNU6-18P,0.22100000083446503,0.29100000858306885
RNU6-19P,0.01400000043213367,0.01400000043213367
RNU6-20P,0.0040000001899898,0.20000000298023224
RNU6-21P,0.09700000286102296,0.17900000512599945
RNU6-22P,0.12800000607967377,0.6060000061988831
RNU6-23P,0.0040000001899898,0.10199999809265135
RNU6-24P,0.03099999949336052,0.20000000298023224
RNU6-25P,0.0020000000949949,0.00800000037997961
RNU6-26P,0.0560000017285347,0.39500001072883606
RNU6-27P,0.03299999982118606,0.19599999487400055
RNU6-28P,0.02800000086426735,0.1169999986886978
RNU6-29P,0.02999999932944774,0.12300000339746477
RNU6-30P,0.6359999775886536,0.871999979019165
RNU6-31P,0.06750000268220901,0.2980000078678131
RNU6-32P,0.24249999970197678,0.3190000057220459
RNU6-33P,0.08299999684095383,0.2840000092983246
RNU6-34P,0.02300000004470348,0.1720000058412552
RNU6-35P,0.10300000011920928,0.2980000078678131
RNU6-36P,0.01999999955296516,0.28299999237060547
RNU6-37P,0.00999999977648258,0.1169999986886978
RNU6-38P,0.04600000008940697,0.2160000056028366
RNU6-40P,0.04800000041723251,0.33799999952316284
RNU6-41P,0.10700000077486038,0.4600000083446502
RNU6-42P,0.1509999968111515,0.19699999690055847
RNU6-43P,0.0020000000949949,0.01999999955296516
RNU6-44P,0.01099999994039535,0.27799999713897705
RNU6-45P,0.03500000014901161,0.15600000321865082
RNU6-47P,0.02500000037252903,0.05900000035762787
RNU6-48P,0.0130000002682209,0.5720000267028809
RNU6-49P,0.05299999937415123,0.08900000154972076
RNU6-50P,0.9169999957084656,0.972000002861023
RNU6-52P,0.04100000113248825,0.09799999743700027
RNU6-53P,0.0020000000949949,0.03400000184774399
RNU6-54P,0.04600000008940697,0.08399999886751175
RNU6-55P,0.0020000000949949,0.2370000034570694
RNU6-56P,0.04899999871850014,0.29499998688697815
RNU6-57P,0,0.01099999994039535
RNU6-58P,0.02999999932944774,0.28700000047683716
RNU6-59P,0.02800000086426735,0.1940000057220459
RNU6-60P,0.00999999977648258,0.28200000524520874
RNU6-61P,0.01700000092387199,0.05700000002980232
RNU6-62P,0.01600000075995922,0.2319999933242798
RNU6-63P,0.1289999932050705,0.6570000052452087
RNU6-64P,0.00100000004749745,0.02899999916553497
RNU6-65P,0.00499999988824129,0.1080000028014183
RNU6-66P,0.07400000095367432,0.8579999804496765
RNU6-67P,0.18799999356269836,0.4110000133514404
RNU6-68P,0.013000000268220895,0.10999999940395357
RNU6-69P,0.00800000037997961,0.06800000369548798
RNU6-70P,0.015500000212341545,0.12600000202655792
RNU6-71P,0.16099999845027924,0.2919999957084656
RNU6-72P,0.01099999994039535,0.5230000019073486
RNU6-73P,0.01999999955296516,0.09799999743700027
RNU6-74P,0.00300000002607703,0.14399999380111694
RNU6-75P,0.013500000350177285,0.3919999897480011
RNU6-76P,0.09299999848008156,0.3860000073909759
RNU6-77P,0.0520000010728836,0.8040000200271606
RNU6-78P,0.01899999938905239,0.2770000100135803
RNU6-79P,0.0130000002682209,0.0949999988079071
RNU6-80P,0.06100000068545341,0.24899999797344208
RNU6-81P,0.01999999955296516,0.12800000607967377
RNU6-82P,0.00600000005215406,0.09300000220537186
RNU6-83P,0.02500000037252903,0.2409999966621399
RNU6-84P,0.01450000004842877,0.1809999942779541
RNU6-85P,0.09200000017881392,0.2680000066757202
RNU6-86P,0.1469999998807907,0.1850000023841858
RNU6-87P,0.0364999994635582,0.8259999752044678
RNU6-88P,0.01099999994039535,0.07400000095367432
RNU6-89P,0.00700000021606683,0.33000001311302185
RNU6-90P,0.01499999966472387,0.609000027179718
RNU6-91P,0.01600000075995922,0.08399999886751175
RNU6-92P,0.01250000018626451,0.04899999871850014
RNU6-94P,0.07199999690055847,0.2290000021457672
RNU6-95P,0.03999999910593033,0.28200000524520874
RNU6-97P,0.08799999952316284,0.8840000033378601
RNU6-98P,0.06300000101327896,0.3089999854564667
RNU6-99P,0.00100000004749745,0.02800000086426735
RNU6-100P,0.01600000075995922,0.9300000071525574
RNU6-101P,0.01899999938905239,0.18299999833106995
RNU6-102P,0.0020000000949949,0.10700000077486038
