chr1	10035	10452	peak_0	848	.	353.812408	4.395352	-1	73	chr1	11120	24894	DDX11L16	.	+	ENSG00000290825.2	669
chr1	180744	180998	peak_1	1000	.	407.050385	5.836737	-1	222	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	180744	180998	peak_1	1000	.	407.050385	5.836737	-1	222	chr1	146385	199861	ENSG00000310528	.	-	ENSG00000310528.1	0
chr1	180744	180998	peak_1	1000	.	407.050385	5.836737	-1	222	chr1	180930	184937	DDX11L2	.	+	ENSG00000308415.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	629061	629433	MTND1P23	.	+	ENSG00000225972.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	629639	630683	MTND2P28	.	+	ENSG00000225630.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	631073	632616	MTCO1P12	.	+	ENSG00000237973.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	632324	632413	ENSG00000278791	.	-	ENSG00000278791.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	632756	633438	MTCO2P12	.	+	ENSG00000229344.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	633534	633741	MTATP8P1	.	+	ENSG00000240409.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	633695	634376	MTATP6P1	.	+	ENSG00000248527.1	0
chr1	629087	634921	peak_2	1000	.	22092.525391	9.499280	-1	4936	chr1	634375	634922	MTCO3P12	.	+	ENSG00000198744.5	0
chr1	788542	789340	peak_3	530	.	422.613708	5.496779	-1	240	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	788542	789340	peak_3	530	.	422.613708	5.496779	-1	240	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	789465	790007	peak_4	926	.	501.779724	7.314430	-1	473	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	789465	790007	peak_4	926	.	501.779724	7.314430	-1	473	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	790476	791847	peak_5	882	.	1209.574707	8.775187	-1	481	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	790476	791847	peak_5	882	.	1209.574707	8.775187	-1	481	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	820892	821407	peak_6	464	.	238.890518	4.105179	-1	214	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	1016234	1016287	peak_7	1000	.	267.438995	8.449522	-1	35	chr1	1001137	1014540	ISG15	.	+	ENSG00000187608.11	1695
chr1	1382081	1382860	peak_8	319	.	248.530869	3.776148	-1	466	chr1	1385708	1400909	CCNL2	.	-	ENSG00000221978.15	2849
chr1	2944969	2945243	peak_9	929	.	254.614273	4.395352	-1	20	chr1	2960354	2968707	ENSG00000284745	.	-	ENSG00000284745.2	15112
chr1	3181347	3181917	peak_10	656	.	373.874939	4.105179	-1	61	chr1	3069002	3438621	PRDM16	.	+	ENSG00000142611.18	0
chr1	3886481	3886782	peak_11	675	.	203.190994	4.655616	-1	104	chr1	3857241	3885491	DFFB	.	+	ENSG00000169598.19	991
chr1	4144512	4144802	peak_12	739	.	214.296143	4.395352	-1	172	chr1	4175527	4175899	EEF1DP6	.	-	ENSG00000229280.1	30726
chr1	4303007	4303313	peak_13	1000	.	604.984985	7.007426	-1	113	chr1	4317881	4319668	ENSG00000302287	.	-	ENSG00000302287.1	14569
chr1	4939453	4939659	peak_14	985	.	202.837387	5.109050	-1	24	chr1	4957518	4973298	ENSG00000284739	.	-	ENSG00000284739.2	17860
chr1	5808836	5809200	peak_15	687	.	249.988403	4.395352	-1	343	chr1	5834385	5838310	ENSG00000298180	.	+	ENSG00000298180.1	25186
chr1	6036599	6037271	peak_16	357	.	240.226974	3.776148	-1	583	chr1	5990926	6101193	KCNAB2	.	+	ENSG00000069424.17	0
chr1	7103344	7103784	peak_17	601	.	264.223999	4.105179	-1	128	chr1	6785431	7769706	CAMTA1	.	+	ENSG00000171735.22	0
chr1	9410737	9411310	peak_18	749	.	429.011383	5.109050	-1	479	chr1	9410612	9417880	ENSG00000307568	.	-	ENSG00000307568.1	0
chr1	14379852	14380184	peak_19	677	.	224.840866	3.776148	-1	315	chr1	13892791	15118043	KAZN	.	+	ENSG00000189337.17	0
chr1	14379852	14380184	peak_19	677	.	224.840866	3.776148	-1	315	chr1	14338824	14419973	KAZN-AS1	.	-	ENSG00000234593.4	0
chr1	16545618	16546264	peak_20	661	.	426.720276	4.105179	-1	610	chr1	16548650	16552531	PDE4DIPP8	.	-	ENSG00000225710.1	2387
chr1	16677879	16678505	peak_21	816	.	511.119873	5.309801	-1	181	chr1	16618252	16680618	ENSG00000291072	.	-	ENSG00000291072.2	0
chr1	16726805	16727379	peak_22	520	.	298.661285	5.109050	-1	525	chr1	16691213	16720157	ESPNP	.	-	ENSG00000268869.9	6649
chr1	16861763	16862246	peak_23	692	.	334.456696	5.109050	-1	225	chr1	16740272	16972964	CROCC	.	+	ENSG00000058453.19	0
chr1	16861763	16862246	peak_23	692	.	334.456696	5.109050	-1	225	chr1	16859659	16907895	ENSG00000302843	.	+	ENSG00000302843.1	0
chr1	19210831	19211115	peak_24	830	.	235.649231	4.892064	-1	205	chr1	19210329	19240709	EMC1-AS1	.	+	ENSG00000230424.4	0
chr1	22578346	22578800	peak_25	510	.	231.431641	4.395352	-1	127	chr1	22563460	22603595	EPHA8	.	+	ENSG00000070886.13	0
