chr1	62066	62215	peak_0	1000	.	203.286407	4.509709	-1	13	chr1	51890	64116	ENSG00000290826	.	+	ENSG00000290826.2	0
chr1	83224	83400	peak_1	1000	.	203.286407	4.509709	-1	13	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	5895
chr1	117445	117595	peak_2	1000	.	203.286407	4.509709	-1	13	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	399828	400021	peak_3	1000	.	203.286407	4.509709	-1	13	chr1	365126	532459	ENSG00000290385	.	-	ENSG00000290385.2	0
chr1	482139	482289	peak_4	1000	.	271.048553	4.509709	-1	13	chr1	365126	532459	ENSG00000290385	.	-	ENSG00000290385.2	0
chr1	586055	586265	peak_5	968	.	203.286407	4.509709	-1	13	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	629061	629433	MTND1P23	.	+	ENSG00000225972.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	629639	630683	MTND2P28	.	+	ENSG00000225630.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	631073	632616	MTCO1P12	.	+	ENSG00000237973.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	632324	632413	ENSG00000278791	.	-	ENSG00000278791.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	632756	633438	MTCO2P12	.	+	ENSG00000229344.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	633534	633741	MTATP8P1	.	+	ENSG00000240409.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	633695	634376	MTATP6P1	.	+	ENSG00000248527.1	0
chr1	629084	634924	peak_6	1000	.	44188.851562	16.560749	-1	859	chr1	634375	634922	MTCO3P12	.	+	ENSG00000198744.5	0
chr1	649274	649480	peak_7	987	.	203.286407	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	653485	653634	peak_8	1000	.	203.286407	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	667494	667679	peak_9	1000	.	203.286407	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	674535	674620	peak_10	1000	.	200.138916	5.970246	-1	25	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	681695	681904	peak_11	1000	.	271.048553	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	778772	778931	peak_12	1000	.	203.286407	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	778772	778931	peak_12	1000	.	203.286407	4.509709	-1	13	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	788771	788858	peak_13	1000	.	205.498398	6.929016	-1	72	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	788771	788858	peak_13	1000	.	205.498398	6.929016	-1	72	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	807641	807830	peak_14	1000	.	251.114288	5.970246	-1	171	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	807641	807830	peak_14	1000	.	251.114288	5.970246	-1	171	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	807641	807830	peak_14	1000	.	251.114288	5.970246	-1	171	chr1	805798	810161	ENSG00000230092	.	-	ENSG00000230092.8	0
chr1	820287	820460	peak_15	1000	.	203.286407	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	820673	820931	peak_16	1000	.	271.048553	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	826631	826728	peak_17	1000	.	203.286407	4.509709	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	826631	826728	peak_17	1000	.	203.286407	4.509709	-1	13	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	843796	844063	peak_18	761	.	203.286407	4.509709	-1	13	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	858088	858342	peak_19	800	.	203.286407	4.509709	-1	13	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	877037	877217	peak_20	1000	.	203.286407	4.509709	-1	13	chr1	874528	877234	ENSG00000283040	.	-	ENSG00000283040.1	0
chr1	984443	984596	peak_21	1000	.	203.286407	4.509709	-1	13	chr1	982504	989967	ENSG00000303599	.	+	ENSG00000303599.1	0
chr1	1003477	1003546	peak_22	1000	.	215.442474	5.970246	-1	13	chr1	1001137	1014540	ISG15	.	+	ENSG00000187608.11	0
chr1	1011804	1011887	peak_23	1000	.	200.845581	6.929016	-1	69	chr1	1001137	1014540	ISG15	.	+	ENSG00000187608.11	0
chr1	1016240	1016435	peak_24	1000	.	308.300232	7.656292	-1	18	chr1	1001137	1014540	ISG15	.	+	ENSG00000187608.11	1701
chr1	1073995	1074148	peak_25	1000	.	203.286407	4.509709	-1	13	chr1	1070966	1074306	RNF223	.	-	ENSG00000237330.3	0
chr1	1097886	1098152	peak_26	1000	.	271.048553	4.509709	-1	13	chr1	1081810	1116361	C1orf159	.	-	ENSG00000131591.20	0
chr1	1097886	1098152	peak_26	1000	.	271.048553	4.509709	-1	13	chr1	1097584	1104598	ENSG00000285812	.	+	ENSG00000285812.1	0
chr1	1102226	1102430	peak_27	997	.	203.286407	4.509709	-1	13	chr1	1081810	1116361	C1orf159	.	-	ENSG00000131591.20	0
chr1	1102226	1102430	peak_27	997	.	203.286407	4.509709	-1	13	chr1	1097584	1104598	ENSG00000285812	.	+	ENSG00000285812.1	0
chr1	1116319	1116532	peak_28	954	.	203.286407	4.509709	-1	13	chr1	1081810	1116361	C1orf159	.	-	ENSG00000131591.20	0
chr1	1144017	1144161	peak_29	1000	.	203.286407	4.509709	-1	13	chr1	1137016	1144056	LINC01342	.	+	ENSG00000223823.1	0
chr1	1144352	1144572	peak_30	1000	.	310.483063	5.970246	-1	58	chr1	1137016	1144056	LINC01342	.	+	ENSG00000223823.1	297
chr1	1185449	1185645	peak_31	1000	.	203.286407	4.509709	-1	13	chr1	1173879	1197940	TTLL10	.	+	ENSG00000162571.16	0
