chr1	9989	10463	peak_0	1000	.	552.547485	9.331921	-1	52	chr1	11120	24894	DDX11L16	.	+	ENSG00000290825.2	658
chr1	432665	433356	peak_1	657	.	453.809509	3.910432	-1	72	chr1	365126	532459	ENSG00000290385	.	-	ENSG00000290385.2	0
chr1	668352	668755	peak_2	527	.	212.427460	3.910432	-1	51	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	821153	821697	peak_3	677	.	368.269104	3.768039	-1	365	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	2440415	2440979	peak_4	411	.	231.705963	3.910432	-1	51	chr1	2425979	2505807	PLCH2	.	+	ENSG00000149527.19	0
chr1	2653003	2653543	peak_5	396	.	213.586990	3.616591	-1	445	chr1	2636985	2801693	TTC34	.	-	ENSG00000215912.13	0
chr1	2819319	2819614	peak_6	862	.	254.414230	4.172368	-1	147	chr1	2814019	2817789	ENSG00000287396	.	+	ENSG00000287396.2	1531
chr1	2893388	2893711	peak_7	990	.	319.857208	4.409234	-1	212	chr1	2873652	2875675	ENSG00000300015	.	-	ENSG00000300015.1	17714
chr1	2896840	2897323	peak_8	581	.	280.513702	4.044901	-1	158	chr1	2873652	2875675	ENSG00000300015	.	-	ENSG00000300015.1	21166
chr1	3180984	3181452	peak_9	695	.	325.058472	4.172368	-1	217	chr1	3069002	3438621	PRDM16	.	+	ENSG00000142611.18	0
chr1	3273313	3273765	peak_10	515	.	232.650940	3.454687	-1	391	chr1	3069002	3438621	PRDM16	.	+	ENSG00000142611.18	0
chr1	3585264	3585937	peak_11	515	.	346.354889	3.910432	-1	230	chr1	3487941	3611543	MEGF6	.	-	ENSG00000162591.19	0
chr1	4144507	4144746	peak_12	843	.	201.427429	3.768039	-1	179	chr1	4175527	4175899	EEF1DP6	.	-	ENSG00000229280.1	30782
chr1	5808767	5809318	peak_13	461	.	253.817261	4.172368	-1	59	chr1	5834385	5838310	ENSG00000298180	.	+	ENSG00000298180.1	25068
chr1	7498792	7499659	peak_14	369	.	319.874451	3.454687	-1	266	chr1	6785431	7769706	CAMTA1	.	+	ENSG00000171735.22	0
chr1	7500140	7500468	peak_15	969	.	317.755829	4.409234	-1	229	chr1	6785431	7769706	CAMTA1	.	+	ENSG00000171735.22	0
chr1	9060227	9060591	peak_16	801	.	291.539703	4.044901	-1	310	chr1	9035105	9088478	SLC2A5	.	-	ENSG00000142583.20	0
chr1	9410964	9411326	peak_17	809	.	292.772308	4.920079	-1	256	chr1	9410612	9417880	ENSG00000307568	.	-	ENSG00000307568.1	0
chr1	11373443	11373731	peak_18	991	.	285.268402	4.409234	-1	215	chr1	11350693	11398213	ENSG00000302153	.	+	ENSG00000302153.1	0
chr1	11373870	11374283	peak_19	541	.	223.258423	3.280551	-1	156	chr1	11350693	11398213	ENSG00000302153	.	+	ENSG00000302153.1	0
chr1	11907850	11908191	peak_20	1000	.	898.860901	6.553005	-1	216	chr1	11907939	11925009	ENSG00000285646	.	+	ENSG00000285646.3	0
chr1	11907850	11908191	peak_20	1000	.	898.860901	6.553005	-1	216	chr1	11908151	11908272	RNU5E-1	.	+	ENSG00000199347.2	0
chr1	11909923	11910107	peak_21	1000	.	267.007294	4.825621	-1	72	chr1	11907939	11925009	ENSG00000285646	.	+	ENSG00000285646.3	0
chr1	11909923	11910107	peak_21	1000	.	267.007294	4.825621	-1	72	chr1	11909807	11909927	RNU5E-4P	.	-	ENSG00000201801.1	0
chr1	16514216	16514553	peak_22	1000	.	859.689148	6.604449	-1	230	chr1	16514121	16514285	RNU1-1	.	-	ENSG00000206652.1	0
chr1	16666898	16667229	peak_23	1000	.	829.080566	7.245467	-1	175	chr1	16618252	16680618	ENSG00000291072	.	-	ENSG00000291072.2	0
chr1	16666898	16667229	peak_23	1000	.	829.080566	7.245467	-1	175	chr1	16656780	16670115	ENSG00000282143	.	+	ENSG00000282143.2	0
chr1	16666898	16667229	peak_23	1000	.	829.080566	7.245467	-1	175	chr1	16666784	16666948	RNU1-3	.	-	ENSG00000207513.1	0
chr1	16740225	16740689	peak_24	1000	.	1216.296143	7.286508	-1	134	chr1	16737347	16750713	ENSG00000282740	.	-	ENSG00000282740.2	0
chr1	16740225	16740689	peak_24	1000	.	1216.296143	7.286508	-1	134	chr1	16740272	16972964	CROCC	.	+	ENSG00000058453.19	0
chr1	16740225	16740689	peak_24	1000	.	1216.296143	7.286508	-1	134	chr1	16740279	16752004	ENSG00000290850	.	+	ENSG00000290850.2	0
chr1	16740225	16740689	peak_24	1000	.	1216.296143	7.286508	-1	134	chr1	16740515	16740679	RNU1-4	.	+	ENSG00000207389.1	0
chr1	16895675	16896090	peak_25	1000	.	1130.933594	6.753673	-1	222	chr1	16740272	16972964	CROCC	.	+	ENSG00000058453.19	0
chr1	16895675	16896090	peak_25	1000	.	1130.933594	6.753673	-1	222	chr1	16859659	16907895	ENSG00000302843	.	+	ENSG00000302843.1	0
chr1	16895675	16896090	peak_25	1000	.	1130.933594	6.753673	-1	222	chr1	16887534	16896642	ENSG00000238142	.	-	ENSG00000238142.5	0
chr1	16895675	16896090	peak_25	1000	.	1130.933594	6.753673	-1	222	chr1	16895979	16896143	RNU1-2	.	+	ENSG00000207005.1	0
chr1	16904959	16905190	peak_26	1000	.	555.632568	5.717724	-1	172	chr1	16740272	16972964	CROCC	.	+	ENSG00000058453.19	0
chr1	16904959	16905190	peak_26	1000	.	555.632568	5.717724	-1	172	chr1	16859659	16907895	ENSG00000302843	.	+	ENSG00000302843.1	0
chr1	16904959	16905190	peak_26	1000	.	555.632568	5.717724	-1	172	chr1	16904952	16905828	ENSG00000290122	.	+	ENSG00000290122.2	0
chr1	18049217	18049942	peak_27	369	.	267.532104	4.044901	-1	342	chr1	18015711	18045612	ENSG00000284653	.	+	ENSG00000284653.1	3606
chr1	19672090	19672219	peak_28	1000	.	218.155182	4.727636	-1	69	chr1	19664836	19680966	HTR6	.	+	ENSG00000158748.5	0
chr1	23392309	23392677	peak_29	735	.	270.521332	4.625819	-1	308	chr1	23370590	23425169	TCEA3	.	-	ENSG00000204219.13	0
chr1	27086476	27086825	peak_30	587	.	204.852234	3.768039	-1	214	chr1	27098808	27166981	SLC9A1	.	-	ENSG00000090020.13	11984
chr1	28648320	28648672	peak_31	952	.	335.244354	3.768039	-1	291	chr1	28587828	28648364	TAF12	.	-	ENSG00000120656.16	0
chr1	28648320	28648672	peak_31	952	.	335.244354	3.768039	-1	291	chr1	28643158	28648829	TAF12-DT	.	+	ENSG00000229388.2	0
chr1	28648320	28648672	peak_31	952	.	335.244354	3.768039	-1	291	chr1	28648599	28648730	ENSG00000270103	.	+	ENSG00000270103.3	0
chr1	28648320	28648672	peak_31	952	.	335.244354	3.768039	-1	291	chr1	28648599	28648734	RNU11	.	+	ENSG00000274978.2	0
chr1	29723414	29723866	peak_32	706	.	319.018494	3.616591	-1	189	chr1	29711122	29712390	ENSG00000310425	.	+	ENSG00000310425.1	11025
chr1	31431762	31432144	peak_33	1000	.	477.408051	6.849196	-1	190	chr1	31409564	31434680	SERINC2	.	+	ENSG00000168528.14	0
chr1	31431762	31432144	peak_33	1000	.	477.408051	6.849196	-1	190	chr1	31426409	31471568	ENSG00000305880	.	-	ENSG00000305880.1	0
chr1	35590794	35591031	peak_34	1000	.	247.986115	4.044901	-1	171	chr1	35573308	35595590	TFAP2E	.	+	ENSG00000116819.10	0
