chr1	10002	10575	peak_0	1000	.	819.897156	6.891610	-1	34	chr1	11120	24894	DDX11L16	.	+	ENSG00000290825.2	546
chr1	22212	22774	peak_1	433	.	243.368530	4.186825	-1	426	chr1	11120	24894	DDX11L16	.	+	ENSG00000290825.2	0
chr1	22212	22774	peak_1	433	.	243.368530	4.186825	-1	426	chr1	14355	30744	WASH7P	.	-	ENSG00000310526.1	0
chr1	22212	22774	peak_1	433	.	243.368530	4.186825	-1	426	chr1	14695	24886	WASH7P	.	-	ENSG00000227232.6	0
chr1	23462	24258	peak_2	527	.	419.505859	4.981987	-1	449	chr1	11120	24894	DDX11L16	.	+	ENSG00000290825.2	0
chr1	23462	24258	peak_2	527	.	419.505859	4.981987	-1	449	chr1	14355	30744	WASH7P	.	-	ENSG00000310526.1	0
chr1	23462	24258	peak_2	527	.	419.505859	4.981987	-1	449	chr1	14695	24886	WASH7P	.	-	ENSG00000227232.6	0
chr1	132804	133809	peak_3	234	.	235.281631	3.668802	-1	72	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	132804	133809	peak_3	234	.	235.281631	3.668802	-1	72	chr1	131024	134836	CICP27	.	+	ENSG00000233750.3	0
chr1	180704	180998	peak_4	1000	.	834.183044	8.282386	-1	65	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	180704	180998	peak_4	1000	.	834.183044	8.282386	-1	65	chr1	146385	199861	ENSG00000310528	.	-	ENSG00000310528.1	0
chr1	180704	180998	peak_4	1000	.	834.183044	8.282386	-1	65	chr1	180930	184937	DDX11L2	.	+	ENSG00000308415.1	0
chr1	190777	191911	peak_5	370	.	419.789062	4.614985	-1	575	chr1	146385	199861	ENSG00000310528	.	-	ENSG00000310528.1	0
chr1	190777	191911	peak_5	370	.	419.789062	4.614985	-1	575	chr1	182145	201244	WASH9P	.	-	ENSG00000310527.1	0
chr1	190777	191911	peak_5	370	.	419.789062	4.614985	-1	575	chr1	185216	195411	WASH9P	.	-	ENSG00000279457.4	0
chr1	367022	367389	peak_6	608	.	222.959686	4.186825	-1	338	chr1	365126	532459	ENSG00000290385	.	-	ENSG00000290385.2	0
chr1	603271	604063	peak_7	267	.	211.538254	3.668802	-1	126	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
