chr1	100883	100973	peak_0	1000	.	204.566177	6.530692	-1	14	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	100883	100973	peak_0	1000	.	204.566177	6.530692	-1	14	chr1	96637	105742	ENSG00000308314	.	+	ENSG00000308314.1	0
chr1	200549	200697	peak_1	1000	.	235.085907	6.530692	-1	24	chr1	182145	201244	WASH9P	.	-	ENSG00000310527.1	0
chr1	200549	200697	peak_1	1000	.	235.085907	6.530692	-1	24	chr1	199947	201629	ENSG00000308544	.	+	ENSG00000308544.1	0
chr1	435371	435551	peak_2	1000	.	242.352509	4.992006	-1	153	chr1	365126	532459	ENSG00000290385	.	-	ENSG00000290385.2	0
chr1	606245	606431	peak_3	1000	.	283.897034	6.530692	-1	106	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
chr1	606245	606431	peak_3	1000	.	283.897034	6.530692	-1	106	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	629061	629433	MTND1P23	.	+	ENSG00000225972.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	629639	630683	MTND2P28	.	+	ENSG00000225630.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	631073	632616	MTCO1P12	.	+	ENSG00000237973.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	632324	632413	ENSG00000278791	.	-	ENSG00000278791.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	632756	633438	MTCO2P12	.	+	ENSG00000229344.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	633534	633741	MTATP8P1	.	+	ENSG00000240409.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	633695	634376	MTATP6P1	.	+	ENSG00000248527.1	0
chr1	629084	634924	peak_4	1000	.	48054.300781	17.316778	-1	853	chr1	634375	634922	MTCO3P12	.	+	ENSG00000198744.5	0
chr1	778664	778801	peak_5	1000	.	409.132355	6.530692	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	778664	778801	peak_5	1000	.	409.132355	6.530692	-1	13	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	789612	789701	peak_6	1000	.	308.795258	8.295585	-1	62	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	789612	789701	peak_6	1000	.	308.795258	8.295585	-1	62	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	789862	789959	peak_7	1000	.	219.099396	6.530692	-1	78	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	789862	789959	peak_7	1000	.	219.099396	6.530692	-1	78	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	790920	791149	peak_8	1000	.	449.809357	8.295585	-1	204	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	790920	791149	peak_8	1000	.	449.809357	8.295585	-1	204	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	791577	791785	peak_9	1000	.	417.744049	8.912163	-1	78	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	791577	791785	peak_9	1000	.	417.744049	8.912163	-1	78	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	804950	805156	peak_10	1000	.	242.352509	4.992006	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	804950	805156	peak_10	1000	.	242.352509	4.992006	-1	13	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	819944	820036	peak_11	1000	.	203.112854	6.530692	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	822933	823024	peak_12	1000	.	203.112854	6.530692	-1	13	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	850264	850403	peak_13	1000	.	203.112854	6.530692	-1	125	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	917351	917461	peak_14	1000	.	203.112854	6.530692	-1	13	chr1	904785	921034	ENSG00000272438	.	+	ENSG00000272438.2	0
chr1	917351	917461	peak_14	1000	.	203.112854	6.530692	-1	13	chr1	916864	925614	LINC02593	.	-	ENSG00000223764.3	0
chr1	959176	959307	peak_15	1000	.	203.112854	6.530692	-1	13	chr1	943526	960714	NOC2L	.	-	ENSG00000188976.13	0
chr1	968995	969069	peak_16	1000	.	203.112854	6.530692	-1	13	chr1	966436	975865	PLEKHN1	.	+	ENSG00000187583.13	0
