chr1	10005	10459	peak_0	1000	.	995.569519	7.516411	-1	34	chr1	11120	24894	DDX11L16	.	+	ENSG00000290825.2	662
chr1	88229	88767	peak_1	546	.	293.839508	4.504154	-1	89	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	528
chr1	90113	90505	peak_2	1000	.	422.619202	6.574967	-1	132	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	90113	90505	peak_2	1000	.	422.619202	6.574967	-1	132	chr1	89550	91105	ENSG00000239945	.	-	ENSG00000239945.1	0
chr1	180669	180998	peak_3	1000	.	951.549500	9.255898	-1	102	chr1	89294	181719	ENSG00000241860	.	-	ENSG00000241860.8	0
chr1	180669	180998	peak_3	1000	.	951.549500	9.255898	-1	102	chr1	146385	199861	ENSG00000310528	.	-	ENSG00000310528.1	0
chr1	180669	180998	peak_3	1000	.	951.549500	9.255898	-1	102	chr1	180930	184937	DDX11L2	.	+	ENSG00000308415.1	0
chr1	382408	382658	peak_4	808	.	202.033890	4.504154	-1	83	chr1	365126	532459	ENSG00000290385	.	-	ENSG00000290385.2	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	586053	633129	ENSG00000293331	.	-	ENSG00000293331.2	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	629061	629433	MTND1P23	.	+	ENSG00000225972.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	629639	630683	MTND2P28	.	+	ENSG00000225630.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	631073	632616	MTCO1P12	.	+	ENSG00000237973.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	632324	632413	ENSG00000278791	.	-	ENSG00000278791.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	632756	633438	MTCO2P12	.	+	ENSG00000229344.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	633534	633741	MTATP8P1	.	+	ENSG00000240409.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	633695	634376	MTATP6P1	.	+	ENSG00000248527.1	0
chr1	629085	634924	peak_5	1000	.	38700.445312	15.289867	-1	4940	chr1	634375	634922	MTCO3P12	.	+	ENSG00000198744.5	0
chr1	789832	789970	peak_6	1000	.	344.823975	7.233437	-1	105	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	789832	789970	peak_6	1000	.	344.823975	7.233437	-1	105	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	790922	791127	peak_7	1000	.	333.603394	7.081660	-1	35	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	790922	791127	peak_7	1000	.	333.603394	7.081660	-1	35	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	791554	791647	peak_8	1000	.	206.656448	6.385068	-1	30	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	791554	791647	peak_8	1000	.	206.656448	6.385068	-1	30	chr1	778738	810066	LINC01409	.	+	ENSG00000237491.11	0
chr1	821520	821649	peak_9	1000	.	246.212524	5.469369	-1	105	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	822519	822605	peak_10	1000	.	222.515717	5.727421	-1	30	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	827245	827627	peak_11	715	.	273.305298	4.081849	-1	252	chr1	586944	827989	LINC00115	.	-	ENSG00000225880.7	0
chr1	827245	827627	peak_11	715	.	273.305298	4.081849	-1	252	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	856103	856537	peak_12	653	.	283.200531	4.504154	-1	243	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	866771	867066	peak_13	978	.	288.649445	4.866354	-1	23	chr1	825137	868835	LINC01128	.	+	ENSG00000228794.13	0
chr1	886388	886628	peak_14	972	.	233.377914	4.866354	-1	18	chr1	882160	889297	ENSG00000296088	.	+	ENSG00000296088.1	0
chr1	889619	889858	peak_15	1000	.	325.757874	5.963767	-1	74	chr1	882160	889297	ENSG00000296088	.	+	ENSG00000296088.1	323
chr1	921287	921443	peak_16	1000	.	203.139175	5.727421	-1	65	chr1	916864	925614	LINC02593	.	-	ENSG00000223764.3	0
chr1	935252	935656	peak_17	1000	.	417.911194	5.469369	-1	351	chr1	923894	944590	SAMD11	.	+	ENSG00000187634.15	0
chr1	950237	950368	peak_18	1000	.	255.200439	5.727421	-1	27	chr1	943526	960714	NOC2L	.	-	ENSG00000188976.13	0
chr1	950513	950776	peak_19	1000	.	418.311554	5.469369	-1	105	chr1	943526	960714	NOC2L	.	-	ENSG00000188976.13	0
