Gene,Median_Conservation,Max_Conservation
RN7SL1,0.02999999932944774,0.5590000152587891
RN7SL2,0.02099999971687793,0.4959999918937683
RN7SL3,0.02500000037252903,0.8669999837875366
RN7SL4P,0.1015000008046627,0.23899999260902405
RN7SL5P,0.004500000039115545,0.05900000035762787
RN7SL6P,0.01600000075995922,0.878000020980835
RN7SL7P,0.0040000001899898,0.33799999952316284
RN7SL8P,0.02099999971687793,0.4699999988079071
RN7SL11P,0.04500000178813934,0.7440000176429749
RN7SL12P,0.00600000005215406,0.5649999976158142
RN7SL14P,0.08300000056624413,0.9470000267028807
RN7SL15P,0.01700000092387199,0.3959999978542328
RN7SL16P,0.02999999932944774,0.503000020980835
RN7SL18P,0.12999999523162842,0.9399999976158142
RN7SL19P,0.04450000077486038,0.9259999990463256
RN7SL20P,0.01600000075995922,0.210999995470047
RN7SL22P,0.08100000023841858,0.9269999861717224
RN7SL23P,0.03799999877810478,0.6340000033378601
RN7SL25P,0.00800000037997961,0.1459999978542328
RN7SL26P,0.02700000070035457,0.36899998784065247
RN7SL28P,0.00600000005215406,0.1589999943971634
RN7SL30P,0.00800000037997961,0.0860000029206276
RN7SL32P,0.00800000037997961,0.22200000286102295
RN7SL33P,0.02700000070035457,0.5080000162124634
RN7SL34P,0.17549999803304672,0.5979999899864197
RN7SL35P,0.0040000001899898,0.5950000286102295
RN7SL36P,0.00499999988824129,0.30799999833106995
RN7SL37P,0.0040000001899898,0.08900000154972076
RN7SL38P,0.00700000021606683,0.09200000017881392
RN7SL39P,0.0089999996125698,0.16500000655651093
RN7SL40P,0.05949999950826168,0.4970000088214874
RN7SL41P,0.00300000002607703,0.06599999964237213
RN7SL42P,0.04400000162422657,0.4149999916553498
RN7SL43P,0.02099999971687793,0.4099999964237213
RN7SL44P,0.023500000126659863,0.7789999842643738
RN7SL45P,0.00800000037997961,0.3959999978542328
RN7SL47P,0.00499999988824129,0.1080000028014183
RN7SL48P,0.10300000011920928,0.6420000195503235
RN7SL49P,0.11150000244379044,0.6150000095367432
RN7SL50P,0.02999999932944774,0.578000009059906
RN7SL51P,0.00700000021606683,0.11599999666213988
RN7SL52P,0.02300000004470348,0.2290000021457672
RN7SL55P,0.07500000298023224,0.2189999967813492
RN7SL57P,0.03400000184774399,0.9430000185966492
RN7SL58P,0.0390000008046627,0.2759999930858612
RN7SL60P,0.01799999922513961,0.2319999933242798
RN7SL62P,0.090999998152256,0.4429999887943268
RN7SL63P,0.01499999966472387,0.4300000071525574
RN7SL65P,0.1420000046491623,0.8619999885559082
RN7SL66P,0.00800000037997961,0.12300000339746477
RN7SL67P,0.1314999982714653,0.9509999752044678
RN7SL68P,0.04150000028312206,0.9399999976158142
RN7SL69P,0.0040000001899898,0.07599999755620956
RN7SL70P,0.00700000021606683,0.22200000286102295
RN7SL72P,0.04699999839067459,0.7620000243186951
RN7SL73P,0.01099999994039535,0.6759999990463257
RN7SL74P,0.0820000022649765,0.8989999890327454
RN7SL75P,0.0040000001899898,0.08100000023841858
RN7SL76P,0.03400000184774399,0.6899999976158142
RN7SL77P,0.00999999977648258,0.18000000715255737
RN7SL78P,0.03599999845027923,0.9020000100135804
RN7SL79P,0.00499999988824129,0.2189999967813492
RN7SL81P,0.0020000000949949,0.22499999403953552
RN7SL82P,0.0020000000949949,0.10899999737739564
RN7SL83P,0.00300000002607703,0.39399999380111694
RN7SL87P,0.01600000075995922,0.5410000085830688
RN7SL88P,0.05499999970197677,0.8640000224113464
RN7SL89P,0.00600000005215406,0.46799999475479126
RN7SL91P,0.01099999994039535,0.5600000023841858
RN7SL92P,0.09200000017881392,0.27900001406669617
RN7SL93P,0.1599999964237213,0.8889999985694885
RN7SL96P,0.00700000021606683,0.11900000274181366
RN7SL97P,0.03700000047683716,0.9520000219345092
RN7SL98P,0.3790000081062317,0.7979999780654907
RN7SL100P,0.125,0.8960000276565552
RN7SL101P,0.02899999916553497,0.4740000069141388
RN7SL104P,0.00600000005215406,0.06400000303983688
RN7SL105P,0.0020000000949949,0.10599999874830246
RN7SL106P,0.0020000000949949,0.164000004529953
RN7SL107P,0.02199999988079071,0.1860000044107437
RN7SL108P,0.0130000002682209,0.9449999928474426
