Gene,Chromosome,Position,Score
VTRNA1-1,chr5,140711275,0.0010000000474974513
VTRNA1-1,chr5,140711276,0.0010000000474974513
VTRNA1-1,chr5,140711277,0.003000000026077032
VTRNA1-1,chr5,140711278,0.006000000052154064
VTRNA1-1,chr5,140711279,0.057999998331069946
VTRNA1-1,chr5,140711280,0.12800000607967377
VTRNA1-1,chr5,140711281,0.23100000619888306
VTRNA1-1,chr5,140711282,0.2809999883174896
VTRNA1-1,chr5,140711283,0.35100001096725464
VTRNA1-1,chr5,140711284,0.4480000138282776
VTRNA1-1,chr5,140711285,0.5889999866485596
VTRNA1-1,chr5,140711286,0.6439999938011169
VTRNA1-1,chr5,140711287,0.6639999747276306
VTRNA1-1,chr5,140711288,0.7009999752044678
VTRNA1-1,chr5,140711289,0.6959999799728394
VTRNA1-1,chr5,140711290,0.6990000009536743
VTRNA1-1,chr5,140711291,0.6890000104904175
VTRNA1-1,chr5,140711292,0.656000018119812
VTRNA1-1,chr5,140711293,0.6380000114440918
VTRNA1-1,chr5,140711294,0.6259999871253967
VTRNA1-1,chr5,140711295,0.5899999737739563
VTRNA1-1,chr5,140711296,0.49799999594688416
VTRNA1-1,chr5,140711297,0.4320000112056732
VTRNA1-1,chr5,140711298,0.4259999990463257
VTRNA1-1,chr5,140711299,0.4050000011920929
VTRNA1-1,chr5,140711300,0.3499999940395355
VTRNA1-1,chr5,140711301,0.21199999749660492
VTRNA1-1,chr5,140711302,0.12700000405311584
VTRNA1-1,chr5,140711303,0.06599999964237213
VTRNA1-1,chr5,140711304,0.05400000140070915
VTRNA1-1,chr5,140711305,0.0
VTRNA1-1,chr5,140711306,0.0
VTRNA1-1,chr5,140711307,0.0
VTRNA1-1,chr5,140711308,0.0
VTRNA1-1,chr5,140711309,0.0
VTRNA1-1,chr5,140711310,0.0
VTRNA1-1,chr5,140711311,0.0
VTRNA1-1,chr5,140711312,0.0
VTRNA1-1,chr5,140711313,0.0
VTRNA1-1,chr5,140711314,0.0
VTRNA1-1,chr5,140711315,0.0
VTRNA1-1,chr5,140711316,0.0
VTRNA1-1,chr5,140711317,0.0
VTRNA1-1,chr5,140711318,0.0
VTRNA1-1,chr5,140711319,0.0
VTRNA1-1,chr5,140711320,0.0
VTRNA1-1,chr5,140711321,0.0
VTRNA1-1,chr5,140711322,0.0010000000474974513
VTRNA1-1,chr5,140711323,0.0010000000474974513
VTRNA1-1,chr5,140711324,0.0010000000474974513
VTRNA1-1,chr5,140711325,0.0010000000474974513
VTRNA1-1,chr5,140711326,0.0010000000474974513
VTRNA1-1,chr5,140711327,0.0010000000474974513
VTRNA1-1,chr5,140711328,0.0
VTRNA1-1,chr5,140711329,0.0
VTRNA1-1,chr5,140711330,0.0
VTRNA1-1,chr5,140711331,0.0
VTRNA1-1,chr5,140711332,0.0
VTRNA1-1,chr5,140711333,0.0
VTRNA1-1,chr5,140711334,0.0010000000474974513
VTRNA1-1,chr5,140711335,0.0
VTRNA1-1,chr5,140711336,0.0
VTRNA1-1,chr5,140711337,0.0
VTRNA1-1,chr5,140711338,0.0
VTRNA1-1,chr5,140711339,0.0020000000949949026
VTRNA1-1,chr5,140711340,0.00800000037997961
VTRNA1-1,chr5,140711341,0.017000000923871994
VTRNA1-1,chr5,140711342,0.01899999938905239
VTRNA1-1,chr5,140711343,0.017000000923871994
VTRNA1-1,chr5,140711344,0.010999999940395355
VTRNA1-1,chr5,140711345,0.010999999940395355
VTRNA1-1,chr5,140711346,0.00800000037997961
VTRNA1-1,chr5,140711347,0.004999999888241291
VTRNA1-1,chr5,140711348,0.003000000026077032
VTRNA1-1,chr5,140711349,0.0020000000949949026
VTRNA1-1,chr5,140711350,0.0010000000474974513
VTRNA1-1,chr5,140711351,0.0
VTRNA1-1,chr5,140711352,0.0
