Gene,Median_Conservation,Max_Conservation
RN7SKP1,0.05700000002980232,0.9549999833106996
RN7SKP2,0.02099999971687793,0.31299999356269836
RN7SKP3,0.01099999994039535,0.1589999943971634
RN7SKP4,0.12250000238418579,0.9670000076293944
RN7SKP5,0.10649999976158142,0.6100000143051147
RN7SKP6,0.03999999910593033,0.6159999966621399
RN7SKP7,0.02199999988079071,0.1899999976158142
RN7SKP8,0.0494999997317791,0.7580000162124634
RN7SKP9,0.02899999916553497,0.6010000109672546
RN7SKP10,0.0040000001899898,0.0520000010728836
RN7SKP11,0.00800000037997961,0.2199999988079071
RN7SKP12,0.08699999749660492,0.7310000061988831
RN7SKP13,0.0040000001899898,0.2879999876022339
RN7SKP14,0.00600000005215406,0.6129999756813049
RN7SKP15,0.0020000000949949,0.12200000137090684
RN7SKP16,0.05700000002980232,0.9549999833106996
RN7SKP17,0.00800000037997961,0.5830000042915344
RN7SKP18,0.01099999994039535,0.24699999392032623
RN7SKP19,0.025500000454485416,0.3840000033378601
RN7SKP20,0.00700000021606683,0.3650000095367432
RN7SKP21,0.0345000009983778,0.8870000243186951
RN7SKP22,0.03049999941140413,0.8309999704360962
RN7SKP23,0.0040000001899898,0.3930000066757202
RN7SKP24,0.00300000002607703,0.10599999874830246
RN7SKP25,0.01999999955296516,0.9629999995231628
RN7SKP26,0.02099999971687793,0.31299999356269836
RN7SKP27,0.01499999966472387,0.9869999885559082
RN7SKP28,0.0040000001899898,0.11500000208616255
RN7SKP29,0.00800000037997961,0.3529999852180481
RN7SKP30,0.01099999994039535,0.40400001406669617
RN7SKP31,0.00300000002607703,0.6019999980926514
RN7SKP32,0.01899999938905239,0.7269999980926514
RN7SKP33,0.01499999966472387,0.6700000166893005
RN7SKP34,0.00300000002607703,0.9330000281333924
RN7SKP35,0.01200000010430812,0.4519999921321869
RN7SKP36,0.0020000000949949,0.164000004529953
RN7SKP37,0.01099999994039535,0.1589999943971634
RN7SKP38,0.01899999938905239,0.531000018119812
RN7SKP39,0.00800000037997961,0.9829999804496764
RN7SKP40,0.5444999933242798,1
RN7SKP42,0.00300000002607703,0.2240000069141388
RN7SKP43,0.0040000001899898,0.959999978542328
RN7SKP44,0.00800000037997961,0.10599999874830246
RN7SKP45,0.01499999966472387,0.125
RN7SKP46,0.03049999941140413,1
RN7SKP47,0.00100000004749745,0.04699999839067459
RN7SKP48,0.07000000029802322,0.6970000267028809
RN7SKP49,0.12250000238418579,0.9670000076293944
RN7SKP50,0.01799999922513961,0.8140000104904175
RN7SKP51,0.05099999904632568,0.8410000205039978
RN7SKP52,0.03200000151991844,0.27799999713897705
RN7SKP53,0.02099999971687793,0.3910000026226044
RN7SKP54,0.0130000002682209,0.8270000219345093
RN7SKP55,0.10649999976158142,0.6100000143051147
RN7SKP56,0.0040000001899898,0.06800000369548798
RN7SKP57,0.00700000021606683,0.9959999918937684
RN7SKP58,0.02800000086426735,0.17499999701976776
RN7SKP59,0.010499999858438965,0.4390000104904175
RN7SKP60,0.0020000000949949,0.08100000023841858
RN7SKP61,0.0040000001899898,0.1040000021457672
RN7SKP62,0.01600000075995922,0.2150000035762787
RN7SKP63,0.04100000113248825,0.8799999952316284
RN7SKP64,0.00600000005215406,0.2849999964237213
RN7SKP65,0.03999999910593033,0.6159999966621399
RN7SKP66,0.07800000160932541,0.8320000171661377
RN7SKP67,0.02500000037252903,0.609000027179718
RN7SKP68,0.02099999971687793,0.628000020980835
RN7SKP69,0.013500000350177285,0.4050000011920929
RN7SKP70,0.9959999918937684,1
RN7SKP71,0.15199999511241913,0.8999999761581421
RN7SKP72,0.01200000010430812,0.8740000128746033
RN7SKP73,0.00499999988824129,0.1770000010728836
RN7SKP74,0.00700000021606683,0.18799999356269836
RN7SKP75,0.00600000005215406,0.05900000035762787
RN7SKP76,0.0040000001899898,0.15000000596046448
RN7SKP77,0.00700000021606683,0.1420000046491623
RN7SKP78,0.02199999988079071,0.1899999976158142
RN7SKP79,0.04800000041723251,0.1420000046491623
RN7SKP80,0.07849999889731407,0.1599999964237213
RN7SKP81,0.0020000000949949,0.03999999910593033
RN7SKP82,0.0130000002682209,0.9990000128746032
RN7SKP83,0.09299999848008156,0.3479999899864197
RN7SKP85,0.01400000043213367,0.7990000247955322
RN7SKP86,0.01700000092387199,0.5540000200271606
RN7SKP87,0.00800000037997961,0.574999988079071
RN7SKP88,0.0494999997317791,0.7580000162124634
RN7SKP89,0.01799999922513961,0.16699999570846558
RN7SKP90,0.0364999994635582,0.972000002861023
RN7SKP91,0.02899999916553497,0.6010000109672546
RN7SKP92,0.00100000004749745,0.15600000321865082
RN7SKP93,0.00700000021606683,0.17800000309944153
RN7SKP94,0.00800000037997961,0.4370000064373016
RN7SKP95,0.0430000014603138,0.42399999499320984
RN7SKP96,0.0040000001899898,0.953000009059906
RN7SKP97,0.01200000010430812,0.25999999046325684
RN7SKP98,0.008499999996274706,0.1599999964237213
RN7SKP99,0.0020000000949949,0.4000000059604645
RN7SKP100,0.0089999996125698,0.2759999930858612
RN7SKP101,0.05250000022351742,0.2669999897480011
RN7SKP102,0.01200000010430812,0.5109999775886536
RN7SKP103,0.0040000001899898,0.08799999952316284
RN7SKP104,0.02199999988079071,0.24699999392032623
RN7SKP105,0.00100000004749745,0.16899999976158142
RN7SKP106,0.00750000029802322,0.38100001215934753
RN7SKP107,0.00499999988824129,0.4149999916553498
RN7SKP108,0.00300000002607703,0.12300000339746477
RN7SKP109,0.00499999988824129,0.04899999871850014
RN7SKP110,0.00800000037997961,0.9079999923706056
RN7SKP111,0.0089999996125698,0.07800000160932541
RN7SKP112,0.01700000092387199,0.7129999995231628
RN7SKP113,0.01899999938905239,0.1720000058412552
RN7SKP114,0.01400000043213367,0.3630000054836273
RN7SKP115,0.00800000037997961,0.2199999988079071
RN7SKP116,0.00300000002607703,0.3639999926090241
RN7SKP117,0.00300000002607703,0.05299999937415123
RN7SKP118,0.06500000134110451,0.8500000238418579
RN7SKP119,0.00300000002607703,0.9760000109672546
RN7SKP120,0.01600000075995922,0.25699999928474426
