Gene,Chromosome,Position,Score
RNY1,chr7,148987136,0.9139999747276306
RNY1,chr7,148987137,0.9660000205039978
RNY1,chr7,148987138,0.9860000014305115
RNY1,chr7,148987139,0.9940000176429749
RNY1,chr7,148987140,0.996999979019165
RNY1,chr7,148987141,0.9980000257492065
RNY1,chr7,148987142,0.9980000257492065
RNY1,chr7,148987143,1.0
RNY1,chr7,148987144,1.0
RNY1,chr7,148987145,1.0
RNY1,chr7,148987146,1.0
RNY1,chr7,148987147,1.0
RNY1,chr7,148987148,1.0
RNY1,chr7,148987149,1.0
RNY1,chr7,148987150,1.0
RNY1,chr7,148987151,1.0
RNY1,chr7,148987152,1.0
RNY1,chr7,148987153,1.0
RNY1,chr7,148987154,1.0
RNY1,chr7,148987155,1.0
RNY1,chr7,148987156,1.0
RNY1,chr7,148987157,1.0
RNY1,chr7,148987158,1.0
RNY1,chr7,148987159,1.0
RNY1,chr7,148987160,1.0
RNY1,chr7,148987161,1.0
RNY1,chr7,148987162,1.0
RNY1,chr7,148987163,1.0
RNY1,chr7,148987164,1.0
RNY1,chr7,148987165,1.0
RNY1,chr7,148987166,1.0
RNY1,chr7,148987167,0.9990000128746033
RNY1,chr7,148987168,0.9990000128746033
RNY1,chr7,148987169,0.9990000128746033
RNY1,chr7,148987170,0.996999979019165
RNY1,chr7,148987171,0.9980000257492065
RNY1,chr7,148987172,0.9990000128746033
RNY1,chr7,148987173,1.0
RNY1,chr7,148987174,1.0
RNY1,chr7,148987175,1.0
RNY1,chr7,148987176,1.0
RNY1,chr7,148987177,1.0
RNY1,chr7,148987178,1.0
RNY1,chr7,148987179,1.0
RNY1,chr7,148987180,1.0
RNY1,chr7,148987181,1.0
RNY1,chr7,148987182,0.9980000257492065
RNY1,chr7,148987183,0.9980000257492065
RNY1,chr7,148987184,1.0
RNY1,chr7,148987185,1.0
RNY1,chr7,148987186,1.0
RNY1,chr7,148987187,1.0
RNY1,chr7,148987188,0.9990000128746033
RNY1,chr7,148987189,1.0
RNY1,chr7,148987190,1.0
RNY1,chr7,148987191,0.9990000128746033
RNY1,chr7,148987192,1.0
RNY1,chr7,148987193,1.0
RNY1,chr7,148987194,1.0
RNY1,chr7,148987195,1.0
RNY1,chr7,148987196,1.0
RNY1,chr7,148987197,1.0
RNY1,chr7,148987198,1.0
RNY1,chr7,148987199,1.0
RNY1,chr7,148987200,1.0
RNY1,chr7,148987201,1.0
RNY1,chr7,148987202,1.0
RNY1,chr7,148987203,1.0
RNY1,chr7,148987204,1.0
RNY1,chr7,148987205,1.0
RNY1,chr7,148987206,1.0
RNY1,chr7,148987207,1.0
RNY1,chr7,148987208,1.0
RNY1,chr7,148987209,1.0
RNY1,chr7,148987210,1.0
RNY1,chr7,148987211,1.0
RNY1,chr7,148987212,1.0
RNY1,chr7,148987213,1.0
RNY1,chr7,148987214,1.0
RNY1,chr7,148987215,1.0
RNY1,chr7,148987216,1.0
RNY1,chr7,148987217,0.9980000257492065
RNY1,chr7,148987218,0.9980000257492065
RNY1,chr7,148987219,1.0
RNY1,chr7,148987220,1.0
RNY1,chr7,148987221,1.0
RNY1,chr7,148987222,1.0
RNY1,chr7,148987223,1.0
RNY1,chr7,148987224,1.0
RNY1,chr7,148987225,1.0
RNY1,chr7,148987226,1.0
RNY1,chr7,148987227,1.0
RNY1,chr7,148987228,1.0
RNY1,chr7,148987229,1.0
RNY1,chr7,148987230,1.0
RNY1,chr7,148987231,1.0
RNY1,chr7,148987232,1.0
RNY1,chr7,148987233,1.0
RNY1,chr7,148987234,1.0
RNY1,chr7,148987235,1.0
RNY1,chr7,148987236,1.0
RNY1,chr7,148987237,1.0
RNY1,chr7,148987238,1.0
RNY1,chr7,148987239,1.0
RNY1,chr7,148987240,0.9990000128746033
RNY1,chr7,148987241,0.996999979019165
RNY1,chr7,148987242,0.9929999709129333
RNY1,chr7,148987243,0.984000027179718
RNY1,chr7,148987244,0.9660000205039978
RNY1,chr7,148987245,0.9179999828338623
RNY1,chr7,148987246,0.7979999780654907
RNY1,chr7,148987247,0.5479999780654907
RNY1,chr7,148987248,0.026000000536441803
RNY1P1,chr13,27402476,0.032999999821186066
RNY1P1,chr13,27402477,0.02500000037252903
RNY1P1,chr13,27402478,0.0010000000474974513
RNY1P1,chr13,27402479,0.0010000000474974513
RNY1P1,chr13,27402480,0.0010000000474974513
RNY1P1,chr13,27402481,0.0020000000949949026
RNY1P1,chr13,27402482,0.0020000000949949026
RNY1P1,chr13,27402483,0.0020000000949949026
RNY1P1,chr13,27402484,0.0020000000949949026
RNY1P1,chr13,27402485,0.0010000000474974513
RNY1P1,chr13,27402486,0.004999999888241291
RNY1P1,chr13,27402487,0.00800000037997961
RNY1P1,chr13,27402488,0.008999999612569809
RNY1P1,chr13,27402489,0.008999999612569809
RNY1P1,chr13,27402490,0.00800000037997961
RNY1P1,chr13,27402491,0.008999999612569809
RNY1P1,chr13,27402492,0.013000000268220901
RNY1P1,chr13,27402493,0.014999999664723873
RNY1P1,chr13,27402494,0.01600000075995922
RNY1P1,chr13,27402495,0.014999999664723873
RNY1P1,chr13,27402496,0.012000000104308128
RNY1P1,chr13,27402497,0.00800000037997961
RNY1P1,chr13,27402498,0.007000000216066837
RNY1P1,chr13,27402499,0.004000000189989805
RNY1P1,chr13,27402500,0.006000000052154064
RNY1P1,chr13,27402501,0.007000000216066837
RNY1P1,chr13,27402502,0.006000000052154064
RNY1P1,chr13,27402503,0.013000000268220901
RNY1P1,chr13,27402504,0.017999999225139618
RNY1P1,chr13,27402505,0.020999999716877937
RNY1P1,chr13,27402506,0.02199999988079071
RNY1P1,chr13,27402507,0.020999999716877937
RNY1P1,chr13,27402508,0.017999999225139618
RNY1P1,chr13,27402509,0.014000000432133675
RNY1P1,chr13,27402510,0.007000000216066837
RNY1P1,chr13,27402511,0.004000000189989805
RNY1P1,chr13,27402512,0.0
RNY1P1,chr13,27402513,0.0
RNY1P1,chr13,27402514,0.0
RNY1P1,chr13,27402515,0.0
RNY1P1,chr13,27402516,0.0020000000949949026
RNY1P1,chr13,27402517,0.003000000026077032
RNY1P1,chr13,27402518,0.003000000026077032
RNY1P1,chr13,27402519,0.004000000189989805
RNY1P1,chr13,27402520,0.004999999888241291
RNY1P1,chr13,27402521,0.013000000268220901
RNY1P1,chr13,27402522,0.032999999821186066
RNY1P1,chr13,27402523,0.04800000041723251
RNY1P1,chr13,27402524,0.05900000035762787
RNY1P1,chr13,27402525,0.06700000166893005
RNY1P1,chr13,27402526,0.07199999690055847
RNY1P1,chr13,27402527,0.07400000095367432
RNY1P1,chr13,27402528,0.08500000089406967
RNY1P1,chr13,27402529,0.09200000017881393
RNY1P1,chr13,27402530,0.09700000286102295
RNY1P1,chr13,27402531,0.09799999743700027
RNY1P1,chr13,27402532,0.10999999940395355
RNY1P1,chr13,27402533,0.11699999868869781
RNY1P1,chr13,27402534,0.12099999934434891
RNY1P1,chr13,27402535,0.1379999965429306
RNY1P1,chr13,27402536,0.15000000596046448
RNY1P1,chr13,27402537,0.15700000524520874
RNY1P1,chr13,27402538,0.16099999845027924
RNY1P1,chr13,27402539,0.16200000047683716
RNY1P1,chr13,27402540,0.1599999964237213
RNY1P1,chr13,27402541,0.1550000011920929
RNY1P1,chr13,27402542,0.1459999978542328
RNY1P1,chr13,27402543,0.13099999725818634
RNY1P1,chr13,27402544,0.1120000034570694
RNY1P1,chr13,27402545,0.08699999749660492
RNY1P1,chr13,27402546,0.07800000160932541
RNY1P1,chr13,27402547,0.06400000303983688
RNY1P1,chr13,27402548,0.04500000178813934
RNY1P1,chr13,27402549,0.01899999938905239
RNY1P1,chr13,27402550,0.008999999612569809
RNY1P1,chr13,27402551,0.008999999612569809
RNY1P1,chr13,27402552,0.012000000104308128
RNY1P1,chr13,27402553,0.013000000268220901
RNY1P1,chr13,27402554,0.013000000268220901
RNY1P1,chr13,27402555,0.012000000104308128
RNY1P1,chr13,27402556,0.013000000268220901
RNY1P1,chr13,27402557,0.013000000268220901
RNY1P1,chr13,27402558,0.01600000075995922
RNY1P1,chr13,27402559,0.017999999225139618
RNY1P1,chr13,27402560,0.017000000923871994
RNY1P1,chr13,27402561,0.01600000075995922
RNY1P1,chr13,27402562,0.012000000104308128
RNY1P1,chr13,27402563,0.006000000052154064
RNY1P1,chr13,27402564,0.004000000189989805
RNY1P1,chr13,27402565,0.004000000189989805
RNY1P1,chr13,27402566,0.004000000189989805
RNY1P1,chr13,27402567,0.004000000189989805
RNY1P1,chr13,27402568,0.003000000026077032
RNY1P1,chr13,27402569,0.0010000000474974513
RNY1P1,chr13,27402570,0.0010000000474974513
RNY1P1,chr13,27402571,0.003000000026077032
RNY1P1,chr13,27402572,0.014000000432133675
RNY1P1,chr13,27402573,0.027000000700354576
RNY1P1,chr13,27402574,0.017000000923871994
RNY1P1,chr13,27402575,0.014000000432133675
RNY1P1,chr13,27402576,0.008999999612569809
RNY1P1,chr13,27402577,0.0010000000474974513
RNY1P1,chr13,27402578,0.0
RNY1P1,chr13,27402579,0.0
RNY1P1,chr13,27402580,0.0010000000474974513
RNY1P1,chr13,27402581,0.0
RNY1P1,chr13,27402582,0.0
RNY1P1,chr13,27402583,0.0010000000474974513
RNY1P1,chr13,27402584,0.003000000026077032
RNY1P1,chr13,27402585,0.007000000216066837
RNY1P1,chr13,27402586,0.009999999776482582
RNY1P1,chr13,27402587,0.017999999225139618
RNY1P2,chr13,102016953,0.05999999865889549
RNY1P2,chr13,102016954,0.06800000369548798
