Gene,Median_Conservation,Max_Conservation
RNU7-1,0.05250000022351742,0.1080000028014183
RNU7-2P,0.00700000021606683,0.04600000008940697
RNU7-3P,0.015500000212341545,0.10300000011920928
RNU7-4P,0.027499999850988385,0.1040000021457672
RNU7-5P,0.045500000938773155,0.4779999852180481
RNU7-6P,0.019499999471008778,0.14900000393390656
RNU7-7P,0.17900000512599945,0.3650000095367432
RNU7-8P,0.6019999980926514,0.7229999899864197
RNU7-9P,0.00300000002607703,0.1809999942779541
RNU7-10P,0.005499999970197675,0.04699999839067459
RNU7-11P,0.3580000102519989,0.9300000071525574
RNU7-12P,0.39399999380111694,0.9259999990463256
RNU7-13P,0.03400000184774399,0.30000001192092896
RNU7-14P,0.00300000002607703,0.06800000369548798
RNU7-15P,0.00300000002607703,0.0949999988079071
RNU7-16P,0.04199999943375587,0.47600001096725464
RNU7-17P,0.2784999907016754,0.6480000019073486
RNU7-18P,0.3179999887943268,0.460999995470047
RNU7-19P,0.06349999830126762,0.14900000393390656
RNU7-20P,0.05900000035762787,0.4110000133514404
RNU7-21P,0.3230000138282776,0.7110000252723694
RNU7-22P,0.0430000014603138,0.1330000013113022
RNU7-23P,0.8174999952316284,0.9769999980926514
RNU7-24P,0.00700000021606683,0.03599999845027923
RNU7-25P,0.01499999966472387,0.0689999982714653
RNU7-26P,0.2849999964237213,0.5080000162124634
RNU7-27P,0.12650000303983688,0.42899999022483826
RNU7-28P,0.14000000059604645,0.3790000081062317
RNU7-29P,0.0689999982714653,0.33799999952316284
RNU7-30P,0.289000004529953,0.4339999854564667
RNU7-31P,0.26600000262260437,0.3650000095367432
RNU7-32P,0.4020000100135803,0.6510000228881836
RNU7-33P,0.2930000126361847,0.7590000033378601
RNU7-34P,0.15399999916553497,0.37299999594688416
RNU7-35P,0.01400000043213367,0.27900001406669617
RNU7-36P,0.02199999988079071,0.08699999749660492
RNU7-37P,0.0020000000949949,0.01499999966472387
RNU7-38P,0.05350000038743019,0.1340000033378601
RNU7-39P,0.01899999938905239,0.9760000109672546
RNU7-40P,0.10000000149011612,0.15800000727176666
RNU7-41P,0.079500000923872,0.3140000104904175
RNU7-42P,0.01099999994039535,0.27000001072883606
RNU7-43P,0.011500000022351735,0.4490000009536743
RNU7-44P,0.03150000050663948,0.8939999938011169
RNU7-45P,0.5410000085830688,0.796999990940094
RNU7-46P,0.0130000002682209,0.09200000017881392
RNU7-47P,0.030000001192092896,0.45399999618530273
RNU7-48P,0.07999999821186066,0.7200000286102295
RNU7-49P,0.00800000037997961,0.07599999755620956
RNU7-50P,0.0020000000949949,0.1940000057220459
RNU7-51P,0.0089999996125698,0.01600000075995922
RNU7-52P,0.00100000004749745,0.00999999977648258
RNU7-53P,0.2370000034570694,0.9169999957084656
RNU7-54P,0.08900000154972076,0.28299999237060547
RNU7-55P,0.01200000010430812,0.12700000405311584
RNU7-56P,0.8989999890327454,0.9490000009536744
RNU7-57P,0.04199999943375587,0.18799999356269836
RNU7-58P,0.12600000202655792,0.421999990940094
RNU7-59P,0.1655000001192093,0.2849999964237213
RNU7-60P,0.02400000020861625,0.0560000017285347
RNU7-61P,0.0020000000949949,0.01400000043213367
RNU7-62P,0.10399999842047691,0.8830000162124634
RNU7-63P,0.011500000022351735,0.06800000369548798
RNU7-64P,0.1315000057220459,0.335999995470047
RNU7-65P,0.55799999833107,0.9240000247955322
RNU7-66P,0.14600000530481339,0.4379999935626984
RNU7-67P,0.00750000029802322,0.07900000363588333
RNU7-68P,0.4399999976158142,0.6850000023841858
RNU7-69P,0.306999996304512,0.6019999980926514
RNU7-70P,0.3840000033378601,0.44600000977516174
RNU7-71P,0.0020000000949949,0.0089999996125698
RNU7-72P,0.0130000002682209,0.05400000140070915
RNU7-73P,0.3160000145435333,0.47699999809265137
RNU7-74P,0.01600000075995922,0.12099999934434892
RNU7-75P,0.01700000092387199,0.23899999260902405
RNU7-76P,0.8479999899864197,0.9589999914169312
RNU7-77P,0.05400000140070915,0.15199999511241913
RNU7-78P,0.05049999989569187,0.48100000619888306
RNU7-79P,0.17949999868869781,0.4099999964237213
RNU7-80P,0.06800000369548798,0.16899999976158142
RNU7-81P,0.00300000014249235,0.11400000005960464
RNU7-82P,0.02099999971687793,0.13199999928474426
RNU7-83P,0.0089999996125698,0.05000000074505806
RNU7-84P,0.03799999877810478,0.08100000023841858
RNU7-85P,0.0040000001899898,0.8980000019073486
RNU7-86P,0.28300000727176666,0.781000018119812
RNU7-87P,0.00100000004749745,0.16200000047683716
RNU7-88P,0.02500000037252903,0.8429999947547913
RNU7-89P,0.01099999994039535,0.03299999982118606
RNU7-90P,0.11800000071525574,0.3100000023841858
RNU7-92P,0.00800000037997961,0.04399999976158142
RNU7-93P,0.32899999618530273,0.6610000133514404
RNU7-94P,0.04399999976158142,0.48500001430511475
RNU7-95P,0.02099999971687793,0.0689999982714653
RNU7-96P,0.025500000454485416,0.11800000071525574
RNU7-97P,0.03799999877810478,0.22599999606609344
RNU7-99P,0.0040000001899898,0.1589999943971634
RNU7-102P,0.04450000077486038,0.906000018119812
RNU7-103P,0.025500000454485416,0.06599999964237213
RNU7-104P,0.01099999994039535,0.03799999877810478
RNU7-105P,0.03699999861419201,0.2809999883174896
RNU7-106P,0.08799999952316284,0.16699999570846558
RNU7-107P,0.01400000043213367,0.10700000077486038
RNU7-110P,0.05650000087916851,0.32600000500679016
RNU7-111P,0.00999999977648258,0.15700000524520874
RNU7-113P,0.0494999997317791,0.1860000044107437
RNU7-115P,0.090999998152256,0.527999997138977
RNU7-116P,0.7150000035762787,0.9660000205039978
RNU7-119P,0.04199999943375587,0.20200000703334808
RNU7-120P,0.02999999932944774,0.26499998569488525
RNU7-121P,0.1445000022649765,0.8899999856948853
RNU7-123P,0.4520000070333481,0.9409999847412108
RNU7-124P,0.14350000023841858,0.3540000021457672
RNU7-125P,0.020499999634921544,0.07900000363588333
RNU7-126P,0.05099999904632568,0.090999998152256
RNU7-127P,0.0314999995753169,0.25699999928474426
RNU7-128P,0.01450000004842877,0.0729999989271164
RNU7-129P,0.010499999858438965,0.125
RNU7-130P,0.0065000001341104455,0.42500001192092896
RNU7-133P,0.010499999858438965,0.5389999747276306
RNU7-134P,0.10050000250339508,0.5699999928474426
RNU7-136P,0.08500000089406967,0.4120000004768371
RNU7-137P,0.09150000289082527,0.19099999964237213
RNU7-138P,0.19600000232458115,0.35899999737739563
