Gene,Chromosome,Position,Score
RNU12,chr22,42615244,3.382999897003174
RNU12,chr22,42615245,4.828000068664551
RNU12,chr22,42615246,1.9179999828338623
RNU12,chr22,42615247,6.136000156402588
RNU12,chr22,42615248,4.383999824523926
RNU12,chr22,42615249,5.429999828338623
RNU12,chr22,42615250,7.0920000076293945
RNU12,chr22,42615251,4.379000186920166
RNU12,chr22,42615252,5.429999828338623
RNU12,chr22,42615253,7.840000152587891
RNU12,chr22,42615254,7.130000114440918
RNU12,chr22,42615255,7.130000114440918
RNU12,chr22,42615256,5.468999862670898
RNU12,chr22,42615257,7.130000114440918
RNU12,chr22,42615258,7.88700008392334
RNU12,chr22,42615259,7.130000114440918
RNU12,chr22,42615260,5.064000129699707
RNU12,chr22,42615261,5.464000225067139
RNU12,chr22,42615262,7.130000114440918
RNU12,chr22,42615263,5.461999893188477
RNU12,chr22,42615264,4.2220001220703125
RNU12,chr22,42615265,5.086999893188477
RNU12,chr22,42615266,7.130000114440918
RNU12,chr22,42615267,7.130000114440918
RNU12,chr22,42615268,7.130000114440918
RNU12,chr22,42615269,7.130000114440918
RNU12,chr22,42615270,7.130000114440918
RNU12,chr22,42615271,7.130000114440918
RNU12,chr22,42615272,7.130000114440918
RNU12,chr22,42615273,3.486999988555908
RNU12,chr22,42615274,2.881999969482422
RNU12,chr22,42615275,7.130000114440918
RNU12,chr22,42615276,5.439000129699707
RNU12,chr22,42615277,3.552999973297119
RNU12,chr22,42615278,3.507999897003174
RNU12,chr22,42615279,2.9070000648498535
RNU12,chr22,42615280,5.074999809265137
RNU12,chr22,42615281,6.1620001792907715
RNU12,chr22,42615282,7.88700008392334
RNU12,chr22,42615283,5.4629998207092285
RNU12,chr22,42615284,7.88700008392334
RNU12,chr22,42615285,5.4629998207092285
RNU12,chr22,42615286,0.7149999737739563
RNU12,chr22,42615287,5.090000152587891
RNU12,chr22,42615288,7.927999973297119
RNU12,chr22,42615289,6.2210001945495605
RNU12,chr22,42615290,3.5220000743865967
RNU12,chr22,42615291,3.49399995803833
RNU12,chr22,42615292,0.6140000224113464
RNU12,chr22,42615293,2.4210000038146973
RNU12,chr22,42615294,3.631999969482422
RNU12,chr22,42615295,4.2230000495910645
RNU12,chr22,42615296,4.261000156402588
RNU12,chr22,42615297,7.160999774932861
RNU12,chr22,42615298,6.214000225067139
RNU12,chr22,42615299,7.160999774932861
RNU12,chr22,42615300,7.921999931335449
RNU12,chr22,42615301,3.621000051498413
RNU12,chr22,42615302,1.2039999961853027
RNU12,chr22,42615303,5.0929999351501465
RNU12,chr22,42615304,-0.48100000619888306
RNU12,chr22,42615305,1.8289999961853027
RNU12,chr22,42615306,7.160999774932861
RNU12,chr22,42615307,3.559000015258789
RNU12,chr22,42615308,5.074999809265137
RNU12,chr22,42615309,7.156000137329102
RNU12,chr22,42615310,7.916999816894531
RNU12,chr22,42615311,7.156000137329102
RNU12,chr22,42615312,7.916999816894531
RNU12,chr22,42615313,5.478000164031982
RNU12,chr22,42615314,0.4429999887943268
RNU12,chr22,42615315,2.8429999351501465
RNU12,chr22,42615316,7.156000137329102
RNU12,chr22,42615317,7.156000137329102
RNU12,chr22,42615318,7.156000137329102
RNU12,chr22,42615319,5.432000160217285
RNU12,chr22,42615320,7.156000137329102
RNU12,chr22,42615321,7.156000137329102
RNU12,chr22,42615322,7.156000137329102
RNU12,chr22,42615323,5.113999843597412
RNU12,chr22,42615324,0.3499999940395355
RNU12,chr22,42615325,2.3940000534057617
RNU12,chr22,42615326,1.215000033378601
RNU12,chr22,42615327,2.621000051498413
RNU12,chr22,42615328,5.048999786376953
RNU12,chr22,42615329,5.045000076293945
RNU12,chr22,42615330,7.091000080108643
RNU12,chr22,42615331,4.3460001945495605
RNU12,chr22,42615332,4.355000019073486
RNU12,chr22,42615333,5.389999866485596
RNU12,chr22,42615334,5.006999969482422
RNU12,chr22,42615335,7.8429999351501465
RNU12,chr22,42615336,7.091000080108643
RNU12,chr22,42615337,-9.187999725341797
RNU12,chr22,42615338,3.450000047683716
RNU12,chr22,42615339,0.04100000113248825
RNU12,chr22,42615340,2.749000072479248
RNU12,chr22,42615341,4.955999851226807
RNU12,chr22,42615342,4.140999794006348
RNU12,chr22,42615343,0.22100000083446503
RNU12,chr22,42615344,-2.003000020980835
RNU12,chr22,42615345,0.3440000116825104
RNU12,chr22,42615346,4.978000164031982
RNU12,chr22,42615347,7.8429999351501465
RNU12,chr22,42615348,3.503000020980835
RNU12,chr22,42615349,6.076000213623047
RNU12,chr22,42615350,7.091000080108643
RNU12,chr22,42615351,4.1529998779296875
RNU12,chr22,42615352,5.045000076293945
RNU12,chr22,42615353,2.365000009536743
RNU12,chr22,42615354,4.133999824523926
