Gene,Chromosome,Position,Score
RNU5A-1,chr15,65296051,0.8519999980926514
RNU5A-1,chr15,65296052,-7.132999897003174
RNU5A-1,chr15,65296053,0.9319999814033508
RNU5A-1,chr15,65296054,-0.007000000216066837
RNU5A-1,chr15,65296055,0.9010000228881836
RNU5A-1,chr15,65296056,1.4800000190734863
RNU5A-1,chr15,65296057,0.4339999854564667
RNU5A-1,chr15,65296058,3.691999912261963
RNU5A-1,chr15,65296059,1.968000054359436
RNU5A-1,chr15,65296060,6.546000003814697
RNU5A-1,chr15,65296061,6.546000003814697
RNU5A-1,chr15,65296062,1.565000057220459
RNU5A-1,chr15,65296063,3.1029999256134033
RNU5A-1,chr15,65296064,4.515999794006348
RNU5A-1,chr15,65296065,4.9070000648498535
RNU5A-1,chr15,65296066,6.546000003814697
RNU5A-1,chr15,65296067,3.006999969482422
RNU5A-1,chr15,65296068,6.546000003814697
RNU5A-1,chr15,65296069,-11.505000114440918
RNU5A-1,chr15,65296070,2.4760000705718994
RNU5A-1,chr15,65296071,-0.45100000500679016
RNU5A-1,chr15,65296072,0.8949999809265137
RNU5A-1,chr15,65296073,4.51200008392334
RNU5A-1,chr15,65296074,-15.109000205993652
RNU5A-1,chr15,65296075,3.1080000400543213
RNU5A-1,chr15,65296076,-0.013000000268220901
RNU5A-1,chr15,65296077,6.552000045776367
RNU5A-1,chr15,65296078,3.9070000648498535
RNU5A-1,chr15,65296079,3.1019999980926514
RNU5A-1,chr15,65296080,6.552000045776367
RNU5A-1,chr15,65296081,1.5499999523162842
RNU5A-1,chr15,65296082,6.552000045776367
RNU5A-1,chr15,65296083,3.9170000553131104
RNU5A-1,chr15,65296084,6.552000045776367
RNU5A-1,chr15,65296085,0.8769999742507935
RNU5A-1,chr15,65296086,4.50600004196167
RNU5A-1,chr15,65296087,3.693000078201294
RNU5A-1,chr15,65296088,3.006999969482422
RNU5A-1,chr15,65296089,4.920000076293945
RNU5A-1,chr15,65296090,6.552000045776367
RNU5A-1,chr15,65296091,4.922999858856201
RNU5A-1,chr15,65296092,6.552000045776367
RNU5A-1,chr15,65296093,6.552000045776367
RNU5A-1,chr15,65296094,5.571000099182129
RNU5A-1,chr15,65296095,6.552000045776367
RNU5A-1,chr15,65296096,4.925000190734863
RNU5A-1,chr15,65296097,6.552000045776367
RNU5A-1,chr15,65296098,6.552000045776367
RNU5A-1,chr15,65296099,5.546999931335449
RNU5A-1,chr15,65296100,3.8980000019073486
RNU5A-1,chr15,65296101,6.552000045776367
RNU5A-1,chr15,65296102,4.926000118255615
RNU5A-1,chr15,65296103,4.925000190734863
RNU5A-1,chr15,65296104,7.243000030517578
RNU5A-1,chr15,65296105,1.2170000076293945
RNU5A-1,chr15,65296106,4.416999816894531
RNU5A-1,chr15,65296107,4.922999858856201
RNU5A-1,chr15,65296108,5.535999774932861
RNU5A-1,chr15,65296109,3.6389999389648438
RNU5A-1,chr15,65296110,0.38999998569488525
RNU5A-1,chr15,65296111,5.565000057220459
RNU5A-1,chr15,65296112,3.0940001010894775
RNU5A-1,chr15,65296113,1.5089999437332153
RNU5A-1,chr15,65296114,-14.175999641418457
RNU5A-1,chr15,65296115,3.134999990463257
RNU5A-1,chr15,65296116,1.5110000371932983
