Gene,Chromosome,Position,Score
RNU4ATAC,chr2,121530881,7.8480000495910645
RNU4ATAC,chr2,121530882,7.8480000495910645
RNU4ATAC,chr2,121530883,4.388999938964844
RNU4ATAC,chr2,121530884,7.068999767303467
RNU4ATAC,chr2,121530885,7.820000171661377
RNU4ATAC,chr2,121530886,6.118000030517578
RNU4ATAC,chr2,121530887,7.068999767303467
RNU4ATAC,chr2,121530888,7.068999767303467
RNU4ATAC,chr2,121530889,5.381999969482422
RNU4ATAC,chr2,121530890,7.068999767303467
RNU4ATAC,chr2,121530891,6.118000030517578
RNU4ATAC,chr2,121530892,7.068999767303467
RNU4ATAC,chr2,121530893,7.068999767303467
RNU4ATAC,chr2,121530894,7.820000171661377
RNU4ATAC,chr2,121530895,7.820000171661377
RNU4ATAC,chr2,121530896,7.820000171661377
RNU4ATAC,chr2,121530897,6.111000061035156
RNU4ATAC,chr2,121530898,2.319000005722046
RNU4ATAC,chr2,121530899,5.396999835968018
RNU4ATAC,chr2,121530900,7.820000171661377
RNU4ATAC,chr2,121530901,1.1299999952316284
RNU4ATAC,chr2,121530902,7.820000171661377
RNU4ATAC,chr2,121530903,-4.855000019073486
RNU4ATAC,chr2,121530904,7.068999767303467
RNU4ATAC,chr2,121530905,2.881999969482422
RNU4ATAC,chr2,121530906,5.020999908447266
RNU4ATAC,chr2,121530907,4.367000102996826
RNU4ATAC,chr2,121530908,2.8010001182556152
RNU4ATAC,chr2,121530909,1.850000023841858
RNU4ATAC,chr2,121530910,6.114999771118164
RNU4ATAC,chr2,121530911,6.118000030517578
RNU4ATAC,chr2,121530912,2.8359999656677246
RNU4ATAC,chr2,121530913,7.068999767303467
RNU4ATAC,chr2,121530914,3.5199999809265137
RNU4ATAC,chr2,121530915,7.818999767303467
RNU4ATAC,chr2,121530916,7.068999767303467
RNU4ATAC,chr2,121530917,-8.954999923706055
RNU4ATAC,chr2,121530918,7.818999767303467
RNU4ATAC,chr2,121530919,7.818999767303467
RNU4ATAC,chr2,121530920,-20.0
RNU4ATAC,chr2,121530921,-20.0
RNU4ATAC,chr2,121530922,2.7980000972747803
RNU4ATAC,chr2,121530923,1.4579999446868896
RNU4ATAC,chr2,121530924,7.818999767303467
RNU4ATAC,chr2,121530925,-0.2939999997615814
RNU4ATAC,chr2,121530926,7.815999984741211
RNU4ATAC,chr2,121530927,7.065999984741211
RNU4ATAC,chr2,121530928,7.815999984741211
RNU4ATAC,chr2,121530929,7.815999984741211
RNU4ATAC,chr2,121530930,-14.041000366210938
RNU4ATAC,chr2,121530931,-0.49900001287460327
RNU4ATAC,chr2,121530932,4.322000026702881
RNU4ATAC,chr2,121530933,7.815999984741211
RNU4ATAC,chr2,121530934,7.065999984741211
RNU4ATAC,chr2,121530935,5.4070000648498535
RNU4ATAC,chr2,121530936,6.114999771118164
RNU4ATAC,chr2,121530937,7.065999984741211
RNU4ATAC,chr2,121530938,7.815000057220459
RNU4ATAC,chr2,121530939,7.815000057220459
RNU4ATAC,chr2,121530940,7.065000057220459
RNU4ATAC,chr2,121530941,1.8350000381469727
RNU4ATAC,chr2,121530942,5.406000137329102
RNU4ATAC,chr2,121530943,7.815000057220459
RNU4ATAC,chr2,121530944,-9.305999755859375
RNU4ATAC,chr2,121530945,7.815000057220459
RNU4ATAC,chr2,121530946,2.8540000915527344
RNU4ATAC,chr2,121530947,1.7910000085830688
RNU4ATAC,chr2,121530948,-8.006999969482422
RNU4ATAC,chr2,121530949,-4.60699987411499
RNU4ATAC,chr2,121530950,-0.11800000071525574
RNU4ATAC,chr2,121530951,7.815000057220459
RNU4ATAC,chr2,121530952,7.065000057220459
RNU4ATAC,chr2,121530953,7.065000057220459
RNU4ATAC,chr2,121530954,7.815000057220459
RNU4ATAC,chr2,121530955,7.065000057220459
RNU4ATAC,chr2,121530956,7.815000057220459
RNU4ATAC,chr2,121530957,-7.13700008392334
RNU4ATAC,chr2,121530958,-0.6179999709129333
RNU4ATAC,chr2,121530959,-3.0889999866485596
RNU4ATAC,chr2,121530960,4.934000015258789
RNU4ATAC,chr2,121530961,7.813000202178955
