Gene,Chromosome,Position,Score
VTRNA1-1,chr5,140711275,1.2680000066757202
VTRNA1-1,chr5,140711276,-2.0199999809265137
VTRNA1-1,chr5,140711277,0.9769999980926514
VTRNA1-1,chr5,140711278,-0.49900001287460327
VTRNA1-1,chr5,140711279,0.972000002861023
VTRNA1-1,chr5,140711280,5.803999900817871
VTRNA1-1,chr5,140711281,3.194000005722046
VTRNA1-1,chr5,140711282,-0.07100000232458115
VTRNA1-1,chr5,140711283,-4.059000015258789
VTRNA1-1,chr5,140711284,5.258999824523926
VTRNA1-1,chr5,140711285,3.421999931335449
VTRNA1-1,chr5,140711286,3.319000005722046
VTRNA1-1,chr5,140711287,2.200000047683716
VTRNA1-1,chr5,140711288,2.2160000801086426
VTRNA1-1,chr5,140711289,3.2899999618530273
VTRNA1-1,chr5,140711290,5.23799991607666
VTRNA1-1,chr5,140711291,3.311000108718872
VTRNA1-1,chr5,140711292,0.0820000022649765
VTRNA1-1,chr5,140711293,1.3930000066757202
VTRNA1-1,chr5,140711294,3.9649999141693115
VTRNA1-1,chr5,140711295,4.196000099182129
VTRNA1-1,chr5,140711296,6.866000175476074
VTRNA1-1,chr5,140711297,0.257999986410141
VTRNA1-1,chr5,140711298,4.826000213623047
VTRNA1-1,chr5,140711299,5.2179999351501465
VTRNA1-1,chr5,140711300,5.2210001945495605
VTRNA1-1,chr5,140711301,2.1470000743865967
VTRNA1-1,chr5,140711302,0.7310000061988831
VTRNA1-1,chr5,140711303,-20.0
VTRNA1-1,chr5,140711304,-3.9769999980926514
VTRNA1-1,chr5,140711305,-9.762999534606934
VTRNA1-1,chr5,140711306,-15.352999687194824
VTRNA1-1,chr5,140711307,-12.70199966430664
VTRNA1-1,chr5,140711308,-10.491999626159668
VTRNA1-1,chr5,140711309,-3.430999994277954
VTRNA1-1,chr5,140711310,-4.348999977111816
VTRNA1-1,chr5,140711311,-7.361000061035156
VTRNA1-1,chr5,140711312,-6.763000011444092
VTRNA1-1,chr5,140711313,-5.383999824523926
VTRNA1-1,chr5,140711314,-4.1570000648498535
VTRNA1-1,chr5,140711315,-3.2660000324249268
VTRNA1-1,chr5,140711316,-1.1629999876022339
VTRNA1-1,chr5,140711317,-4.664000034332275
VTRNA1-1,chr5,140711318,-6.785999774932861
VTRNA1-1,chr5,140711319,-0.1379999965429306
VTRNA1-1,chr5,140711320,1.128000020980835
VTRNA1-1,chr5,140711321,-0.460999995470047
VTRNA1-1,chr5,140711322,-1.1380000114440918
VTRNA1-1,chr5,140711323,-6.882999897003174
VTRNA1-1,chr5,140711324,0.09600000083446503
VTRNA1-1,chr5,140711325,-0.4560000002384186
VTRNA1-1,chr5,140711326,-8.312000274658203
VTRNA1-1,chr5,140711327,-0.656000018119812
VTRNA1-1,chr5,140711328,-0.4779999852180481
VTRNA1-1,chr5,140711329,0.8939999938011169
VTRNA1-1,chr5,140711330,0.8209999799728394
VTRNA1-1,chr5,140711331,-0.8880000114440918
VTRNA1-1,chr5,140711332,-2.50600004196167
VTRNA1-1,chr5,140711333,-0.39500001072883606
VTRNA1-1,chr5,140711334,-0.42500001192092896
VTRNA1-1,chr5,140711335,-5.923999786376953
VTRNA1-1,chr5,140711336,0.8889999985694885
VTRNA1-1,chr5,140711337,-0.4050000011920929
VTRNA1-1,chr5,140711338,-0.531000018119812
VTRNA1-1,chr5,140711339,-1.99399995803833
VTRNA1-1,chr5,140711340,0.8889999985694885
VTRNA1-1,chr5,140711341,0.8209999799728394
VTRNA1-1,chr5,140711342,0.8209999799728394
VTRNA1-1,chr5,140711343,0.8889999985694885
VTRNA1-1,chr5,140711344,0.8889999985694885
VTRNA1-1,chr5,140711345,0.8209999799728394
VTRNA1-1,chr5,140711346,0.041999999433755875
VTRNA1-1,chr5,140711347,-1.753999948501587
VTRNA1-1,chr5,140711348,0.8889999985694885
VTRNA1-1,chr5,140711349,0.8889999985694885
VTRNA1-1,chr5,140711350,0.8889999985694885
VTRNA1-1,chr5,140711351,0.04899999871850014
VTRNA1-1,chr5,140711352,0.04600000008940697
VTRNA1-1,chr5,140711353,0.8889999985694885
VTRNA1-1,chr5,140711354,0.8889999985694885
VTRNA1-1,chr5,140711355,0.8889999985694885
VTRNA1-1,chr5,140711356,0.8889999985694885
VTRNA1-1,chr5,140711357,-20.0
VTRNA1-1,chr5,140711358,0.8889999985694885
VTRNA1-1,chr5,140711359,0.8209999799728394
VTRNA1-1,chr5,140711360,-2.072999954223633
VTRNA1-1,chr5,140711361,-3.13100004196167
VTRNA1-1,chr5,140711362,-1.0750000476837158
VTRNA1-1,chr5,140711363,-0.75
VTRNA1-1,chr5,140711364,-3.000999927520752
VTRNA1-1,chr5,140711365,-2.867000102996826
VTRNA1-1,chr5,140711366,-7.313000202178955
VTRNA1-1,chr5,140711367,-4.501999855041504
VTRNA1-1,chr5,140711368,-3.115999937057495
VTRNA1-1,chr5,140711369,1.1269999742507935
VTRNA1-1,chr5,140711370,-1.7009999752044678
VTRNA1-1,chr5,140711371,-1.0720000267028809
VTRNA1-1,chr5,140711372,0.20000000298023224
VTRNA1-1,chr5,140711373,-0.16300000250339508
VTRNA1-2,chr5,140718925,1.2680000066757202
VTRNA1-2,chr5,140718926,-2.0199999809265137
VTRNA1-2,chr5,140718927,0.9769999980926514
VTRNA1-2,chr5,140718928,-0.49900001287460327
VTRNA1-2,chr5,140718929,0.972000002861023
VTRNA1-2,chr5,140718930,5.803999900817871
VTRNA1-2,chr5,140718931,3.194000005722046
VTRNA1-2,chr5,140718932,-0.07100000232458115
VTRNA1-2,chr5,140718933,-4.059000015258789
VTRNA1-2,chr5,140718934,5.258999824523926
VTRNA1-2,chr5,140718935,3.421999931335449
VTRNA1-2,chr5,140718936,3.319000005722046
VTRNA1-2,chr5,140718937,2.200000047683716
VTRNA1-2,chr5,140718938,2.2160000801086426
VTRNA1-2,chr5,140718939,3.2899999618530273
VTRNA1-2,chr5,140718940,5.23799991607666
VTRNA1-2,chr5,140718941,3.311000108718872
VTRNA1-2,chr5,140718942,0.0820000022649765
VTRNA1-2,chr5,140718943,1.3930000066757202
VTRNA1-2,chr5,140718944,3.9649999141693115
VTRNA1-2,chr5,140718945,4.196000099182129
VTRNA1-2,chr5,140718946,6.866000175476074
VTRNA1-2,chr5,140718947,0.257999986410141
VTRNA1-2,chr5,140718948,4.826000213623047
VTRNA1-2,chr5,140718949,5.2179999351501465
