Gene,Median_Conservation,Max_Conservation
RNU2-1,-0.4259999990463257,3.117000102996826
RNU2-2P,1.5920000076293943,5.3429999351501465
RNU2-3P,0.4620000123977661,0.4959999918937683
RNU2-4P,0.20000000298023224,2.7079999446868896
RNU2-5P,0.0390000008046627,0.8700000047683716
RNU2-6P,-0.0020000000949949,0.8059999942779541
RNU2-7P,0.4870000034570694,3.2279999256134033
RNU2-8P,0.0755000002682209,1.5420000553131104
RNU2-9P,0.03999999910593033,0.8709999918937683
RNU2-10P,0.07000000029802322,4.066999912261963
RNU2-11P,0.1889999955892563,0.3240000009536743
RNU2-12P,0.44999998807907104,0.4830000102519989
RNU2-13P,0.34700000286102295,1.9259999990463257
RNU2-14P,0.628000020980835,0.6779999732971191
RNU2-15P,0.05499999970197677,1.506999969482422
RNU2-16P,0.41599999368190765,3.259999990463257
RNU2-17P,0.3530000001192093,1.5470000505447388
RNU2-18P,0.1939999982714653,3.8450000286102295
RNU2-19P,0.20000000298023224,1.366000056266785
RNU2-20P,0.0820000022649765,1.0190000534057615
RNU2-21P,0.09849999845027924,4.455999851226807
RNU2-22P,0.06350000202655792,2.299000024795532
RNU2-23P,0.550000011920929,0.9449999928474426
RNU2-24P,0.01099999994039535,1.4249999523162842
RNU2-25P,0.04899999871850014,1.5470000505447388
RNU2-26P,-0.33500000834465027,0.8840000033378601
RNU2-27P,0.02249999996274709,1.531999945640564
RNU2-28P,-0.00700000021606683,1.8420000076293943
RNU2-29P,-0.0130000002682209,2.0739998817443848
RNU2-30P,-0.00999999977648258,1.38100004196167
RNU2-31P,0.02300000004470348,4.550000190734863
RNU2-32P,0.09600000083446504,1.5470000505447388
RNU2-33P,0.079500000923872,1.0180000066757202
RNU2-34P,0.08299999684095383,2.236999988555908
RNU2-35P,0.09000000357627869,0.9629999995231628
RNU2-36P,0.4560000002384186,0.492000013589859
RNU2-37P,0.09600000083446504,0.8820000290870667
RNU2-38P,0.20000000298023224,2.3399999141693115
RNU2-39P,0.055000001564621925,3.431999921798706
RNU2-40P,0.07100000232458115,1.0099999904632568
RNU2-41P,-0.24300000071525574,2.0510001182556152
RNU2-42P,0.01200000010430812,2.9159998893737793
RNU2-43P,0.03200000058859587,1.4490000009536743
RNU2-44P,0.421999990940094,0.8220000267028809
RNU2-45P,0.05299999937415123,1.1670000553131104
RNU2-46P,0.4560000002384186,1.3289999961853027
RNU2-47P,-0.2670000046491623,1.3380000591278076
RNU2-48P,0.03200000151991844,0.8849999904632568
RNU2-49P,0.021000000648200512,0.8849999904632568
RNU2-50P,0.45100000500679016,0.4839999973773956
RNU2-51P,0.04800000041723251,0.8840000033378601
RNU2-52P,0.22849999740719795,1.5470000505447388
RNU2-53P,0.00499999988824129,1.809999942779541
RNU2-54P,0.02199999988079071,0.9279999732971193
RNU2-55P,0.1550000011920929,0.8360000252723694
RNU2-56P,0.03799999970942736,0.8849999904632568
RNU2-57P,-0.33500000834465027,0.8840000033378601
RNU2-58P,-0.05999999865889549,1.3450000286102295
RNU2-59P,0.193000003695488,0.20600000023841855
RNU2-60P,0.14099999889731407,3.0460000038146973
RNU2-61P,0.45500001311302185,0.49399998784065247
RNU2-62P,0.20000000298023224,1.0549999475479126
RNU2-63P,-2.71150004863739,1.0360000133514404
RNU2-64P,0.44699999690055847,4.89900016784668
RNU2-65P,0.04699999839067459,1.0160000324249268
RNU2-66P,0.39899998903274536,0.8619999885559082
RNU2-68P,0.7919999957084656,0.8569999933242798
RNU2-69P,0.11099999770522118,2.4590001106262207
RNU2-70P,0.460999995470047,0.4959999918937683
RNU2-71P,0.04199999943375587,1.5390000343322754
RNU2-72P,0.10000000149011612,2.316999912261963
