Gene,Chromosome,Position,Score
VTRNA2-2P,chr2,65555431,0.7139999866485596
VTRNA2-2P,chr2,65555432,-1.2339999675750732
VTRNA2-2P,chr2,65555433,-0.014999999664723873
VTRNA2-2P,chr2,65555434,0.781000018119812
VTRNA2-2P,chr2,65555435,0.8169999718666077
VTRNA2-2P,chr2,65555436,-0.3370000123977661
VTRNA2-2P,chr2,65555437,-1.531999945640564
VTRNA2-2P,chr2,65555438,0.8169999718666077
VTRNA2-2P,chr2,65555439,0.04899999871850014
VTRNA2-2P,chr2,65555440,0.8169999718666077
VTRNA2-2P,chr2,65555441,0.8849999904632568
VTRNA2-2P,chr2,65555442,0.8169999718666077
VTRNA2-2P,chr2,65555443,0.8169999718666077
VTRNA2-2P,chr2,65555444,0.8169999718666077
VTRNA2-2P,chr2,65555445,0.8849999904632568
VTRNA2-2P,chr2,65555446,0.8849999904632568
VTRNA2-2P,chr2,65555447,-1.6239999532699585
VTRNA2-2P,chr2,65555448,0.8849999904632568
VTRNA2-2P,chr2,65555449,-1.4550000429153442
VTRNA2-2P,chr2,65555450,-3.2279999256134033
VTRNA2-2P,chr2,65555451,-0.8500000238418579
VTRNA2-2P,chr2,65555452,0.04500000178813934
VTRNA2-2P,chr2,65555453,0.8169999718666077
VTRNA2-2P,chr2,65555454,0.8849999904632568
VTRNA2-2P,chr2,65555455,0.04899999871850014
VTRNA2-2P,chr2,65555456,-0.4399999976158142
VTRNA2-2P,chr2,65555457,-0.36899998784065247
VTRNA2-2P,chr2,65555458,-1.6039999723434448
VTRNA2-2P,chr2,65555459,-3.2679998874664307
VTRNA2-2P,chr2,65555460,-1.5140000581741333
VTRNA2-2P,chr2,65555461,0.8169999718666077
VTRNA2-2P,chr2,65555462,0.8169999718666077
VTRNA2-2P,chr2,65555463,-0.8429999947547913
VTRNA2-2P,chr2,65555464,-2.1500000953674316
VTRNA2-2P,chr2,65555465,0.8849999904632568
VTRNA2-2P,chr2,65555466,-1.4479999542236328
VTRNA2-2P,chr2,65555467,-0.9490000009536743
VTRNA2-2P,chr2,65555468,0.8849999904632568
VTRNA2-2P,chr2,65555469,0.04600000008940697
VTRNA2-2P,chr2,65555470,0.8169999718666077
VTRNA2-2P,chr2,65555471,-0.8510000109672546
VTRNA2-2P,chr2,65555472,0.8169999718666077
VTRNA2-2P,chr2,65555473,0.0729999989271164
VTRNA2-2P,chr2,65555474,0.04899999871850014
VTRNA2-2P,chr2,65555475,0.03999999910593033
VTRNA2-2P,chr2,65555476,-0.8709999918937683
VTRNA2-2P,chr2,65555477,-2.1459999084472656
VTRNA2-2P,chr2,65555478,0.8169999718666077
VTRNA2-2P,chr2,65555479,0.8169999718666077
VTRNA2-2P,chr2,65555480,0.8169999718666077
VTRNA2-2P,chr2,65555481,-0.8410000205039978
VTRNA2-2P,chr2,65555482,0.00800000037997961
VTRNA2-2P,chr2,65555483,-2.2279999256134033
VTRNA2-2P,chr2,65555484,-0.4090000092983246
VTRNA2-2P,chr2,65555485,0.04899999871850014
VTRNA2-2P,chr2,65555486,0.00800000037997961
VTRNA2-2P,chr2,65555487,-11.194000244140625
VTRNA2-2P,chr2,65555488,-3.121999979019165
VTRNA2-2P,chr2,65555489,0.8849999904632568
VTRNA2-2P,chr2,65555490,0.8169999718666077
VTRNA2-2P,chr2,65555491,-1.6779999732971191
VTRNA2-2P,chr2,65555492,0.8159999847412109
VTRNA2-2P,chr2,65555493,-0.8510000109672546
VTRNA2-2P,chr2,65555494,0.8159999847412109
VTRNA2-2P,chr2,65555495,0.859000027179718
VTRNA2-2P,chr2,65555496,0.7950000166893005
VTRNA2-2P,chr2,65555497,0.859000027179718
VTRNA2-2P,chr2,65555498,0.8529999852180481
VTRNA2-2P,chr2,65555499,0.024000000208616257
VTRNA2-2P,chr2,65555500,0.7820000052452087
VTRNA2-2P,chr2,65555501,-4.353000164031982
VTRNA2-2P,chr2,65555502,-3.059000015258789
VTRNA2-2P,chr2,65555503,0.8040000200271606
VTRNA2-2P,chr2,65555504,0.8700000047683716
VTRNA2-2P,chr2,65555505,0.039000000804662704
VTRNA2-2P,chr2,65555506,0.8040000200271606
VTRNA2-2P,chr2,65555507,-0.9919999837875366
VTRNA2-2P,chr2,65555508,0.8759999871253967
VTRNA2-2P,chr2,65555509,0.8159999847412109
VTRNA2-2P,chr2,65555510,0.8159999847412109
VTRNA2-2P,chr2,65555511,0.8159999847412109
VTRNA2-2P,chr2,65555512,-0.843999981880188
VTRNA2-2P,chr2,65555513,0.024000000208616257
VTRNA2-2P,chr2,65555514,0.007000000216066837
VTRNA2-2P,chr2,65555515,-1.4670000076293945
VTRNA2-2P,chr2,65555516,-4.070000171661377
VTRNA2-2P,chr2,65555517,0.007000000216066837
VTRNA2-2P,chr2,65555518,0.8830000162124634
VTRNA2-2P,chr2,65555519,0.8159999847412109
VTRNA2-2P,chr2,65555520,0.8830000162124634
VTRNA2-2P,chr2,65555521,0.04800000041723251
VTRNA2-2P,chr2,65555522,-1.4539999961853027
VTRNA2-2P,chr2,65555523,-0.39800000190734863
VTRNA2-2P,chr2,65555524,0.004999999888241291
VTRNA2-2P,chr2,65555525,0.8159999847412109
VTRNA2-2P,chr2,65555526,0.8830000162124634
VTRNA2-2P,chr2,65555527,0.04800000041723251
VTRNA2-2P,chr2,65555528,-0.9589999914169312
VTRNA2-2P,chr2,65555529,-1.4589999914169312
VTRNA2-2P,chr2,65555530,0.8159999847412109
VTRNA2-2P,chr2,65555531,-1.7890000343322754
VTRNA2-2P,chr2,65555532,0.04500000178813934
VTRNA2-2P,chr2,65555533,0.04800000041723251
VTRNA3-1P,chrX,53462209,0.460999995470047
VTRNA3-1P,chrX,53462210,0.460999995470047
VTRNA3-1P,chrX,53462211,-0.367000013589859
VTRNA3-1P,chrX,53462212,0.42899999022483826
VTRNA3-1P,chrX,53462213,0.460999995470047
VTRNA3-1P,chrX,53462214,0.460999995470047
VTRNA3-1P,chrX,53462215,0.460999995470047
VTRNA3-1P,chrX,53462216,0.42899999022483826
VTRNA3-1P,chrX,53462217,0.42899999022483826
VTRNA3-1P,chrX,53462218,0.42899999022483826
VTRNA3-1P,chrX,53462219,0.42899999022483826
VTRNA3-1P,chrX,53462220,0.460999995470047
VTRNA3-1P,chrX,53462221,0.4620000123977661
VTRNA3-1P,chrX,53462222,0.4300000071525574
VTRNA3-1P,chrX,53462223,-0.3240000009536743
VTRNA3-1P,chrX,53462224,-0.3880000114440918
VTRNA3-1P,chrX,53462225,0.4620000123977661
VTRNA3-1P,chrX,53462226,-0.3580000102519989
VTRNA3-1P,chrX,53462227,-0.32600000500679016
VTRNA3-1P,chrX,53462228,-0.3240000009536743
VTRNA3-1P,chrX,53462229,0.4300000071525574
VTRNA3-1P,chrX,53462230,0.4300000071525574
VTRNA3-1P,chrX,53462231,-0.37400001287460327
VTRNA3-1P,chrX,53462232,0.4620000123977661
VTRNA3-1P,chrX,53462233,-0.37299999594688416
VTRNA3-1P,chrX,53462234,0.4300000071525574
VTRNA3-1P,chrX,53462235,0.4620000123977661
VTRNA3-1P,chrX,53462236,-1.9639999866485596
VTRNA3-1P,chrX,53462237,0.4300000071525574
VTRNA3-1P,chrX,53462238,0.4620000123977661
VTRNA3-1P,chrX,53462239,0.4300000071525574
VTRNA3-1P,chrX,53462240,-0.3889999985694885
VTRNA3-1P,chrX,53462241,-0.3720000088214874
VTRNA3-1P,chrX,53462242,-0.3240000009536743
VTRNA3-1P,chrX,53462243,0.4620000123977661
VTRNA3-1P,chrX,53462244,0.4300000071525574
VTRNA3-1P,chrX,53462245,0.4300000071525574
VTRNA3-1P,chrX,53462246,-0.3720000088214874
VTRNA3-1P,chrX,53462247,0.4620000123977661
VTRNA3-1P,chrX,53462248,-0.3240000009536743
VTRNA3-1P,chrX,53462249,-1.1549999713897705
VTRNA3-1P,chrX,53462250,-1.1549999713897705
VTRNA3-1P,chrX,53462251,-0.32499998807907104
VTRNA3-1P,chrX,53462252,0.4620000123977661
VTRNA3-1P,chrX,53462253,0.4300000071525574
VTRNA3-1P,chrX,53462254,0.4300000071525574
VTRNA3-1P,chrX,53462255,-0.3720000088214874
VTRNA3-1P,chrX,53462256,0.4620000123977661
VTRNA3-1P,chrX,53462257,-0.3240000009536743
VTRNA3-1P,chrX,53462258,0.4300000071525574
VTRNA3-1P,chrX,53462259,0.4300000071525574
VTRNA3-1P,chrX,53462260,0.4300000071525574
VTRNA3-1P,chrX,53462261,0.4620000123977661
VTRNA3-1P,chrX,53462262,0.4620000123977661
VTRNA3-1P,chrX,53462263,0.4300000071525574
VTRNA3-1P,chrX,53462264,0.4300000071525574
VTRNA3-1P,chrX,53462265,-1.059999942779541
VTRNA3-1P,chrX,53462266,0.4620000123977661
VTRNA3-1P,chrX,53462267,0.4300000071525574
VTRNA3-1P,chrX,53462268,0.4620000123977661
VTRNA3-1P,chrX,53462269,-0.3720000088214874
VTRNA3-1P,chrX,53462270,-0.3240000009536743
VTRNA3-1P,chrX,53462271,0.4300000071525574
VTRNA3-1P,chrX,53462272,0.4620000123977661
VTRNA3-1P,chrX,53462273,0.4620000123977661
VTRNA3-1P,chrX,53462274,-0.33399999141693115
VTRNA3-1P,chrX,53462275,0.4300000071525574
VTRNA3-1P,chrX,53462276,0.4620000123977661
VTRNA3-1P,chrX,53462277,0.4620000123977661
VTRNA3-1P,chrX,53462278,-0.3720000088214874
VTRNA3-1P,chrX,53462279,0.4300000071525574
VTRNA3-1P,chrX,53462280,-2.9619998931884766
VTRNA3-1P,chrX,53462281,-0.3240000009536743
VTRNA3-1P,chrX,53462282,0.4300000071525574
VTRNA3-1P,chrX,53462283,0.460999995470047
VTRNA3-1P,chrX,53462284,0.4300000071525574
VTRNA3-1P,chrX,53462285,0.4620000123977661
VTRNA3-1P,chrX,53462286,0.4620000123977661
VTRNA3-1P,chrX,53462287,-0.32600000500679016
VTRNA3-1P,chrX,53462288,-3.003999948501587
VTRNA3-1P,chrX,53462289,0.4300000071525574
VTRNA3-1P,chrX,53462290,-0.32600000500679016
VTRNA3-1P,chrX,53462291,0.4620000123977661
VTRNA3-1P,chrX,53462292,0.4620000123977661
VTRNA3-1P,chrX,53462293,0.4620000123977661
VTRNA3-1P,chrX,53462294,0.4620000123977661
VTRNA3-1P,chrX,53462295,0.4620000123977661
VTRNA3-1P,chrX,53462296,-0.375
VTRNA3-1P,chrX,53462297,0.4620000123977661
VTRNA3-1P,chrX,53462298,0.4300000071525574
VTRNA3-1P,chrX,53462299,0.4620000123977661
VTRNA3-1P,chrX,53462300,0.4620000123977661
VTRNA3-1P,chrX,53462301,-0.3799999952316284
VTRNA3-1P,chrX,53462302,0.4620000123977661
VTRNA3-1P,chrX,53462303,0.4300000071525574
VTRNA3-1P,chrX,53462304,-0.3310000002384186
VTRNA3-1P,chrX,53462305,-1.0720000267028809
VTRNA3-1P,chrX,53462306,0.4300000071525574
VTRNA3-1P,chrX,53462307,0.4300000071525574
VTRNA3-1P,chrX,53462308,0.4300000071525574
VTRNA3-1P,chrX,53462309,-3.11899995803833
MT-TA,chrM,5587,0.0
MT-TA,chrM,5588,0.0
MT-TA,chrM,5589,0.0
MT-TA,chrM,5590,0.0
MT-TA,chrM,5591,0.0
MT-TA,chrM,5592,0.0
MT-TA,chrM,5593,0.0
MT-TA,chrM,5594,0.0
MT-TA,chrM,5595,0.0
MT-TA,chrM,5596,0.0
MT-TA,chrM,5597,0.0
MT-TA,chrM,5598,0.0
MT-TA,chrM,5599,0.0
MT-TA,chrM,5600,0.0
MT-TA,chrM,5601,0.0
MT-TA,chrM,5602,0.0
MT-TA,chrM,5603,0.0
MT-TA,chrM,5604,0.0
MT-TA,chrM,5605,0.0
MT-TA,chrM,5606,0.0
MT-TA,chrM,5607,0.0
MT-TA,chrM,5608,0.0
MT-TA,chrM,5609,0.0
MT-TA,chrM,5610,0.0
MT-TA,chrM,5611,0.0
MT-TA,chrM,5612,0.0
MT-TA,chrM,5613,0.0
MT-TA,chrM,5614,0.0
MT-TA,chrM,5615,0.0
MT-TA,chrM,5616,0.0
MT-TA,chrM,5617,0.0
MT-TA,chrM,5618,0.0
MT-TA,chrM,5619,0.0
MT-TA,chrM,5620,0.0
MT-TA,chrM,5621,0.0
MT-TA,chrM,5622,0.0
MT-TA,chrM,5623,0.0
MT-TA,chrM,5624,0.0
MT-TA,chrM,5625,0.0
MT-TA,chrM,5626,0.0
MT-TA,chrM,5627,0.0
MT-TA,chrM,5628,0.0
MT-TA,chrM,5629,0.0
MT-TA,chrM,5630,0.0
MT-TA,chrM,5631,0.0
MT-TA,chrM,5632,0.0
MT-TA,chrM,5633,0.0
MT-TA,chrM,5634,0.0
MT-TA,chrM,5635,0.0
MT-TA,chrM,5636,0.0
MT-TA,chrM,5637,0.0
MT-TA,chrM,5638,0.0
MT-TA,chrM,5639,0.0
MT-TA,chrM,5640,0.0
MT-TA,chrM,5641,0.0
MT-TA,chrM,5642,0.0
MT-TA,chrM,5643,0.0
MT-TA,chrM,5644,0.0
MT-TA,chrM,5645,0.0
MT-TA,chrM,5646,0.0
MT-TA,chrM,5647,0.0
MT-TA,chrM,5648,0.0
MT-TA,chrM,5649,0.0
MT-TA,chrM,5650,0.0
MT-TA,chrM,5651,0.0
MT-TA,chrM,5652,0.0
MT-TA,chrM,5653,0.0
MT-TA,chrM,5654,0.0
MT-TA,chrM,5655,0.0
MT-TC,chrM,5761,0.0
MT-TC,chrM,5762,0.0
MT-TC,chrM,5763,0.0
MT-TC,chrM,5764,0.0
MT-TC,chrM,5765,0.0
MT-TC,chrM,5766,0.0
MT-TC,chrM,5767,0.0
MT-TC,chrM,5768,0.0
MT-TC,chrM,5769,0.0
MT-TC,chrM,5770,0.0
MT-TC,chrM,5771,0.0
MT-TC,chrM,5772,0.0
MT-TC,chrM,5773,0.0
MT-TC,chrM,5774,0.0
MT-TC,chrM,5775,0.0
MT-TC,chrM,5776,0.0
MT-TC,chrM,5777,0.0
MT-TC,chrM,5778,0.0
MT-TC,chrM,5779,0.0
MT-TC,chrM,5780,0.0
MT-TC,chrM,5781,0.0
MT-TC,chrM,5782,0.0
MT-TC,chrM,5783,0.0
MT-TC,chrM,5784,0.0
MT-TC,chrM,5785,0.0
MT-TC,chrM,5786,0.0
MT-TC,chrM,5787,0.0
MT-TC,chrM,5788,0.0
MT-TC,chrM,5789,0.0
MT-TC,chrM,5790,0.0
MT-TC,chrM,5791,0.0
MT-TC,chrM,5792,0.0
MT-TC,chrM,5793,0.0
MT-TC,chrM,5794,0.0
MT-TC,chrM,5795,0.0
MT-TC,chrM,5796,0.0
MT-TC,chrM,5797,0.0
MT-TC,chrM,5798,0.0
MT-TC,chrM,5799,0.0
MT-TC,chrM,5800,0.0
MT-TC,chrM,5801,0.0
MT-TC,chrM,5802,0.0
MT-TC,chrM,5803,0.0
MT-TC,chrM,5804,0.0
MT-TC,chrM,5805,0.0
MT-TC,chrM,5806,0.0
MT-TC,chrM,5807,0.0
MT-TC,chrM,5808,0.0
MT-TC,chrM,5809,0.0
MT-TC,chrM,5810,0.0
MT-TC,chrM,5811,0.0
MT-TC,chrM,5812,0.0
MT-TC,chrM,5813,0.0
MT-TC,chrM,5814,0.0
MT-TC,chrM,5815,0.0
MT-TC,chrM,5816,0.0
MT-TC,chrM,5817,0.0
MT-TC,chrM,5818,0.0
MT-TC,chrM,5819,0.0
MT-TC,chrM,5820,0.0
MT-TC,chrM,5821,0.0
MT-TC,chrM,5822,0.0
MT-TC,chrM,5823,0.0
MT-TC,chrM,5824,0.0
MT-TC,chrM,5825,0.0
MT-TC,chrM,5826,0.0
MT-TD,chrM,7518,0.0689999982714653
MT-TD,chrM,7519,0.0729999989271164
MT-TD,chrM,7520,-1.9140000343322754
MT-TD,chrM,7521,0.0689999982714653
MT-TD,chrM,7522,0.0689999982714653
MT-TD,chrM,7523,0.0689999982714653
MT-TD,chrM,7524,0.0689999982714653
MT-TD,chrM,7525,0.0689999982714653
MT-TD,chrM,7526,0.0729999989271164
MT-TD,chrM,7527,0.0689999982714653
MT-TD,chrM,7528,0.0689999982714653
MT-TD,chrM,7529,0.0689999982714653
MT-TD,chrM,7530,0.0689999982714653
MT-TD,chrM,7531,0.0689999982714653
MT-TD,chrM,7532,-2.1610000133514404
MT-TD,chrM,7533,-1.9279999732971191
MT-TD,chrM,7534,0.0689999982714653
MT-TD,chrM,7535,0.0689999982714653
MT-TD,chrM,7536,0.0689999982714653
MT-TD,chrM,7537,0.0689999982714653
MT-TD,chrM,7538,0.0729999989271164
MT-TD,chrM,7539,0.0689999982714653
MT-TD,chrM,7540,0.0689999982714653
MT-TD,chrM,7541,0.0689999982714653
MT-TD,chrM,7542,0.0689999982714653
MT-TD,chrM,7543,0.0729999989271164
MT-TD,chrM,7544,0.0689999982714653
MT-TD,chrM,7545,0.0689999982714653
MT-TD,chrM,7546,0.0689999982714653
MT-TD,chrM,7547,0.0729999989271164
MT-TD,chrM,7548,0.0689999982714653
MT-TD,chrM,7549,0.0729999989271164
MT-TD,chrM,7550,0.0689999982714653
MT-TD,chrM,7551,0.0689999982714653
MT-TD,chrM,7552,0.0689999982714653
MT-TD,chrM,7553,0.0729999989271164
MT-TD,chrM,7554,0.0689999982714653
MT-TD,chrM,7555,0.0689999982714653
MT-TD,chrM,7556,0.0689999982714653
MT-TD,chrM,7557,0.0689999982714653
MT-TD,chrM,7558,0.0689999982714653
MT-TD,chrM,7559,0.0689999982714653
MT-TD,chrM,7560,0.0689999982714653
MT-TD,chrM,7561,0.0689999982714653
MT-TD,chrM,7562,-1.8919999599456787
MT-TD,chrM,7563,0.0689999982714653
MT-TD,chrM,7564,0.0729999989271164
MT-TD,chrM,7565,0.0729999989271164
MT-TD,chrM,7566,-1.9279999732971191
MT-TD,chrM,7567,0.0689999982714653
MT-TD,chrM,7568,0.0689999982714653
MT-TD,chrM,7569,0.0689999982714653
MT-TD,chrM,7570,0.0689999982714653
MT-TD,chrM,7571,-1.8919999599456787
MT-TD,chrM,7572,0.0729999989271164
MT-TD,chrM,7573,0.0729999989271164
MT-TD,chrM,7574,-1.8919999599456787
MT-TD,chrM,7575,-1.9190000295639038
MT-TD,chrM,7576,0.0689999982714653
MT-TD,chrM,7577,0.0689999982714653
MT-TD,chrM,7578,0.0689999982714653
MT-TD,chrM,7579,0.0689999982714653
MT-TD,chrM,7580,0.0689999982714653
MT-TD,chrM,7581,0.0729999989271164
MT-TD,chrM,7582,0.0689999982714653
MT-TD,chrM,7583,0.0689999982714653
MT-TD,chrM,7584,0.0689999982714653
MT-TD,chrM,7585,0.0689999982714653
MT-TE,chrM,14674,0.0
MT-TE,chrM,14675,0.0
MT-TE,chrM,14676,0.0
MT-TE,chrM,14677,0.0
MT-TE,chrM,14678,0.0
MT-TE,chrM,14679,0.0
MT-TE,chrM,14680,0.0
MT-TE,chrM,14681,0.0
MT-TE,chrM,14682,0.0
MT-TE,chrM,14683,0.0
MT-TE,chrM,14684,0.0
MT-TE,chrM,14685,0.0
MT-TE,chrM,14686,0.0
MT-TE,chrM,14687,0.0
MT-TE,chrM,14688,0.0
MT-TE,chrM,14689,0.0
MT-TE,chrM,14690,0.0
MT-TE,chrM,14691,0.0
MT-TE,chrM,14692,0.0
MT-TE,chrM,14693,0.0
MT-TE,chrM,14694,0.0
MT-TE,chrM,14695,0.0
MT-TE,chrM,14696,0.0
MT-TE,chrM,14697,0.0
MT-TE,chrM,14698,0.0
MT-TE,chrM,14699,0.0
MT-TE,chrM,14700,0.0
MT-TE,chrM,14701,0.0
MT-TE,chrM,14702,0.0
MT-TE,chrM,14703,0.0
MT-TE,chrM,14704,0.0
MT-TE,chrM,14705,0.0
MT-TE,chrM,14706,0.0
MT-TE,chrM,14707,0.0
MT-TE,chrM,14708,0.0
MT-TE,chrM,14709,0.0
MT-TE,chrM,14710,0.0
MT-TE,chrM,14711,0.0
MT-TE,chrM,14712,0.0
MT-TE,chrM,14713,0.0
MT-TE,chrM,14714,0.0
MT-TE,chrM,14715,0.0
MT-TE,chrM,14716,0.0
MT-TE,chrM,14717,0.0
MT-TE,chrM,14718,0.0
MT-TE,chrM,14719,0.0
MT-TE,chrM,14720,0.0
MT-TE,chrM,14721,0.0
MT-TE,chrM,14722,0.0
MT-TE,chrM,14723,0.0
MT-TE,chrM,14724,0.0
MT-TE,chrM,14725,0.0
MT-TE,chrM,14726,0.0
MT-TE,chrM,14727,0.0
MT-TE,chrM,14728,0.0
MT-TE,chrM,14729,0.0
MT-TE,chrM,14730,0.0
MT-TE,chrM,14731,0.0
MT-TE,chrM,14732,0.0
MT-TE,chrM,14733,0.0
MT-TE,chrM,14734,0.0
MT-TE,chrM,14735,0.0
MT-TE,chrM,14736,0.0
MT-TE,chrM,14737,0.0
MT-TE,chrM,14738,0.0
MT-TE,chrM,14739,0.0
MT-TE,chrM,14740,0.0
MT-TE,chrM,14741,0.0
MT-TE,chrM,14742,0.0
MT-TF,chrM,577,0.07400000095367432
MT-TF,chrM,578,0.07400000095367432
MT-TF,chrM,579,0.07400000095367432
MT-TF,chrM,580,0.07400000095367432
MT-TF,chrM,581,0.07400000095367432
MT-TF,chrM,582,0.07900000363588333
MT-TF,chrM,583,0.07400000095367432
MT-TF,chrM,584,0.07400000095367432
MT-TF,chrM,585,0.07900000363588333
MT-TF,chrM,586,nan
MT-TF,chrM,587,nan
MT-TF,chrM,588,0.06400000303983688
MT-TF,chrM,589,0.06400000303983688
MT-TF,chrM,590,0.06800000369548798
MT-TF,chrM,591,0.06800000369548798
MT-TF,chrM,592,-2.005000114440918
MT-TF,chrM,593,0.06800000369548798
MT-TF,chrM,594,0.06800000369548798
MT-TF,chrM,595,0.06400000303983688
MT-TF,chrM,596,-2.0160000324249268
MT-TF,chrM,597,0.06400000303983688
MT-TF,chrM,598,0.06400000303983688
MT-TF,chrM,599,0.06400000303983688
MT-TF,chrM,600,0.06800000369548798
MT-TF,chrM,601,0.06800000369548798
MT-TF,chrM,602,0.06400000303983688
MT-TF,chrM,603,0.06400000303983688
MT-TF,chrM,604,0.06400000303983688
MT-TF,chrM,605,0.06400000303983688
MT-TF,chrM,606,0.06800000369548798
MT-TF,chrM,607,0.06400000303983688
MT-TF,chrM,608,0.06800000369548798
MT-TF,chrM,609,0.06400000303983688
MT-TF,chrM,610,0.06800000369548798
MT-TF,chrM,611,0.06400000303983688
MT-TF,chrM,612,0.06400000303983688
MT-TF,chrM,613,0.06400000303983688
MT-TF,chrM,614,0.06400000303983688
MT-TF,chrM,615,0.06400000303983688
MT-TF,chrM,616,0.06800000369548798
MT-TF,chrM,617,0.06400000303983688
MT-TF,chrM,618,0.06400000303983688
MT-TF,chrM,619,0.06400000303983688
MT-TF,chrM,620,-2.3389999866485596
MT-TF,chrM,621,0.06800000369548798
MT-TF,chrM,622,0.06400000303983688
MT-TF,chrM,623,0.06800000369548798
MT-TF,chrM,624,0.06800000369548798
MT-TF,chrM,625,0.06800000369548798
MT-TF,chrM,626,0.06800000369548798
MT-TF,chrM,627,-2.0160000324249268
MT-TF,chrM,628,0.06400000303983688
MT-TF,chrM,629,-2.0160000324249268
MT-TF,chrM,630,0.06400000303983688
MT-TF,chrM,631,-2.0160000324249268
MT-TF,chrM,632,0.06400000303983688
MT-TF,chrM,633,0.06400000303983688
MT-TF,chrM,634,0.06800000369548798
MT-TF,chrM,635,0.06400000303983688
MT-TF,chrM,636,0.06800000369548798
MT-TF,chrM,637,0.06800000369548798
MT-TF,chrM,638,0.06800000369548798
MT-TF,chrM,639,0.06800000369548798
MT-TF,chrM,640,0.06400000303983688
MT-TF,chrM,641,0.06400000303983688
MT-TF,chrM,642,0.06400000303983688
MT-TF,chrM,643,0.06400000303983688
MT-TF,chrM,644,0.06400000303983688
MT-TF,chrM,645,0.06800000369548798
MT-TF,chrM,646,0.06400000303983688
MT-TF,chrM,647,0.06400000303983688
MT-TG,chrM,9991,0.0729999989271164
MT-TG,chrM,9992,0.0689999982714653
MT-TG,chrM,9993,0.19599999487400055
MT-TG,chrM,9994,0.18400000035762787
MT-TG,chrM,9995,-1.0449999570846558
MT-TG,chrM,9996,-1.0449999570846558
MT-TG,chrM,9997,-1.0549999475479126
MT-TG,chrM,9998,0.18400000035762787
MT-TG,chrM,9999,-0.9950000047683716
MT-TG,chrM,10000,-1.0549999475479126
MT-TG,chrM,10001,0.18400000035762787
MT-TG,chrM,10002,0.17900000512599945
MT-TG,chrM,10003,0.17900000512599945
MT-TG,chrM,10004,0.17900000512599945
MT-TG,chrM,10005,-1.065000057220459
MT-TG,chrM,10006,-2.4240000247955322
MT-TG,chrM,10007,0.17900000512599945
MT-TG,chrM,10008,0.19099999964237213
MT-TG,chrM,10009,0.18400000035762787
MT-TG,chrM,10010,0.18400000035762787
MT-TG,chrM,10011,0.19599999487400055
MT-TG,chrM,10012,-2.428999900817871
MT-TG,chrM,10013,-4.408999919891357
MT-TG,chrM,10014,-1.0549999475479126
MT-TG,chrM,10015,0.18400000035762787
MT-TG,chrM,10016,-5.88700008392334
MT-TG,chrM,10017,0.18400000035762787
MT-TG,chrM,10018,-0.9919999837875366
MT-TG,chrM,10019,-1.0549999475479126
MT-TG,chrM,10020,-1.0549999475479126
MT-TG,chrM,10021,0.19599999487400055
MT-TG,chrM,10022,-0.9919999837875366
MT-TG,chrM,10023,-1.0549999475479126
MT-TG,chrM,10024,0.18400000035762787
MT-TG,chrM,10025,-1.0479999780654907
MT-TG,chrM,10026,-4.058000087738037
MT-TG,chrM,10027,0.18400000035762787
MT-TG,chrM,10028,0.18400000035762787
MT-TG,chrM,10029,-6.241000175476074
MT-TG,chrM,10030,-2.4489998817443848
MT-TG,chrM,10031,0.17800000309944153
MT-TG,chrM,10032,0.1899999976158142
MT-TG,chrM,10033,-4.267000198364258
MT-TG,chrM,10034,0.17800000309944153
MT-TG,chrM,10035,0.17800000309944153
MT-TG,chrM,10036,-2.507999897003174
MT-TG,chrM,10037,0.1899999976158142
MT-TG,chrM,10038,0.17800000309944153
MT-TG,chrM,10039,-2.5329999923706055
MT-TG,chrM,10040,-2.565000057220459
MT-TG,chrM,10041,-2.502000093460083
MT-TG,chrM,10042,-5.85099983215332
MT-TG,chrM,10043,-2.9679999351501465
MT-TG,chrM,10044,-1.0779999494552612
MT-TG,chrM,10045,-2.502000093460083
MT-TG,chrM,10046,-2.4800000190734863
MT-TG,chrM,10047,-1.0369999408721924
