Gene,Median_Conservation,Max_Conservation
RN7SL1,-0.34299999475479126,1.1150000095367432
RN7SL2,0.04600000008940697,0.8790000081062317
RN7SL3,0.07100000232458115,1.0180000066757202
RN7SL4P,0.09600000083446504,0.21400000154972076
RN7SL5P,0,2.302000045776367
RN7SL6P,0.01999999955296516,3.0429999828338623
RN7SL7P,0.04800000041723251,2.9600000381469727
RN7SL8P,0.3799999952316284,0.4959999918937683
RN7SL11P,0.04699999839067459,1.0169999599456787
RN7SL12P,-0.2355000004172325,0.996999979019165
RN7SL14P,0.4620000123977661,0.4959999918937683
RN7SL15P,-0.34299999475479126,1.22599995136261
RN7SL16P,0.09200000017881392,2.322999954223633
RN7SL18P,0.09600000083446504,0.8820000290870667
RN7SL19P,0.027999999932944768,1.3619999885559082
RN7SL20P,0.0820000022649765,1.0169999599456787
RN7SL22P,0.04100000113248825,2.7690000534057617
RN7SL23P,0.1979999989271164,0.210999995470047
RN7SL25P,0.003500000108033415,1.5429999828338623
RN7SL26P,-1.4019999504089355,0.9879999756813048
RN7SL28P,-0.00800000037997961,1.52400004863739
RN7SL30P,0.036500001326203346,0.8799999952316284
RN7SL32P,0.00499999988824129,0.8799999952316284
RN7SL33P,0.1379999965429306,0.1379999965429306
RN7SL34P,0.4480000138282776,0.6480000019073486
RN7SL35P,-0.23999999463558197,1.4470000267028809
RN7SL36P,0.08399999886751175,1.0130000114440918
RN7SL37P,0.04199999943375587,1.5470000505447388
RN7SL38P,0.04699999839067459,0.8849999904632568
RN7SL39P,0.04399999976158142,0.8849999904632568
RN7SL40P,-0.31299999356269836,0.49399998784065247
RN7SL41P,0.0130000002682209,0.8389999866485596
RN7SL42P,0.00700000021606683,0.8849999904632568
RN7SL43P,0.20000000298023224,0.4959999918937683
RN7SL44P,0.05849999934434891,1.0329999923706057
RN7SL45P,-0.2919999957084656,1.2929999828338623
RN7SL47P,0.04600000008940697,0.8840000033378601
RN7SL48P,0.6389999985694885,0.8820000290870667
RN7SL49P,0.08749999850988388,0.9549999833106996
RN7SL50P,0.02750000078231096,0.8820000290870667
RN7SL51P,0.07400000095367432,1.0049999952316284
RN7SL52P,0.03399999998509884,1.7139999866485596
RN7SL55P,0.03700000047683716,0.875
RN7SL57P,0.04899999871850014,0.8849999904632568
RN7SL58P,0.4670000076293946,0.503000020980835
RN7SL60P,0.04399999976158142,0.8849999904632568
RN7SL62P,0.19499999284744263,1.2039999961853027
RN7SL63P,0.00949999969452619,0.8230000138282776
RN7SL65P,0.20999999344348907,0.878000020980835
RN7SL66P,-0.3034999966621399,0.8700000047683716
RN7SL67P,-0.2879999876022339,0.9829999804496764
RN7SL68P,0.1250000037252903,1.5470000505447388
RN7SL69P,0.00800000037997961,0.8849999904632568
RN7SL70P,-0.00999999977648258,0.953000009059906
RN7SL72P,0.460999995470047,0.8840000033378601
RN7SL73P,0.00499999988824129,1.1260000467300415
RN7SL74P,0.02999999932944774,0.8579999804496765
RN7SL75P,0.04600000008940697,0.8840000033378601
RN7SL76P,-0.00800000037997961,1.2649999856948853
RN7SL77P,0.06350000202655792,0.9860000014305116
