Gene,Chromosome,Position,Score
RNU4-1,chr12,120293097,7.982999801635742
RNU4-1,chr12,120293098,5.47599983215332
RNU4-1,chr12,120293099,5.177000045776367
RNU4-1,chr12,120293100,7.985000133514404
RNU4-1,chr12,120293101,7.985000133514404
RNU4-1,chr12,120293102,0.375
RNU4-1,chr12,120293103,0.6620000004768372
RNU4-1,chr12,120293104,7.985000133514404
RNU4-1,chr12,120293105,4.429999828338623
RNU4-1,chr12,120293106,7.985000133514404
RNU4-1,chr12,120293107,7.2170000076293945
RNU4-1,chr12,120293108,7.985000133514404
RNU4-1,chr12,120293109,0.6740000247955322
RNU4-1,chr12,120293110,7.985000133514404
RNU4-1,chr12,120293111,5.550000190734863
RNU4-1,chr12,120293112,7.985000133514404
RNU4-1,chr12,120293113,7.2170000076293945
RNU4-1,chr12,120293114,7.2170000076293945
RNU4-1,chr12,120293115,7.2170000076293945
RNU4-1,chr12,120293116,7.2170000076293945
RNU4-1,chr12,120293117,7.2170000076293945
RNU4-1,chr12,120293118,7.2170000076293945
RNU4-1,chr12,120293119,7.2170000076293945
RNU4-1,chr12,120293120,7.985000133514404
RNU4-1,chr12,120293121,7.985000133514404
RNU4-1,chr12,120293122,7.985000133514404
RNU4-1,chr12,120293123,4.49399995803833
RNU4-1,chr12,120293124,-3.7249999046325684
RNU4-1,chr12,120293125,0.2680000066757202
RNU4-1,chr12,120293126,4.288000106811523
RNU4-1,chr12,120293127,7.985000133514404
RNU4-1,chr12,120293128,7.985000133514404
RNU4-1,chr12,120293129,6.255000114440918
RNU4-1,chr12,120293130,5.547999858856201
RNU4-1,chr12,120293131,7.985000133514404
RNU4-1,chr12,120293132,7.2170000076293945
RNU4-1,chr12,120293133,-2.694000005722046
RNU4-1,chr12,120293134,7.2170000076293945
RNU4-1,chr12,120293135,1.1729999780654907
RNU4-1,chr12,120293136,5.545000076293945
RNU4-1,chr12,120293137,4.497000217437744
RNU4-1,chr12,120293138,0.652999997138977
RNU4-1,chr12,120293139,7.985000133514404
RNU4-1,chr12,120293140,5.539999961853027
RNU4-1,chr12,120293141,7.208000183105469
RNU4-1,chr12,120293142,7.973999977111816
RNU4-1,chr12,120293143,3.6659998893737793
RNU4-1,chr12,120293144,6.263999938964844
RNU4-1,chr12,120293145,7.973999977111816
RNU4-1,chr12,120293146,7.208000183105469
RNU4-1,chr12,120293147,6.263999938964844
RNU4-1,chr12,120293148,7.208000183105469
RNU4-1,chr12,120293149,-0.27300000190734863
RNU4-1,chr12,120293150,2.005000114440918
RNU4-1,chr12,120293151,7.99399995803833
RNU4-1,chr12,120293152,6.2820000648498535
RNU4-1,chr12,120293153,6.264999866485596
RNU4-1,chr12,120293154,7.99399995803833
RNU4-1,chr12,120293155,7.99399995803833
RNU4-1,chr12,120293156,7.99399995803833
RNU4-1,chr12,120293157,0.8989999890327454
RNU4-1,chr12,120293158,5.557000160217285
RNU4-1,chr12,120293159,7.22599983215332
RNU4-1,chr12,120293160,7.22599983215332
RNU4-1,chr12,120293161,7.99399995803833
RNU4-1,chr12,120293162,7.99399995803833
RNU4-1,chr12,120293163,8.022000312805176
RNU4-1,chr12,120293164,5.540999889373779
RNU4-1,chr12,120293165,7.250999927520752
RNU4-1,chr12,120293166,7.250999927520752
RNU4-1,chr12,120293167,7.250999927520752
RNU4-1,chr12,120293168,8.022000312805176
RNU4-1,chr12,120293169,7.250999927520752
RNU4-1,chr12,120293170,7.250999927520752
RNU4-1,chr12,120293171,7.250999927520752
RNU4-1,chr12,120293172,7.250999927520752
