Gene,Chromosome,Position,Score
RNU11,chr1,28648600,6.9079999923706055
RNU11,chr1,28648601,6.9079999923706055
RNU11,chr1,28648602,6.9079999923706055
RNU11,chr1,28648603,6.9070000648498535
RNU11,chr1,28648604,7.63700008392334
RNU11,chr1,28648605,7.63700008392334
RNU11,chr1,28648606,7.63700008392334
RNU11,chr1,28648607,5.946000099182129
RNU11,chr1,28648608,6.90500020980835
RNU11,chr1,28648609,6.90500020980835
RNU11,chr1,28648610,7.63700008392334
RNU11,chr1,28648611,6.90500020980835
RNU11,chr1,28648612,7.63700008392334
RNU11,chr1,28648613,3.4100000858306885
RNU11,chr1,28648614,4.866000175476074
RNU11,chr1,28648615,7.63700008392334
RNU11,chr1,28648616,6.90500020980835
RNU11,chr1,28648617,4.815000057220459
RNU11,chr1,28648618,5.198999881744385
RNU11,chr1,28648619,5.919000148773193
RNU11,chr1,28648620,6.880000114440918
RNU11,chr1,28648621,7.609000205993652
RNU11,chr1,28648622,1.0880000591278076
RNU11,chr1,28648623,7.609000205993652
RNU11,chr1,28648624,6.880000114440918
RNU11,chr1,28648625,5.920000076293945
RNU11,chr1,28648626,6.880000114440918
RNU11,chr1,28648627,1.0089999437332153
RNU11,chr1,28648628,3.9790000915527344
RNU11,chr1,28648629,-0.11699999868869781
RNU11,chr1,28648630,-1.190999984741211
RNU11,chr1,28648631,3.9660000801086426
RNU11,chr1,28648632,0.1770000010728836
RNU11,chr1,28648633,2.686000108718872
RNU11,chr1,28648634,1.0850000381469727
RNU11,chr1,28648635,2.7230000495910645
RNU11,chr1,28648636,-0.1940000057220459
RNU11,chr1,28648637,0.3880000114440918
RNU11,chr1,28648638,1.0379999876022339
RNU11,chr1,28648639,-0.35600000619888306
RNU11,chr1,28648640,0.20800000429153442
RNU11,chr1,28648641,-2.4210000038146973
RNU11,chr1,28648642,0.6940000057220459
RNU11,chr1,28648643,3.3919999599456787
RNU11,chr1,28648644,7.609000205993652
RNU11,chr1,28648645,-0.1550000011920929
RNU11,chr1,28648646,0.7369999885559082
RNU11,chr1,28648647,0.8040000200271606
RNU11,chr1,28648648,6.880000114440918
RNU11,chr1,28648649,-4.640999794006348
RNU11,chr1,28648650,1.75
RNU11,chr1,28648651,5.919000148773193
RNU11,chr1,28648652,6.880000114440918
