Gene,Chromosome,Position,Score
RNU7-1,chr1,15608077,0.7279999852180481
RNU7-1,chr1,15608078,-0.10100000351667404
RNU7-1,chr1,15608079,0.7279999852180481
RNU7-1,chr1,15608080,0.7279999852180481
RNU7-1,chr1,15608081,-0.550000011920929
RNU7-1,chr1,15608082,-0.6290000081062317
RNU7-1,chr1,15608083,0.6679999828338623
RNU7-1,chr1,15608084,0.6679999828338623
RNU7-1,chr1,15608085,0.6679999828338623
RNU7-1,chr1,15608086,-1.1690000295639038
RNU7-1,chr1,15608087,0.6679999828338623
RNU7-1,chr1,15608088,-1.975000023841858
RNU7-1,chr1,15608089,0.722000002861023
RNU7-1,chr1,15608090,0.722000002861023
RNU7-1,chr1,15608091,-4.072999954223633
RNU7-1,chr1,15608092,-2.1050000190734863
RNU7-1,chr1,15608093,-1.2330000400543213
RNU7-1,chr1,15608094,-2.0940001010894775
RNU7-1,chr1,15608095,-0.5849999785423279
RNU7-1,chr1,15608096,-0.057999998331069946
RNU7-1,chr1,15608097,-0.5519999861717224
RNU7-1,chr1,15608098,-0.6240000128746033
RNU7-1,chr1,15608099,-0.5450000166893005
RNU7-1,chr1,15608100,-1.9179999828338623
RNU7-1,chr1,15608101,-4.861999988555908
RNU7-1,chr1,15608102,-6.40500020980835
RNU7-1,chr1,15608103,-1.2970000505447388
RNU7-1,chr1,15608104,-1.4299999475479126
RNU7-1,chr1,15608105,0.1940000057220459
RNU7-1,chr1,15608106,-4.197000026702881
RNU7-1,chr1,15608107,-0.6800000071525574
RNU7-1,chr1,15608108,-0.9269999861717224
RNU7-1,chr1,15608109,-0.6890000104904175
RNU7-1,chr1,15608110,-0.7080000042915344
RNU7-1,chr1,15608111,-0.628000020980835
RNU7-1,chr1,15608112,-1.4110000133514404
RNU7-1,chr1,15608113,0.1940000057220459
RNU7-1,chr1,15608114,0.1940000057220459
RNU7-1,chr1,15608115,0.18199999630451202
RNU7-1,chr1,15608116,0.18199999630451202
RNU7-1,chr1,15608117,0.1940000057220459
RNU7-1,chr1,15608118,0.18199999630451202
RNU7-1,chr1,15608119,0.1940000057220459
RNU7-1,chr1,15608120,0.18199999630451202
RNU7-1,chr1,15608121,0.18199999630451202
RNU7-1,chr1,15608122,0.18199999630451202
RNU7-1,chr1,15608123,0.18199999630451202
RNU7-1,chr1,15608124,0.18199999630451202
RNU7-1,chr1,15608125,0.1940000057220459
RNU7-1,chr1,15608126,0.18199999630451202
RNU7-1,chr1,15608127,0.18199999630451202
RNU7-1,chr1,15608128,0.18199999630451202
RNU7-1,chr1,15608129,0.18199999630451202
RNU7-1,chr1,15608130,0.18199999630451202
RNU7-1,chr1,15608131,0.1940000057220459
RNU7-1,chr1,15608132,0.18199999630451202
RNU7-1,chr1,15608133,0.18199999630451202
RNU7-1,chr1,15608134,0.1940000057220459
RNU7-1,chr1,15608135,0.18199999630451202
RNU7-1,chr1,15608136,0.1940000057220459
RNU7-1,chr1,15608137,0.18199999630451202
RNU7-1,chr1,15608138,0.18199999630451202
RNU7-1,chr1,15608139,0.1940000057220459
RNU7-1,chr1,15608140,0.1940000057220459
RNU7-1,chr1,15608141,0.18199999630451202
RNU7-1,chr1,15608142,0.1940000057220459
RNU7-1,chr1,15608143,0.18199999630451202
RNU7-1,chr1,15608144,0.18199999630451202
RNU7-2P,chr2,146145155,0.8159999847412109
RNU7-2P,chr2,146145156,0.8109999895095825
RNU7-2P,chr2,146145157,0.8769999742507935
RNU7-2P,chr2,146145158,0.0020000000949949026
RNU7-2P,chr2,146145159,-0.9089999794960022
RNU7-2P,chr2,146145160,0.8159999847412109
RNU7-2P,chr2,146145161,-0.4099999964237213
RNU7-2P,chr2,146145162,0.007000000216066837
RNU7-2P,chr2,146145163,-0.3440000116825104
RNU7-2P,chr2,146145164,0.006000000052154064
RNU7-2P,chr2,146145165,0.04600000008940697
RNU7-2P,chr2,146145166,-0.8450000286102295
RNU7-2P,chr2,146145167,0.007000000216066837
RNU7-2P,chr2,146145168,-0.34200000762939453
RNU7-2P,chr2,146145169,0.8159999847412109
RNU7-2P,chr2,146145170,0.8159999847412109
RNU7-2P,chr2,146145171,0.006000000052154064
RNU7-2P,chr2,146145172,0.8159999847412109
RNU7-2P,chr2,146145173,0.00800000037997961
RNU7-2P,chr2,146145174,0.04699999839067459
RNU7-2P,chr2,146145175,0.8159999847412109
RNU7-2P,chr2,146145176,0.8159999847412109
RNU7-2P,chr2,146145177,0.8159999847412109
RNU7-2P,chr2,146145178,0.8159999847412109
RNU7-2P,chr2,146145179,-0.4099999964237213
RNU7-2P,chr2,146145180,-0.3479999899864197
RNU7-2P,chr2,146145181,0.007000000216066837
RNU7-2P,chr2,146145182,-0.45100000500679016
RNU7-2P,chr2,146145183,-0.45100000500679016
RNU7-2P,chr2,146145184,0.8159999847412109
RNU7-2P,chr2,146145185,0.8830000162124634
RNU7-2P,chr2,146145186,0.8830000162124634
RNU7-2P,chr2,146145187,0.006000000052154064
RNU7-2P,chr2,146145188,-0.33899998664855957
RNU7-2P,chr2,146145189,-0.878000020980835
RNU7-2P,chr2,146145190,-0.3370000123977661
RNU7-2P,chr2,146145191,0.8159999847412109
RNU7-2P,chr2,146145192,0.007000000216066837
RNU7-2P,chr2,146145193,0.8159999847412109
RNU7-2P,chr2,146145194,0.8830000162124634
RNU7-2P,chr2,146145195,-0.9549999833106995
RNU7-2P,chr2,146145196,0.024000000208616257
RNU7-2P,chr2,146145197,-0.33799999952316284
RNU7-2P,chr2,146145198,0.8140000104904175
RNU7-2P,chr2,146145199,-0.3919999897480011
RNU7-2P,chr2,146145200,-0.43299999833106995
RNU7-2P,chr2,146145201,0.8140000104904175
RNU7-2P,chr2,146145202,0.8140000104904175
RNU7-2P,chr2,146145203,0.8140000104904175
RNU7-2P,chr2,146145204,-0.9120000004768372
RNU7-2P,chr2,146145205,-0.9599999785423279
RNU7-2P,chr2,146145206,0.04600000008940697
RNU7-2P,chr2,146145207,-0.33799999952316284
RNU7-2P,chr2,146145208,0.8140000104904175
RNU7-2P,chr2,146145209,0.8140000104904175
RNU7-2P,chr2,146145210,0.8140000104904175
RNU7-2P,chr2,146145211,0.8809999823570251
RNU7-2P,chr2,146145212,-0.35600000619888306
RNU7-2P,chr2,146145213,-2.265000104904175
RNU7-2P,chr2,146145214,-0.8980000019073486
RNU7-2P,chr2,146145215,-1.4589999914169312
RNU7-3P,chr6,149516956,0.8169999718666077
