Gene,Chromosome,Position,Score
RN7SK,chr1,9947317,0.7120000123977661
RN7SK,chr1,9947318,-0.5550000071525574
RN7SK,chr1,9947319,0.6589999794960022
RN7SK,chr1,9947320,-0.6439999938011169
RN7SK,chr1,9947321,0.7120000123977661
RN7SK,chr1,9947322,0.6589999794960022
RN7SK,chr1,9947323,0.7120000123977661
RN7SK,chr1,9947324,-2.121999979019165
RN7SK,chr1,9947325,0.7120000123977661
RN7SK,chr1,9947326,0.7120000123977661
RN7SK,chr1,9947327,-0.06400000303983688
RN7SK,chr1,9947328,0.7120000123977661
RN7SK,chr1,9947329,-0.11299999803304672
RN7SK,chr1,9947330,-2.4560000896453857
RN7SK,chr1,9947331,-0.10499999672174454
RN7SK,chr1,9947332,0.7120000123977661
RN7SK,chr1,9947333,-0.10499999672174454
RN7SK,chr1,9947334,-0.06300000101327896
RN7SK,chr1,9947335,-0.5730000138282776
RN7SK,chr1,9947336,0.7120000123977661
RN7SK,chr1,9947337,0.6589999794960022
RN7SK,chr1,9947338,0.7120000123977661
RN7SK,chr1,9947339,0.6589999794960022
RN7SK,chr1,9947340,0.7120000123977661
RN7SK,chr1,9947341,-0.10499999672174454
RN7SK,chr1,9947342,-3.937000036239624
RN7SK,chr1,9947343,-5.0269999504089355
RN7SK,chr1,9947344,-0.640999972820282
RN7SK,chr1,9947345,0.7120000123977661
RN7SK,chr1,9947346,-0.6380000114440918
RN7SK,chr1,9947347,-1.218000054359436
RN7SK,chr1,9947348,-0.10499999672174454
RN7SK,chr1,9947349,0.7120000123977661
RN7SK,chr1,9947350,-1.3049999475479126
RN7SK,chr1,9947351,-1.9850000143051147
RN7SK,chr1,9947352,-0.5870000123977661
RN7SK,chr1,9947353,-0.06300000101327896
RN7SK,chr1,9947354,-1.2319999933242798
RN7SK,chr1,9947355,-0.5630000233650208
RN7SK,chr1,9947356,0.6589999794960022
RN7SK,chr1,9947357,0.6589999794960022
RN7SK,chr1,9947358,0.7120000123977661
RN7SK,chr1,9947359,-0.10499999672174454
RN7SK,chr1,9947360,0.6589999794960022
RN7SK,chr1,9947361,-0.06800000369548798
RN7SK,chr1,9947362,0.6589999794960022
RN7SK,chr1,9947363,0.7120000123977661
RN7SK,chr1,9947364,-0.06300000101327896
RN7SK,chr1,9947365,-2.9630000591278076
RN7SK,chr1,9947366,0.7120000123977661
RN7SK,chr1,9947367,-0.06599999964237213
RN7SK,chr1,9947368,-0.06300000101327896
RN7SK,chr1,9947369,0.6589999794960022
RN7SK,chr1,9947370,-0.10599999874830246
RN7SK,chr1,9947371,-1.2100000381469727
RN7SK,chr1,9947372,-0.10499999672174454
RN7SK,chr1,9947373,0.6589999794960022
RN7SK,chr1,9947374,0.7120000123977661
RN7SK,chr1,9947375,-2.815000057220459
RN7SK,chr1,9947376,-2.8289999961853027
RN7SK,chr1,9947377,-0.07800000160932541
RN7SK,chr1,9947378,0.7129999995231628
RN7SK,chr1,9947379,-0.020999999716877937
RN7SK,chr1,9947380,0.01600000075995922
RN7SK,chr1,9947381,0.7710000276565552
RN7SK,chr1,9947382,0.7710000276565552
RN7SK,chr1,9947383,-0.3889999985694885
RN7SK,chr1,9947384,0.7710000276565552
RN7SK,chr1,9947385,0.03400000184774399
RN7SK,chr1,9947386,0.8640000224113464
RN7SK,chr1,9947387,-0.3569999933242798
RN7SK,chr1,9947388,0.7990000247955322
RN7SK,chr1,9947389,0.8640000224113464
RN7SK,chr1,9947390,-0.8769999742507935
RN7SK,chr1,9947391,0.8640000224113464
RN7SK,chr1,9947392,0.7990000247955322
RN7SK,chr1,9947393,0.7990000247955322
RN7SK,chr1,9947394,0.8640000224113464
RN7SK,chr1,9947395,-0.35600000619888306
RN7SK,chr1,9947396,-0.9089999794960022
RN7SK,chr1,9947397,-5.933000087738037
RN7SK,chr1,9947398,-4.776000022888184
RN7SK,chr1,9947399,0.035999998450279236
RN7SK,chr1,9947400,-0.004000000189989805
RN7SK,chr1,9947401,0.8640000224113464
RN7SK,chr1,9947402,0.7990000247955322
RN7SK,chr1,9947403,0.035999998450279236
RN7SK,chr1,9947404,-0.9279999732971191
RN7SK,chr1,9947405,0.03099999949336052
RN7SK,chr1,9947406,0.8560000061988831
RN7SK,chr1,9947407,-0.008999999612569809
RN7SK,chr1,9947408,-0.44200000166893005
RN7SK,chr1,9947409,-0.8730000257492065
RN7SK,chr1,9947410,-0.35600000619888306
RN7SK,chr1,9947411,0.7990000247955322
RN7SK,chr1,9947412,0.035999998450279236
RN7SK,chr1,9947413,0.8640000224113464
RN7SK,chr1,9947414,-0.35600000619888306
RN7SK,chr1,9947415,-0.004000000189989805
RN7SK,chr1,9947416,-0.3630000054836273
RN7SK,chr1,9947417,0.7990000247955322
RN7SK,chr1,9947418,-1.5010000467300415
RN7SK,chr1,9947419,-4.089000225067139
RN7SK,chr1,9947420,-2.2760000228881836
RN7SK,chr1,9947421,0.8640000224113464
RN7SK,chr1,9947422,0.7990000247955322
RN7SK,chr1,9947423,0.03500000014901161
RN7SK,chr1,9947424,0.8640000224113464
RN7SK,chr1,9947425,-0.004000000189989805
RN7SK,chr1,9947426,-0.014999999664723873
RN7SK,chr1,9947427,0.8629999756813049
RN7SK,chr1,9947428,-0.004000000189989805
RN7SK,chr1,9947429,-0.006000000052154064
