Gene,Chromosome,Position,Score
RNU2-1,chr17,43233787,0.0020000000949949026
RNU2-1,chr17,43233788,0.0020000000949949026
RNU2-1,chr17,43233789,0.007000000216066837
RNU2-1,chr17,43233790,0.017000000923871994
RNU2-1,chr17,43233791,0.02500000037252903
RNU2-1,chr17,43233792,0.0430000014603138
RNU2-1,chr17,43233793,0.08900000154972076
RNU2-1,chr17,43233794,0.12200000137090683
RNU2-1,chr17,43233795,0.14800000190734863
RNU2-1,chr17,43233796,0.210999995470047
RNU2-1,chr17,43233797,0.25999999046325684
RNU2-1,chr17,43233798,0.2980000078678131
RNU2-1,chr17,43233799,0.39500001072883606
RNU2-1,chr17,43233800,0.4650000035762787
RNU2-1,chr17,43233801,0.5170000195503235
RNU2-1,chr17,43233802,0.5559999942779541
RNU2-1,chr17,43233803,0.5870000123977661
RNU2-1,chr17,43233804,0.6079999804496765
RNU2-1,chr17,43233805,0.6230000257492065
RNU2-1,chr17,43233806,0.6320000290870667
RNU2-1,chr17,43233807,0.6359999775886536
RNU2-1,chr17,43233808,0.7289999723434448
RNU2-1,chr17,43233809,0.7979999780654907
RNU2-1,chr17,43233810,0.8479999899864197
RNU2-1,chr17,43233811,0.8849999904632568
RNU2-1,chr17,43233812,0.9129999876022339
RNU2-1,chr17,43233813,0.9340000152587891
RNU2-1,chr17,43233814,0.9490000009536743
RNU2-1,chr17,43233815,0.9610000252723694
RNU2-1,chr17,43233816,0.9700000286102295
RNU2-1,chr17,43233817,0.9760000109672546
RNU2-1,chr17,43233818,0.9810000061988831
RNU2-1,chr17,43233819,0.984000027179718
RNU2-1,chr17,43233820,0.9860000014305115
RNU2-1,chr17,43233821,0.9879999756813049
RNU2-1,chr17,43233822,0.9890000224113464
RNU2-1,chr17,43233823,0.9900000095367432
RNU2-1,chr17,43233824,0.9900000095367432
RNU2-1,chr17,43233825,0.9900000095367432
RNU2-1,chr17,43233826,0.9890000224113464
RNU2-1,chr17,43233827,0.9879999756813049
RNU2-1,chr17,43233828,0.9860000014305115
RNU2-1,chr17,43233829,0.9879999756813049
RNU2-1,chr17,43233830,0.9890000224113464
RNU2-1,chr17,43233831,0.9900000095367432
RNU2-1,chr17,43233832,0.9900000095367432
RNU2-1,chr17,43233833,0.9900000095367432
RNU2-1,chr17,43233834,0.9890000224113464
RNU2-1,chr17,43233835,0.9869999885559082
RNU2-1,chr17,43233836,0.9850000143051147
RNU2-1,chr17,43233837,0.9819999933242798
RNU2-1,chr17,43233838,0.9829999804496765
RNU2-1,chr17,43233839,0.984000027179718
RNU2-1,chr17,43233840,0.9829999804496765
RNU2-1,chr17,43233841,0.9819999933242798
RNU2-1,chr17,43233842,0.9860000014305115
RNU2-1,chr17,43233843,0.9879999756813049
RNU2-1,chr17,43233844,0.9900000095367432
RNU2-1,chr17,43233845,0.9909999966621399
RNU2-1,chr17,43233846,0.9919999837875366
RNU2-1,chr17,43233847,0.9919999837875366
RNU2-1,chr17,43233848,0.9919999837875366
RNU2-1,chr17,43233849,0.9919999837875366
RNU2-1,chr17,43233850,0.9909999966621399
RNU2-1,chr17,43233851,0.9900000095367432
RNU2-1,chr17,43233852,0.9879999756813049
RNU2-1,chr17,43233853,0.9860000014305115
RNU2-1,chr17,43233854,0.984000027179718
RNU2-1,chr17,43233855,0.9800000190734863
RNU2-1,chr17,43233856,0.9750000238418579
RNU2-1,chr17,43233857,0.9670000076293945
RNU2-1,chr17,43233858,0.9570000171661377
RNU2-1,chr17,43233859,0.9549999833106995
RNU2-1,chr17,43233860,0.953000009059906
RNU2-1,chr17,43233861,0.9480000138282776
RNU2-1,chr17,43233862,0.9509999752044678
RNU2-1,chr17,43233863,0.9520000219345093
RNU2-1,chr17,43233864,0.9520000219345093
RNU2-1,chr17,43233865,0.9509999752044678
RNU2-1,chr17,43233866,0.9480000138282776
RNU2-1,chr17,43233867,0.953000009059906
RNU2-1,chr17,43233868,0.9559999704360962
RNU2-1,chr17,43233869,0.9570000171661377
RNU2-1,chr17,43233870,0.9570000171661377
RNU2-1,chr17,43233871,0.9649999737739563
RNU2-1,chr17,43233872,0.9700000286102295
RNU2-1,chr17,43233873,0.9750000238418579
RNU2-1,chr17,43233874,0.9779999852180481
RNU2-1,chr17,43233875,0.9789999723434448
RNU2-1,chr17,43233876,0.9800000190734863
RNU2-1,chr17,43233877,0.9800000190734863
RNU2-1,chr17,43233878,0.9789999723434448
RNU2-1,chr17,43233879,0.9760000109672546
RNU2-1,chr17,43233880,0.9729999899864197
RNU2-1,chr17,43233881,0.9760000109672546
RNU2-1,chr17,43233882,0.9769999980926514
RNU2-1,chr17,43233883,0.9769999980926514
RNU2-1,chr17,43233884,0.9819999933242798
RNU2-1,chr17,43233885,0.9860000014305115
RNU2-1,chr17,43233886,0.9890000224113464
RNU2-1,chr17,43233887,0.9909999966621399
RNU2-1,chr17,43233888,0.9919999837875366
RNU2-1,chr17,43233889,0.9929999709129333
RNU2-1,chr17,43233890,0.9940000176429749
RNU2-1,chr17,43233891,0.9940000176429749
RNU2-1,chr17,43233892,0.9950000047683716
RNU2-1,chr17,43233893,0.9950000047683716
RNU2-1,chr17,43233894,0.9950000047683716
RNU2-1,chr17,43233895,0.9940000176429749
RNU2-1,chr17,43233896,0.9940000176429749
RNU2-1,chr17,43233897,0.9929999709129333
RNU2-1,chr17,43233898,0.9919999837875366
RNU2-1,chr17,43233899,0.9909999966621399
RNU2-1,chr17,43233900,0.9929999709129333
RNU2-1,chr17,43233901,0.9940000176429749
RNU2-1,chr17,43233902,0.9950000047683716
RNU2-1,chr17,43233903,0.9959999918937683
RNU2-1,chr17,43233904,0.9959999918937683
RNU2-1,chr17,43233905,0.996999979019165
RNU2-1,chr17,43233906,0.996999979019165
RNU2-1,chr17,43233907,0.996999979019165
RNU2-1,chr17,43233908,0.996999979019165
RNU2-1,chr17,43233909,0.996999979019165
RNU2-1,chr17,43233910,0.996999979019165
RNU2-1,chr17,43233911,0.996999979019165
RNU2-1,chr17,43233912,0.9980000257492065
RNU2-1,chr17,43233913,0.9980000257492065
RNU2-1,chr17,43233914,0.9980000257492065
RNU2-1,chr17,43233915,0.9980000257492065
RNU2-1,chr17,43233916,0.9980000257492065
RNU2-1,chr17,43233917,0.9980000257492065
RNU2-1,chr17,43233918,0.9980000257492065
RNU2-1,chr17,43233919,0.9980000257492065
RNU2-1,chr17,43233920,0.9980000257492065
RNU2-1,chr17,43233921,0.9980000257492065
RNU2-1,chr17,43233922,0.9980000257492065
RNU2-1,chr17,43233923,0.9980000257492065
RNU2-1,chr17,43233924,0.9980000257492065
RNU2-1,chr17,43233925,0.9980000257492065
RNU2-1,chr17,43233926,0.9980000257492065
RNU2-1,chr17,43233927,0.9980000257492065
RNU2-1,chr17,43233928,0.9980000257492065
RNU2-1,chr17,43233929,0.9980000257492065
RNU2-1,chr17,43233930,0.9980000257492065
RNU2-1,chr17,43233931,0.996999979019165
RNU2-1,chr17,43233932,0.996999979019165
RNU2-1,chr17,43233933,0.996999979019165
RNU2-1,chr17,43233934,0.996999979019165
RNU2-1,chr17,43233935,0.996999979019165
RNU2-1,chr17,43233936,0.9959999918937683
RNU2-1,chr17,43233937,0.9959999918937683
RNU2-1,chr17,43233938,0.9950000047683716
RNU2-1,chr17,43233939,0.9940000176429749
RNU2-1,chr17,43233940,0.9929999709129333
RNU2-1,chr17,43233941,0.9909999966621399
RNU2-1,chr17,43233942,0.9929999709129333
RNU2-1,chr17,43233943,0.9940000176429749
RNU2-1,chr17,43233944,0.9950000047683716
RNU2-1,chr17,43233945,0.9950000047683716
RNU2-1,chr17,43233946,0.9959999918937683
RNU2-1,chr17,43233947,0.9959999918937683
RNU2-1,chr17,43233948,0.9959999918937683
RNU2-1,chr17,43233949,0.9959999918937683
RNU2-1,chr17,43233950,0.9959999918937683
RNU2-1,chr17,43233951,0.9959999918937683
RNU2-1,chr17,43233952,0.9950000047683716
RNU2-1,chr17,43233953,0.9950000047683716
RNU2-1,chr17,43233954,0.9940000176429749
RNU2-1,chr17,43233955,0.9929999709129333
RNU2-1,chr17,43233956,0.9919999837875366
RNU2-1,chr17,43233957,0.9900000095367432
RNU2-1,chr17,43233958,0.9869999885559082
RNU2-1,chr17,43233959,0.984000027179718
RNU2-1,chr17,43233960,0.9800000190734863
RNU2-1,chr17,43233961,0.9739999771118164
RNU2-1,chr17,43233962,0.9649999737739563
RNU2-1,chr17,43233963,0.9539999961853027
RNU2-1,chr17,43233964,0.9380000233650208
RNU2-1,chr17,43233965,0.9160000085830688
RNU2-1,chr17,43233966,0.9100000262260437
RNU2-1,chr17,43233967,0.9010000228881836
RNU2-1,chr17,43233968,0.8880000114440918
RNU2-1,chr17,43233969,0.8700000047683716
RNU2-1,chr17,43233970,0.8450000286102295
RNU2-1,chr17,43233971,0.8109999895095825
RNU2-1,chr17,43233972,0.7620000243186951
RNU2-1,chr17,43233973,0.6959999799728394
RNU2-1,chr17,43233974,0.6119999885559082
RNU2-1,chr17,43233975,0.49799999594688416
RNU2-1,chr17,43233976,0.33899998664855957
RNU2-1,chr17,43233977,0.12300000339746475
RNU2-2P,chr11,62841619,0.0010000000474974513
RNU2-2P,chr11,62841620,0.0020000000949949026
RNU2-2P,chr11,62841621,0.03200000151991844
RNU2-2P,chr11,62841622,0.05900000035762787
RNU2-2P,chr11,62841623,0.15000000596046448
RNU2-2P,chr11,62841624,0.31700000166893005
RNU2-2P,chr11,62841625,0.3959999978542328
RNU2-2P,chr11,62841626,0.5239999890327454
RNU2-2P,chr11,62841627,0.593999981880188
RNU2-2P,chr11,62841628,0.7049999833106995
RNU2-2P,chr11,62841629,0.765999972820282
RNU2-2P,chr11,62841630,0.800000011920929
RNU2-2P,chr11,62841631,0.8140000104904175
RNU2-2P,chr11,62841632,0.8180000185966492
RNU2-2P,chr11,62841633,0.8289999961853027
RNU2-2P,chr11,62841634,0.8320000171661377
RNU2-2P,chr11,62841635,0.8809999823570251
RNU2-2P,chr11,62841636,0.902999997138977
RNU2-2P,chr11,62841637,0.9409999847412109
RNU2-2P,chr11,62841638,0.9580000042915344
RNU2-2P,chr11,62841639,0.9660000205039978
RNU2-2P,chr11,62841640,0.968999981880188
RNU2-2P,chr11,62841641,0.9750000238418579
RNU2-2P,chr11,62841642,0.9850000143051147
RNU2-2P,chr11,62841643,0.9900000095367432
RNU2-2P,chr11,62841644,0.9929999709129333
RNU2-2P,chr11,62841645,0.9940000176429749
RNU2-2P,chr11,62841646,0.9929999709129333
RNU2-2P,chr11,62841647,0.9950000047683716
RNU2-2P,chr11,62841648,0.9950000047683716
RNU2-2P,chr11,62841649,0.9929999709129333
RNU2-2P,chr11,62841650,0.9940000176429749
RNU2-2P,chr11,62841651,0.9940000176429749
RNU2-2P,chr11,62841652,0.9919999837875366
RNU2-2P,chr11,62841653,0.9890000224113464
RNU2-2P,chr11,62841654,0.9819999933242798
RNU2-2P,chr11,62841655,0.9789999723434448
RNU2-2P,chr11,62841656,0.9700000286102295
RNU2-2P,chr11,62841657,0.9829999804496765
RNU2-2P,chr11,62841658,0.9900000095367432
RNU2-2P,chr11,62841659,0.9929999709129333
RNU2-2P,chr11,62841660,0.9940000176429749
RNU2-2P,chr11,62841661,0.9940000176429749
RNU2-2P,chr11,62841662,0.9919999837875366
RNU2-2P,chr11,62841663,0.9890000224113464
RNU2-2P,chr11,62841664,0.9869999885559082
RNU2-2P,chr11,62841665,0.9879999756813049
RNU2-2P,chr11,62841666,0.9869999885559082
RNU2-2P,chr11,62841667,0.9829999804496765
RNU2-2P,chr11,62841668,0.9739999771118164
RNU2-2P,chr11,62841669,0.9549999833106995
RNU2-2P,chr11,62841670,0.9150000214576721
RNU2-2P,chr11,62841671,0.8299999833106995
RNU2-2P,chr11,62841672,0.6520000100135803
RNU2-2P,chr11,62841673,0.5379999876022339
RNU2-2P,chr11,62841674,0.3319999873638153
RNU2-2P,chr11,62841675,0.29499998688697815
RNU2-2P,chr11,62841676,0.2939999997615814
RNU2-2P,chr11,62841677,0.2809999883174896
RNU2-2P,chr11,62841678,0.2759999930858612
RNU2-2P,chr11,62841679,0.2619999945163727
RNU2-2P,chr11,62841680,0.2549999952316284
RNU2-2P,chr11,62841681,0.23499999940395355
RNU2-2P,chr11,62841682,0.18799999356269836
RNU2-2P,chr11,62841683,0.10300000011920929
RNU2-2P,chr11,62841684,0.08900000154972076
RNU2-2P,chr11,62841685,0.061000000685453415
RNU2-2P,chr11,62841686,0.03200000151991844
RNU2-2P,chr11,62841687,0.003000000026077032
RNU2-2P,chr11,62841688,0.004000000189989805
RNU2-2P,chr11,62841689,0.004999999888241291
RNU2-2P,chr11,62841690,0.004999999888241291
RNU2-2P,chr11,62841691,0.004999999888241291
RNU2-2P,chr11,62841692,0.00800000037997961
RNU2-2P,chr11,62841693,0.007000000216066837
RNU2-2P,chr11,62841694,0.004999999888241291
RNU2-2P,chr11,62841695,0.007000000216066837
RNU2-2P,chr11,62841696,0.007000000216066837
RNU2-2P,chr11,62841697,0.004999999888241291
RNU2-2P,chr11,62841698,0.0
RNU2-2P,chr11,62841699,0.0
RNU2-2P,chr11,62841700,0.0
RNU2-2P,chr11,62841701,0.003000000026077032
RNU2-2P,chr11,62841702,0.22599999606609344
RNU2-2P,chr11,62841703,0.3440000116825104
RNU2-2P,chr11,62841704,0.414000004529953
RNU2-2P,chr11,62841705,0.5580000281333923
RNU2-2P,chr11,62841706,0.6309999823570251
RNU2-2P,chr11,62841707,0.6629999876022339
RNU2-2P,chr11,62841708,0.6759999990463257
RNU2-2P,chr11,62841709,0.6769999861717224
RNU2-2P,chr11,62841710,0.6669999957084656
RNU2-2P,chr11,62841711,0.7310000061988831
RNU2-2P,chr11,62841712,0.8389999866485596
RNU2-2P,chr11,62841713,0.859000027179718
RNU2-2P,chr11,62841714,0.890999972820282
RNU2-2P,chr11,62841715,0.9440000057220459
RNU2-2P,chr11,62841716,0.968999981880188
RNU2-2P,chr11,62841717,0.9810000061988831
RNU2-2P,chr11,62841718,0.9860000014305115
RNU2-2P,chr11,62841719,0.9879999756813049
RNU2-2P,chr11,62841720,0.9879999756813049
RNU2-2P,chr11,62841721,0.9860000014305115
RNU2-2P,chr11,62841722,0.9800000190734863
RNU2-2P,chr11,62841723,0.9829999804496765
RNU2-2P,chr11,62841724,0.9819999933242798
RNU2-2P,chr11,62841725,0.9800000190734863
RNU2-2P,chr11,62841726,0.972000002861023
RNU2-2P,chr11,62841727,0.9570000171661377
RNU2-2P,chr11,62841728,0.9580000042915344
RNU2-2P,chr11,62841729,0.9559999704360962
RNU2-2P,chr11,62841730,0.9490000009536743
RNU2-2P,chr11,62841731,0.9470000267028809
RNU2-2P,chr11,62841732,0.9399999976158142
RNU2-2P,chr11,62841733,0.9369999766349792
RNU2-2P,chr11,62841734,0.9369999766349792
RNU2-2P,chr11,62841735,0.9430000185966492
RNU2-2P,chr11,62841736,0.9419999718666077
RNU2-2P,chr11,62841737,0.9459999799728394
RNU2-2P,chr11,62841738,0.9449999928474426
RNU2-2P,chr11,62841739,0.9470000267028809
RNU2-2P,chr11,62841740,0.972000002861023
RNU2-2P,chr11,62841741,0.9829999804496765
RNU2-2P,chr11,62841742,0.9890000224113464
RNU2-2P,chr11,62841743,0.9919999837875366
RNU2-2P,chr11,62841744,0.9929999709129333
RNU2-2P,chr11,62841745,0.9929999709129333
RNU2-2P,chr11,62841746,0.9879999756813049
RNU2-2P,chr11,62841747,0.984000027179718
RNU2-2P,chr11,62841748,0.9750000238418579
RNU2-2P,chr11,62841749,0.9559999704360962
RNU2-2P,chr11,62841750,0.9129999876022339
RNU2-2P,chr11,62841751,0.8859999775886536
RNU2-2P,chr11,62841752,0.8700000047683716
RNU2-2P,chr11,62841753,0.8740000128746033
RNU2-2P,chr11,62841754,0.8840000033378601
RNU2-2P,chr11,62841755,0.8859999775886536
RNU2-2P,chr11,62841756,0.8809999823570251
RNU2-2P,chr11,62841757,0.8640000224113464
RNU2-2P,chr11,62841758,0.8320000171661377
RNU2-2P,chr11,62841759,0.7630000114440918
RNU2-2P,chr11,62841760,0.753000020980835
RNU2-2P,chr11,62841761,0.7490000128746033
RNU2-2P,chr11,62841762,0.753000020980835
RNU2-2P,chr11,62841763,0.7459999918937683
RNU2-2P,chr11,62841764,0.7239999771118164
RNU2-2P,chr11,62841765,0.7120000123977661
RNU2-2P,chr11,62841766,0.6809999942779541
